,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,8721000000.0,3961000000.0,4701000000.0,4771000000.0,
Repurchase Of Capital Stock,-2000000.0,-910000000.0,-2520000000.0,-3570000000.0,
Repayment Of Debt,-350000000.0,-750000000.0,0.0,-436000000.0,
Issuance Of Debt,495000000.0,743000000.0,0.0,0.0,
Issuance Of Capital Stock,0.0,587000000.0,0.0,0.0,
Capital Expenditure,-210000000.0,-267000000.0,-420000000.0,-345000000.0,
Interest Paid Supplemental Data,395000000.0,355000000.0,323000000.0,321000000.0,
End Cash Position,704000000.0,722000000.0,736000000.0,763000000.0,
Other Cash Adjustment Outside Changein Cash,,0.0,0.0,66000000.0,-1000000.0
Beginning Cash Position,722000000.0,736000000.0,763000000.0,311000000.0,
Changes In Cash,-18000000.0,-14000000.0,-27000000.0,386000000.0,
Financing Cash Flow,-697000000.0,-1243000000.0,-3420000000.0,-5240000000.0,
Cash Flow From Continuing Financing Activities,-697000000.0,-1243000000.0,-3420000000.0,-5240000000.0,
Net Other Financing Charges,76000000.0,46000000.0,49000000.0,-349000000.0,
Proceeds From Stock Option Exercised,163000000.0,73000000.0,82000000.0,114000000.0,
Cash Dividends Paid,-1079000000.0,-1032000000.0,-1031000000.0,-999000000.0,
Preferred Stock Dividend Paid,-117000000.0,-107000000.0,-105000000.0,-114000000.0,
Common Stock Dividend Paid,-962000000.0,-925000000.0,-926000000.0,-885000000.0,
Net Preferred Stock Issuance,0.0,12000000.0,0.0,-450000000.0,
Preferred Stock Payments,0.0,-575000000.0,0.0,-450000000.0,
Preferred Stock Issuance,0.0,587000000.0,0.0,0.0,
Net Common Stock Issuance,-2000000.0,-335000000.0,-2520000000.0,-3120000000.0,
Common Stock Payments,-2000000.0,-335000000.0,-2520000000.0,-3120000000.0,
Net Issuance Payments Of Debt,145000000.0,-7000000.0,0.0,-436000000.0,
Net Long Term Debt Issuance,145000000.0,-7000000.0,,-436000000.0,1189000000.0
Long Term Debt Payments,-350000000.0,-750000000.0,0.0,-436000000.0,
Long Term Debt Issuance,495000000.0,743000000.0,0.0,0.0,
Investing Cash Flow,-8252000000.0,-2999000000.0,-1728000000.0,510000000.0,
Cash Flow From Continuing Investing Activities,-8252000000.0,-2999000000.0,-1728000000.0,510000000.0,
Net Investment Purchase And Sale,-7284000000.0,-2515000000.0,-1288000000.0,2631000000.0,
Sale Of Investment,44458000000.0,30760000000.0,45221000000.0,44544000000.0,
Purchase Of Investment,-51742000000.0,-33275000000.0,-46509000000.0,-41913000000.0,
Net Business Purchase And Sale,-814000000.0,-180000000.0,-288000000.0,-2415000000.0,
Sale Of Business,633000000.0,710000000.0,970000000.0,2944000000.0,
Purchase Of Business,-1447000000.0,-890000000.0,-1258000000.0,-5359000000.0,
Net PPE Purchase And Sale,-192000000.0,-240000000.0,-211000000.0,-345000000.0,
Sale Of PPE,18000000.0,27000000.0,209000000.0,0.0,
Purchase Of PPE,-210000000.0,-267000000.0,-420000000.0,-345000000.0,
Operating Cash Flow,8931000000.0,4228000000.0,5121000000.0,5116000000.0,
Cash Flow From Continuing Operating Activities,8931000000.0,4228000000.0,5121000000.0,5116000000.0,
Dividend Received Cfo,,,,5112000000.0,4157000000.0
Change In Working Capital,3589000000.0,3428000000.0,4428000000.0,345000000.0,
Change In Other Working Capital,402000000.0,-616000000.0,-1256000000.0,-1015000000.0,
Change In Other Current Liabilities,,,,-218000000.0,-168000000.0
Change In Receivables,-931000000.0,-54000000.0,-587000000.0,-2068000000.0,
Changes In Account Receivables,-931000000.0,-54000000.0,-587000000.0,-2068000000.0,
Other Non Cash Items,,,,-4000000.0,-4000000.0
Asset Impairment Charge,,,,0.0,0.0
Depreciation And Amortization,555000000.0,704000000.0,847000000.0,1086000000.0,
Depreciation,555000000.0,704000000.0,847000000.0,1086000000.0,
Operating Gains Losses,174000000.0,225000000.0,2062000000.0,2108000000.0,
Pension And Employee Benefit Expense,-37000000.0,9000000.0,116000000.0,-644000000.0,
Earnings Losses From Equity Investments,9000000.0,-4000000.0,191000000.0,-1237000000.0,
Gain Loss On Investment Securities,202000000.0,220000000.0,1755000000.0,-1279000000.0,
Gain Loss On Sale Of Business,,0.0,0.0,4031000000.0,0.0
Net Income From Continuing Operations,4599000000.0,-213000000.0,-1342000000.0,1581000000.0,
