,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Free Cash Flow,1880000000.0,1236000000.0,829000000.0,808000000.0,
Repurchase Of Capital Stock,0.0,0.0,-912000000.0,0.0,
Repayment Of Debt,-9353000000.0,-9915000000.0,-275000000.0,-2257000000.0,
Issuance Of Debt,14325000000.0,9742000000.0,0.0,2132000000.0,
Capital Expenditure,-165000000.0,-139000000.0,-119000000.0,-105000000.0,
Interest Paid Supplemental Data,1158000000.0,1160000000.0,1057000000.0,1008000000.0,
Income Tax Paid Supplemental Data,539000000.0,260000000.0,220000000.0,83000000.0,
End Cash Position,6261000000.0,3472000000.0,3001000000.0,4787000000.0,
Beginning Cash Position,3472000000.0,3001000000.0,4787000000.0,4717000000.0,
Effect Of Exchange Rate Changes,14000000.0,12000000.0,-33000000.0,12000000.0,
Changes In Cash,2775000000.0,459000000.0,-1753000000.0,58000000.0,
Financing Cash Flow,3171000000.0,-16000000.0,-2148000000.0,-70000000.0,
Cash Flow From Continuing Financing Activities,3171000000.0,-16000000.0,-2148000000.0,-70000000.0,
Net Other Financing Charges,-8000000.0,-20000000.0,-2000000.0,,-11000000.0
Proceeds From Stock Option Exercised,245000000.0,215000000.0,132000000.0,128000000.0,
Cash Dividends Paid,-2038000000.0,-38000000.0,-1091000000.0,-73000000.0,
Common Stock Dividend Paid,-2038000000.0,-38000000.0,-1091000000.0,-73000000.0,
Net Common Stock Issuance,0.0,0.0,-912000000.0,0.0,
Common Stock Payments,0.0,0.0,-912000000.0,0.0,
Net Issuance Payments Of Debt,4972000000.0,-173000000.0,-275000000.0,-125000000.0,
Net Short Term Debt Issuance,137000000.0,0.0,0.0,0.0,
Short Term Debt Payments,,0.0,-200000000.0,-200000000.0,0.0
Short Term Debt Issuance,137000000.0,0.0,0.0,0.0,
Net Long Term Debt Issuance,4835000000.0,-173000000.0,-275000000.0,-125000000.0,
Long Term Debt Payments,-9353000000.0,-9915000000.0,-275000000.0,-2257000000.0,
Long Term Debt Issuance,14188000000.0,9742000000.0,0.0,2132000000.0,
Investing Cash Flow,-2441000000.0,-900000000.0,-553000000.0,-785000000.0,
Cash From Discontinued Investing Activities,,,,,904000000.0
Cash Flow From Continuing Investing Activities,-2441000000.0,-900000000.0,-553000000.0,-785000000.0,
Net Other Investing Changes,71000000.0,1000000.0,3000000.0,24000000.0,
Net Business Purchase And Sale,-2347000000.0,-762000000.0,-437000000.0,-704000000.0,
Sale Of Business,,1000000.0,3000000.0,259000000.0,904000000.0
Purchase Of Business,-2347000000.0,-762000000.0,-437000000.0,-963000000.0,
Net PPE Purchase And Sale,,,,24000000.0,0.0
Sale Of PPE,,,,24000000.0,0.0
Capital Expenditure Reported,-165000000.0,-139000000.0,-119000000.0,-105000000.0,
Operating Cash Flow,2045000000.0,1375000000.0,948000000.0,913000000.0,
Cash Flow From Continuing Operating Activities,2045000000.0,1375000000.0,948000000.0,913000000.0,
Change In Working Capital,-302000000.0,-431000000.0,-291000000.0,-124000000.0,
Change In Other Working Capital,-62000000.0,168000000.0,58000000.0,-63000000.0,
Change In Other Current Assets,-60000000.0,-44000000.0,-56000000.0,-33000000.0,
Change In Payables And Accrued Expense,8000000.0,-82000000.0,31000000.0,-92000000.0,
Change In Accrued Expense,19000000.0,-94000000.0,-27000000.0,-32000000.0,
Change In Interest Payable,60000000.0,-45000000.0,-21000000.0,14000000.0,
Change In Payable,-11000000.0,12000000.0,58000000.0,-60000000.0,
Change In Account Payable,-11000000.0,12000000.0,58000000.0,3000000.0,
Change In Tax Payable,,168000000.0,58000000.0,-63000000.0,
Change In Income Tax Payable,,168000000.0,58000000.0,-63000000.0,
Change In Inventory,-104000000.0,-261000000.0,-134000000.0,79000000.0,
Change In Receivables,-84000000.0,-212000000.0,-190000000.0,-78000000.0,
Changes In Account Receivables,-84000000.0,-212000000.0,-190000000.0,-78000000.0,
Other Non Cash Items,84000000.0,65000000.0,-2000000.0,-2000000.0,
Stock Based Compensation,217000000.0,157000000.0,184000000.0,129000000.0,
Deferred Tax,10000000.0,3000000.0,-22000000.0,34000000.0,
Deferred Income Tax,10000000.0,3000000.0,-22000000.0,34000000.0,
Depreciation Amortization Depletion,312000000.0,268000000.0,253000000.0,253000000.0,
Depreciation And Amortization,312000000.0,268000000.0,253000000.0,253000000.0,
Amortization Cash Flow,163000000.0,139000000.0,137000000.0,138000000.0,
Amortization Of Intangibles,163000000.0,139000000.0,137000000.0,138000000.0,
Depreciation,149000000.0,129000000.0,116000000.0,115000000.0,
Operating Gains Losses,9000000.0,14000000.0,-41000000.0,-58000000.0,
Pension And Employee Benefit Expense,0.0,0.0,6000000.0,0.0,
Net Foreign Currency Exchange Gain Loss,20000000.0,14000000.0,-40000000.0,11000000.0,
Gain Loss On Sale Of Business,-11000000.0,0.0,-7000000.0,-69000000.0,
Net Income From Continuing Operations,1715000000.0,1299000000.0,867000000.0,681000000.0,
