,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,946800000.0,1259900000.0,767200000.0,613500000.0,
Repurchase Of Capital Stock,0.0,0.0,-237800000.0,0.0,
Repayment Of Debt,-835000000.0,-1175000000.0,-1630000000.0,-540000000.0,
Issuance Of Debt,775000000.0,880000000.0,1795000000.0,525000000.0,
Capital Expenditure,-226500000.0,-172800000.0,-173800000.0,-156600000.0,
Interest Paid Supplemental Data,7800000.0,12200000.0,13300000.0,9900000.0,
Income Tax Paid Supplemental Data,356500000.0,383000000.0,354100000.0,294000000.0,
End Cash Position,255800000.0,221300000.0,230100000.0,236200000.0,
Beginning Cash Position,221300000.0,230100000.0,236200000.0,245700000.0,
Effect Of Exchange Rate Changes,-10600000.0,1400000.0,-9200000.0,-4000000.0,
Changes In Cash,45100000.0,-10200000.0,3100000.0,-5500000.0,
Financing Cash Flow,-913700000.0,-1281700000.0,-774900000.0,-627100000.0,
Cash Flow From Continuing Financing Activities,-913700000.0,-1281700000.0,-774900000.0,-627100000.0,
Proceeds From Stock Option Exercised,39600000.0,30100000.0,9200000.0,31600000.0,
Cash Dividends Paid,-893300000.0,-1016800000.0,-711300000.0,-643700000.0,
Common Stock Dividend Paid,-893300000.0,-1016800000.0,-711300000.0,-643700000.0,
Net Common Stock Issuance,0.0,0.0,-237800000.0,0.0,
Common Stock Payments,0.0,0.0,-237800000.0,0.0,
Net Issuance Payments Of Debt,-60000000.0,-295000000.0,165000000.0,-15000000.0,
Net Long Term Debt Issuance,-60000000.0,-295000000.0,165000000.0,-15000000.0,
Long Term Debt Payments,-835000000.0,-1175000000.0,-1630000000.0,-540000000.0,
Long Term Debt Issuance,775000000.0,880000000.0,1795000000.0,525000000.0,
Investing Cash Flow,-214500000.0,-161200000.0,-163000000.0,-148500000.0,
Cash Flow From Continuing Investing Activities,-214500000.0,-161200000.0,-163000000.0,-148500000.0,
Net Other Investing Changes,-400000.0,-600000.0,-600000.0,-300000.0,
Net Business Purchase And Sale,,,0.0,0.0,-125000000.0
Purchase Of Business,,,0.0,0.0,-125000000.0
Net PPE Purchase And Sale,-214100000.0,-160600000.0,-162400000.0,-148200000.0,
Sale Of PPE,12400000.0,12200000.0,11400000.0,8400000.0,
Purchase Of PPE,-226500000.0,-172800000.0,-173800000.0,-156600000.0,
Operating Cash Flow,1173300000.0,1432700000.0,941000000.0,770100000.0,
Cash Flow From Continuing Operating Activities,1173300000.0,1432700000.0,941000000.0,770100000.0,
Change In Working Capital,-154100000.0,105900000.0,-324100000.0,-318900000.0,
Change In Other Working Capital,12600000.0,-12300000.0,6300000.0,1300000.0,
Change In Other Current Assets,-11900000.0,-6400000.0,22700000.0,-47800000.0,
Change In Payables And Accrued Expense,11000000.0,7800000.0,-35300000.0,52300000.0,
Change In Accrued Expense,-16500000.0,-600000.0,-57200000.0,26200000.0,
Change In Payable,27500000.0,8400000.0,21900000.0,26100000.0,
Change In Account Payable,27500000.0,8400000.0,21900000.0,26100000.0,
Change In Tax Payable,,,,,10000000.0
Change In Income Tax Payable,,,,,10000000.0
Change In Inventory,-133900000.0,189100000.0,-198000000.0,-189500000.0,
Change In Receivables,-31900000.0,-72300000.0,-119800000.0,-135200000.0,
Changes In Account Receivables,-31900000.0,-72300000.0,-119800000.0,-135200000.0,
Stock Based Compensation,8000000.0,7300000.0,7200000.0,5600000.0,
Asset Impairment Charge,1300000.0,2200000.0,-1800000.0,2500000.0,
Deferred Tax,-4100000.0,-10700000.0,-4900000.0,-13700000.0,
Deferred Income Tax,-4100000.0,-10700000.0,-4900000.0,-13700000.0,
Depreciation Amortization Depletion,175400000.0,177300000.0,176600000.0,170700000.0,
Depreciation And Amortization,175400000.0,177300000.0,176600000.0,170700000.0,
Amortization Cash Flow,10700000.0,10700000.0,10700000.0,10800000.0,
Amortization Of Intangibles,10700000.0,10700000.0,10700000.0,10800000.0,
Depreciation,164700000.0,166600000.0,165900000.0,159900000.0,
Operating Gains Losses,-3800000.0,-4300000.0,1100000.0,-1100000.0,
Gain Loss On Sale Of PPE,-3800000.0,-4300000.0,1100000.0,-1100000.0,
Net Income From Continuing Operations,1150600000.0,1155000000.0,1086900000.0,925000000.0,
