,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,3986000000.0,3842000000.0,2995000000.0,3110000000.0,
Repurchase Of Capital Stock,-900000000.0,-1150000000.0,-1950000000.0,-1159000000.0,
Repayment Of Debt,-1617000000.0,-412000000.0,-365000000.0,-1016000000.0,
Issuance Of Debt,8170000000.0,2315000000.0,984000000.0,743000000.0,
Issuance Of Capital Stock,264000000.0,199000000.0,126000000.0,161000000.0,
Capital Expenditure,-316000000.0,-416000000.0,-470000000.0,-406000000.0,
Interest Paid Supplemental Data,591000000.0,499000000.0,431000000.0,441000000.0,
Income Tax Paid Supplemental Data,1239000000.0,1119000000.0,1049000000.0,1069000000.0,
End Cash Position,13674000000.0,14152000000.0,12102000000.0,11374000000.0,
Beginning Cash Position,14152000000.0,12102000000.0,11374000000.0,10674000000.0,
Effect Of Exchange Rate Changes,-414000000.0,328000000.0,-841000000.0,-355000000.0,
Changes In Cash,-64000000.0,1722000000.0,1569000000.0,1055000000.0,
Financing Cash Flow,4455000000.0,-1119000000.0,-1046000000.0,-1297000000.0,
Cash Flow From Continuing Financing Activities,4455000000.0,-1119000000.0,-1046000000.0,-1297000000.0,
Net Other Financing Charges,51000000.0,-773000000.0,1297000000.0,1000000000.0,
Cash Dividends Paid,-1513000000.0,-1298000000.0,-1138000000.0,-1026000000.0,
Common Stock Dividend Paid,-1513000000.0,-1298000000.0,-1138000000.0,-1026000000.0,
Net Common Stock Issuance,-636000000.0,-951000000.0,-1824000000.0,-998000000.0,
Common Stock Payments,-900000000.0,-1150000000.0,-1950000000.0,-1159000000.0,
Common Stock Issuance,264000000.0,199000000.0,126000000.0,161000000.0,
Net Issuance Payments Of Debt,6553000000.0,1903000000.0,619000000.0,-273000000.0,
Net Short Term Debt Issuance,0.0,0.0,0.0,0.0,
Short Term Debt Payments,0.0,-146000000.0,0.0,0.0,
Short Term Debt Issuance,0.0,146000000.0,0.0,0.0,
Net Long Term Debt Issuance,6553000000.0,1903000000.0,619000000.0,-273000000.0,
Long Term Debt Payments,-1617000000.0,-266000000.0,-365000000.0,-1016000000.0,
Long Term Debt Issuance,8170000000.0,2169000000.0,984000000.0,743000000.0,
Investing Cash Flow,-8821000000.0,-1417000000.0,-850000000.0,-1164000000.0,
Cash Flow From Continuing Investing Activities,-8821000000.0,-1417000000.0,-850000000.0,-1164000000.0,
Net Other Investing Changes,1000000.0,11000000.0,9000000.0,4000000.0,
Net Investment Purchase And Sale,-53000000.0,-19000000.0,64000000.0,13000000.0,
Sale Of Investment,55000000.0,38000000.0,86000000.0,41000000.0,
Purchase Of Investment,-108000000.0,-57000000.0,-22000000.0,-28000000.0,
Net Business Purchase And Sale,-8453000000.0,-993000000.0,-453000000.0,-775000000.0,
Sale Of Business,89000000.0,,119000000.0,84000000.0,98000000.0
Purchase Of Business,-8542000000.0,-993000000.0,-572000000.0,-859000000.0,
Net PPE Purchase And Sale,,,,,6000000.0
Sale Of PPE,,,,,6000000.0
Capital Expenditure Reported,-316000000.0,-416000000.0,-470000000.0,-406000000.0,
Operating Cash Flow,4302000000.0,4258000000.0,3465000000.0,3516000000.0,
Cash Flow From Continuing Operating Activities,4302000000.0,4258000000.0,3465000000.0,3516000000.0,
Change In Working Capital,-1075000000.0,-908000000.0,-1012000000.0,-746000000.0,
Change In Other Working Capital,-229000000.0,-230000000.0,-439000000.0,-405000000.0,
Change In Other Current Liabilities,-254000000.0,-252000000.0,-130000000.0,9000000.0,
Change In Other Current Assets,-217000000.0,-154000000.0,-122000000.0,-354000000.0,
Change In Payables And Accrued Expense,92000000.0,195000000.0,171000000.0,574000000.0,
Change In Accrued Expense,92000000.0,195000000.0,171000000.0,574000000.0,
Change In Payable,,,,180000000.0,301000000.0
Change In Account Payable,,,,225000000.0,241000000.0
Change In Tax Payable,,,,-45000000.0,60000000.0
Change In Income Tax Payable,,,,-45000000.0,60000000.0
Change In Receivables,-467000000.0,-467000000.0,-492000000.0,-570000000.0,
Other Non Cash Items,203000000.0,277000000.0,415000000.0,354000000.0,
Stock Based Compensation,368000000.0,363000000.0,367000000.0,348000000.0,
Deferred Tax,,,,-63000000.0,40000000.0
Deferred Income Tax,,,,-63000000.0,40000000.0
Depreciation Amortization Depletion,746000000.0,713000000.0,719000000.0,747000000.0,
Depreciation And Amortization,746000000.0,713000000.0,719000000.0,747000000.0,
Amortization Cash Flow,377000000.0,343000000.0,338000000.0,365000000.0,
Amortization Of Intangibles,377000000.0,343000000.0,338000000.0,365000000.0,
Depreciation,369000000.0,370000000.0,381000000.0,382000000.0,
Operating Gains Losses,-57000000.0,11000000.0,-111000000.0,-361000000.0,
Gain Loss On Investment Securities,-9000000.0,-5000000.0,-21000000.0,-61000000.0,
Net Foreign Currency Exchange Gain Loss,,,,-38000000.0,32000000.0
Gain Loss On Sale Of Business,0.0,0.0,37000000.0,-267000000.0,
Net Income From Continuing Operations,4117000000.0,3802000000.0,3087000000.0,3174000000.0,
