,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,7880000000.0,10111000000.0,9083000000.0,7214000000.0,
Repurchase Of Capital Stock,-1187000000.0,-1651000000.0,-5231000000.0,-1079000000.0,
Repayment Of Debt,-23750000000.0,-3676000000.0,-8057000000.0,-10503000000.0,
Issuance Of Debt,13405000000.0,17288000000.0,38042000000.0,2558000000.0,
Issuance Of Capital Stock,69000000.0,1556000000.0,2293000000.0,1550000000.0,
Interest Paid Supplemental Data,13052000000.0,9451000000.0,2172000000.0,582000000.0,
Income Tax Paid Supplemental Data,434000000.0,997000000.0,197000000.0,675000000.0,
End Cash Position,46251000000.0,50725000000.0,34363000000.0,8004000000.0,
Beginning Cash Position,50725000000.0,34363000000.0,82254000000.0,7017000000.0,
Changes In Cash,-4474000000.0,16362000000.0,-47891000000.0,987000000.0,
Financing Cash Flow,-9122000000.0,-3854000000.0,3384000000.0,-3432000000.0,
Cash Flow From Continuing Financing Activities,-9122000000.0,-3854000000.0,3384000000.0,-3432000000.0,
Cash Dividends Paid,-2889000000.0,-2878000000.0,-2692000000.0,-2289000000.0,
Preferred Stock Dividend Paid,-352000000.0,-417000000.0,-301000000.0,-233000000.0,
Common Stock Dividend Paid,-2537000000.0,-2461000000.0,-2391000000.0,-2056000000.0,
Net Preferred Stock Issuance,-500000000.0,484000000.0,725000000.0,1484000000.0,
Preferred Stock Payments,-500000000.0,-1000000000.0,-1500000000.0,,-480000000.0
Preferred Stock Issuance,,1484000000.0,2225000000.0,1484000000.0,
Net Common Stock Issuance,-618000000.0,-579000000.0,-3663000000.0,-1013000000.0,
Common Stock Payments,-687000000.0,-651000000.0,-3731000000.0,-1079000000.0,
Common Stock Issuance,69000000.0,72000000.0,68000000.0,66000000.0,
Net Issuance Payments Of Debt,-10345000000.0,13612000000.0,29985000000.0,-7945000000.0,
Net Short Term Debt Issuance,,,,,-6300000000.0
Short Term Debt Payments,,,,,-6300000000.0
Net Long Term Debt Issuance,-10345000000.0,13612000000.0,29985000000.0,-7945000000.0,
Long Term Debt Payments,-23750000000.0,-3676000000.0,-8057000000.0,-10503000000.0,
Long Term Debt Issuance,13405000000.0,17288000000.0,38042000000.0,2558000000.0,
Investing Cash Flow,-3232000000.0,10105000000.0,-60358000000.0,-2795000000.0,
Cash Flow From Continuing Investing Activities,-3232000000.0,10105000000.0,-60358000000.0,-2795000000.0,
Net Other Investing Changes,-1103000000.0,-1985000000.0,-3045000000.0,-3632000000.0,
Net Investment Purchase And Sale,-5519000000.0,8293000000.0,-18429000000.0,-28432000000.0,
Sale Of Investment,26592000000.0,13955000000.0,22576000000.0,57151000000.0,
Purchase Of Investment,-32111000000.0,-5662000000.0,-41005000000.0,-85583000000.0,
Net Business Purchase And Sale,,,,-10511000000.0,14225000000.0
Sale Of Business,,,,,14225000000.0
Purchase Of Business,,,,-10511000000.0,
Operating Cash Flow,7880000000.0,10111000000.0,9083000000.0,7214000000.0,
Cash Flow From Continuing Operating Activities,7880000000.0,10111000000.0,9083000000.0,7214000000.0,
Change In Working Capital,-587000000.0,2262000000.0,1196000000.0,490000000.0,
Change In Other Working Capital,41000000.0,-767000000.0,433000000.0,671000000.0,
Change In Other Current Assets,896000000.0,2312000000.0,-877000000.0,-454000000.0,
Change In Payables And Accrued Expense,-1373000000.0,507000000.0,599000000.0,753000000.0,
Change In Accrued Expense,-1373000000.0,507000000.0,599000000.0,753000000.0,
Other Non Cash Items,842000000.0,1195000000.0,831000000.0,-258000000.0,
Asset Impairment Charge,154000000.0,298000000.0,-543000000.0,85000000.0,
Deferred Tax,-30000000.0,-252000000.0,351000000.0,178000000.0,
Deferred Income Tax,-30000000.0,-252000000.0,351000000.0,178000000.0,
Depreciation Amortization Depletion,259000000.0,217000000.0,651000000.0,1773000000.0,
Depreciation And Amortization,259000000.0,217000000.0,651000000.0,1773000000.0,
Operating Gains Losses,492000000.0,-17000000.0,7000000.0,-64000000.0,
Earnings Losses From Equity Investments,,,,,-174000000.0
Gain Loss On Investment Securities,500000000.0,2000000.0,7000000.0,-64000000.0,
Gain Loss On Sale Of Business,,,,,-5740000000.0
Net Income From Continuing Operations,5953000000.0,5647000000.0,6113000000.0,5725000000.0,
