,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,1616000000.0,990000000.0,419000000.0,611000000.0,
Repurchase Of Capital Stock,-4104000000.0,-398000000.0,0.0,0.0,
Repayment Of Debt,-4290000000.0,-309000000.0,-4000000.0,-1503000000.0,
Issuance Of Debt,6001000000.0,0.0,2472000000.0,1450000000.0,
Issuance Of Capital Stock,,,0.0,0.0,2230000000.0
Capital Expenditure,-830000000.0,-906000000.0,-844000000.0,-611000000.0,
End Cash Position,1574000000.0,1640000000.0,1555000000.0,3139000000.0,
Beginning Cash Position,1640000000.0,1555000000.0,3139000000.0,2853000000.0,
Effect Of Exchange Rate Changes,-40000000.0,-2000000.0,-24000000.0,-16000000.0,
Changes In Cash,-26000000.0,87000000.0,-1560000000.0,302000000.0,
Financing Cash Flow,-1965000000.0,-807000000.0,2359000000.0,-191000000.0,
Cash Flow From Continuing Financing Activities,-1965000000.0,-807000000.0,2359000000.0,-191000000.0,
Net Other Financing Charges,-26000000.0,-45000000.0,-45000000.0,-75000000.0,
Cash Dividends Paid,0.0,-32000000.0,-63000000.0,-63000000.0,
Preferred Stock Dividend Paid,0.0,-32000000.0,-63000000.0,-63000000.0,
Common Stock Dividend Paid,,,0.0,0.0,-56000000.0
Net Preferred Stock Issuance,,,0.0,0.0,1115000000.0
Preferred Stock Issuance,,,0.0,0.0,1115000000.0
Net Common Stock Issuance,-4104000000.0,-398000000.0,0.0,0.0,
Common Stock Payments,-4104000000.0,-398000000.0,0.0,0.0,
Common Stock Issuance,,,0.0,0.0,1115000000.0
Net Issuance Payments Of Debt,2165000000.0,-332000000.0,2467000000.0,-53000000.0,
Net Short Term Debt Issuance,454000000.0,-23000000.0,-1000000.0,-22000000.0,
Short Term Debt Payments,,-23000000.0,-1000000.0,-22000000.0,-372000000.0
Net Long Term Debt Issuance,1711000000.0,-309000000.0,2468000000.0,-31000000.0,
Long Term Debt Payments,-4290000000.0,-309000000.0,-4000000.0,-1481000000.0,
Long Term Debt Issuance,6001000000.0,0.0,2472000000.0,1450000000.0,
Investing Cash Flow,-507000000.0,-1002000000.0,-5182000000.0,-729000000.0,
Cash Flow From Continuing Investing Activities,-507000000.0,-1002000000.0,-5182000000.0,-729000000.0,
Net Investment Purchase And Sale,-131000000.0,0.0,-32000000.0,3000000.0,
Sale Of Investment,740000000.0,6000000.0,10000000.0,22000000.0,
Purchase Of Investment,-871000000.0,-6000000.0,-42000000.0,-19000000.0,
Net Business Purchase And Sale,448000000.0,-100000000.0,-4310000000.0,-130000000.0,
Sale Of Business,448000000.0,0.0,0.0,,
Purchase Of Business,0.0,-100000000.0,-4310000000.0,-130000000.0,
Net Intangibles Purchase And Sale,,,,20000000.0,-2000000.0
Sale Of Intangibles,,,,22000000.0,0.0
Purchase Of Intangibles,,,,-2000000.0,-2000000.0
Net PPE Purchase And Sale,6000000.0,4000000.0,4000000.0,9000000.0,
Sale Of PPE,6000000.0,4000000.0,4000000.0,9000000.0,
Capital Expenditure Reported,-830000000.0,-906000000.0,-844000000.0,-611000000.0,
Operating Cash Flow,2446000000.0,1896000000.0,1263000000.0,1222000000.0,
Cash From Discontinued Operating Activities,,,,,0.0
Cash Flow From Continuing Operating Activities,2446000000.0,1896000000.0,1263000000.0,1222000000.0,
Change In Working Capital,61000000.0,-343000000.0,-403000000.0,-483000000.0,
Change In Other Working Capital,-104000000.0,-28000000.0,7000000.0,-26000000.0,
Change In Other Current Assets,-15000000.0,-187000000.0,66000000.0,61000000.0,
Change In Payables And Accrued Expense,-150000000.0,4000000.0,279000000.0,155000000.0,
Change In Accrued Expense,60000000.0,0.0,142000000.0,-110000000.0,
Change In Payable,-210000000.0,4000000.0,137000000.0,265000000.0,
Change In Account Payable,-210000000.0,4000000.0,137000000.0,265000000.0,
Change In Inventory,45000000.0,-20000000.0,-258000000.0,-710000000.0,
Change In Receivables,285000000.0,-112000000.0,-497000000.0,37000000.0,
Changes In Account Receivables,285000000.0,-112000000.0,-497000000.0,37000000.0,
Other Non Cash Items,-65000000.0,59000000.0,57000000.0,-76000000.0,
Stock Based Compensation,120000000.0,115000000.0,86000000.0,87000000.0,
Deferred Tax,-34000000.0,-2164000000.0,-144000000.0,-60000000.0,
Deferred Income Tax,-34000000.0,-2164000000.0,-144000000.0,-60000000.0,
Depreciation Amortization Depletion,964000000.0,912000000.0,762000000.0,773000000.0,
Depreciation And Amortization,964000000.0,912000000.0,762000000.0,773000000.0,
Amortization Cash Flow,211000000.0,233000000.0,149000000.0,148000000.0,
Amortization Of Intangibles,211000000.0,233000000.0,149000000.0,148000000.0,
Depreciation,753000000.0,679000000.0,613000000.0,625000000.0,
Operating Gains Losses,-410000000.0,351000000.0,315000000.0,372000000.0,
Pension And Employee Benefit Expense,44000000.0,44000000.0,30000000.0,39000000.0,
Earnings Losses From Equity Investments,-475000000.0,304000000.0,284000000.0,206000000.0,
Net Income From Continuing Operations,1810000000.0,2966000000.0,590000000.0,609000000.0,
