,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Free Cash Flow,1441000000.0,-1558000000.0,2000000000.0,2994000000.0,
Repurchase Of Capital Stock,-35000000.0,-271000000.0,-2309000000.0,-733000000.0,
Repayment Of Debt,-1010000000.0,-265000000.0,-22000000.0,-459000000.0,
Issuance Of Debt,648000000.0,2978000000.0,0.0,596000000.0,
Capital Expenditure,-919000000.0,-3289000000.0,-1040000000.0,-637000000.0,
End Cash Position,3395000000.0,4029000000.0,3957000000.0,4958000000.0,
Beginning Cash Position,4029000000.0,3957000000.0,4958000000.0,5022000000.0,
Effect Of Exchange Rate Changes,1000000.0,-32000000.0,-60000000.0,61000000.0,
Changes In Cash,-635000000.0,104000000.0,-941000000.0,-125000000.0,
Financing Cash Flow,-2035000000.0,1590000000.0,-3036000000.0,-1892000000.0,
Cash Flow From Continuing Financing Activities,-2035000000.0,1590000000.0,-3036000000.0,-1892000000.0,
Net Other Financing Charges,-731000000.0,-15000000.0,-16000000.0,-14000000.0,
Proceeds From Stock Option Exercised,40000000.0,88000000.0,151000000.0,215000000.0,
Cash Dividends Paid,-947000000.0,-925000000.0,-840000000.0,-753000000.0,
Common Stock Dividend Paid,,,,,-503000000.0
Net Common Stock Issuance,-35000000.0,-271000000.0,-2309000000.0,-733000000.0,
Common Stock Payments,-35000000.0,-271000000.0,-2309000000.0,-733000000.0,
Net Issuance Payments Of Debt,-362000000.0,2713000000.0,-22000000.0,-607000000.0,
Net Short Term Debt Issuance,-1000000000.0,983000000.0,-4000000.0,-744000000.0,
Short Term Debt Payments,-1000000000.0,0.0,-4000000.0,,
Short Term Debt Issuance,0.0,983000000.0,0.0,,
Net Long Term Debt Issuance,638000000.0,1730000000.0,-18000000.0,137000000.0,
Long Term Debt Payments,-10000000.0,-265000000.0,-18000000.0,-459000000.0,
Long Term Debt Issuance,648000000.0,1995000000.0,0.0,596000000.0,
Investing Cash Flow,-960000000.0,-3217000000.0,-945000000.0,-1864000000.0,
Cash Flow From Continuing Investing Activities,-960000000.0,-3217000000.0,-945000000.0,-1864000000.0,
Net Other Investing Changes,,,,32000000.0,
Net Investment Purchase And Sale,-41000000.0,72000000.0,98000000.0,-194000000.0,
Sale Of Investment,,80000000.0,108000000.0,0.0,0.0
Purchase Of Investment,-41000000.0,-8000000.0,-10000000.0,-194000000.0,
Net Business Purchase And Sale,0.0,0.0,-3000000.0,-1065000000.0,
Purchase Of Business,0.0,0.0,-3000000.0,-1065000000.0,
Net Intangibles Purchase And Sale,0.0,-2286000000.0,0.0,0.0,
Purchase Of Intangibles,0.0,-2286000000.0,0.0,0.0,
Net PPE Purchase And Sale,,,,0.0,0.0
Sale Of PPE,,,,0.0,0.0
Capital Expenditure Reported,-919000000.0,-1003000000.0,-1040000000.0,-637000000.0,
Operating Cash Flow,2360000000.0,1731000000.0,3040000000.0,3631000000.0,
Cash Flow From Continuing Operating Activities,2360000000.0,1731000000.0,3040000000.0,3631000000.0,
Change In Working Capital,631000000.0,-356000000.0,-554000000.0,554000000.0,
Change In Other Working Capital,-36000000.0,-41000000.0,-52000000.0,-56000000.0,
Change In Other Current Assets,15000000.0,26000000.0,-101000000.0,13000000.0,
Change In Payables And Accrued Expense,171000000.0,-462000000.0,211000000.0,1135000000.0,
Change In Accrued Expense,209000000.0,-129000000.0,1000000.0,695000000.0,
Change In Payable,-38000000.0,-333000000.0,210000000.0,440000000.0,
Change In Account Payable,-38000000.0,-333000000.0,210000000.0,440000000.0,
Change In Inventory,766000000.0,-64000000.0,-602000000.0,-140000000.0,
Change In Receivables,-285000000.0,185000000.0,-10000000.0,-398000000.0,
Changes In Account Receivables,-285000000.0,185000000.0,-10000000.0,-398000000.0,
Other Non Cash Items,-95000000.0,-21000000.0,-49000000.0,-5000000.0,
Stock Based Compensation,325000000.0,267000000.0,331000000.0,327000000.0,
Asset Impairment Charge,471000000.0,207000000.0,241000000.0,188000000.0,
Deferred Tax,-265000000.0,-186000000.0,-149000000.0,-230000000.0,
Deferred Income Tax,-265000000.0,-186000000.0,-149000000.0,-230000000.0,
Depreciation Amortization Depletion,825000000.0,744000000.0,727000000.0,651000000.0,
Depreciation And Amortization,825000000.0,744000000.0,727000000.0,651000000.0,
Operating Gains Losses,59000000.0,66000000.0,85000000.0,-729000000.0,
Pension And Employee Benefit Expense,50000000.0,53000000.0,78000000.0,95000000.0,
Earnings Losses From Equity Investments,0.0,0.0,-1000000.0,-847000000.0,
Gain Loss On Investment Securities,,,,,-534000000.0
Gain Loss On Sale Of PPE,9000000.0,13000000.0,8000000.0,23000000.0,
Gain Loss On Sale Of Business,,,,0.0,0.0
Net Income From Continuing Operations,409000000.0,1010000000.0,2408000000.0,2875000000.0,
