,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Free Cash Flow,483000000.0,930000000.0,535000000.0,945000000.0,
Repurchase Of Capital Stock,0.0,0.0,-25000000.0,-905000000.0,
Repayment Of Debt,0.0,0.0,-1405000000.0,0.0,
Issuance Of Debt,0.0,0.0,1085000000.0,0.0,
Capital Expenditure,-212000000.0,-228000000.0,-251000000.0,-331000000.0,
Interest Paid Supplemental Data,102000000.0,99000000.0,89000000.0,89000000.0,
Income Tax Paid Supplemental Data,347000000.0,73000000.0,100000000.0,303000000.0,
End Cash Position,207000000.0,368000000.0,186000000.0,324000000.0,
Beginning Cash Position,368000000.0,186000000.0,324000000.0,879000000.0,
Effect Of Exchange Rate Changes,-26000000.0,0.0,-6000000.0,12000000.0,
Changes In Cash,-135000000.0,182000000.0,-132000000.0,-567000000.0,
Financing Cash Flow,-655000000.0,-753000000.0,-689000000.0,-1391000000.0,
Cash Flow From Continuing Financing Activities,-655000000.0,-753000000.0,-689000000.0,-1391000000.0,
Net Other Financing Charges,-16000000.0,-15000000.0,-15000000.0,-31000000.0,
Proceeds From Stock Option Exercised,1000000.0,33000000.0,5000000.0,103000000.0,
Cash Dividends Paid,-595000000.0,-583000000.0,-571000000.0,-558000000.0,
Common Stock Dividend Paid,-595000000.0,-583000000.0,-571000000.0,-558000000.0,
Net Common Stock Issuance,0.0,0.0,-25000000.0,-905000000.0,
Common Stock Payments,0.0,0.0,-25000000.0,-905000000.0,
Net Issuance Payments Of Debt,-45000000.0,-188000000.0,-83000000.0,0.0,
Net Short Term Debt Issuance,-45000000.0,-188000000.0,237000000.0,0.0,
Net Long Term Debt Issuance,0.0,0.0,-320000000.0,0.0,
Long Term Debt Payments,0.0,0.0,-1405000000.0,0.0,
Long Term Debt Issuance,0.0,0.0,1085000000.0,0.0,
Investing Cash Flow,-175000000.0,-223000000.0,-229000000.0,-452000000.0,
Cash Flow From Continuing Investing Activities,-175000000.0,-223000000.0,-229000000.0,-452000000.0,
Net Other Investing Changes,20000000.0,5000000.0,22000000.0,-36000000.0,
Net Business Purchase And Sale,17000000.0,0.0,0.0,-85000000.0,
Sale Of Business,17000000.0,0.0,0.0,,
Purchase Of Business,,0.0,0.0,-85000000.0,0.0
Capital Expenditure Reported,-212000000.0,-228000000.0,-251000000.0,-331000000.0,
Operating Cash Flow,695000000.0,1158000000.0,786000000.0,1276000000.0,
Cash Flow From Continuing Operating Activities,695000000.0,1158000000.0,786000000.0,1276000000.0,
Change In Working Capital,-241000000.0,354000000.0,-99000000.0,-11000000.0,
Change In Other Working Capital,-147000000.0,153000000.0,34000000.0,-92000000.0,
Change In Payables And Accrued Expense,-140000000.0,157000000.0,-47000000.0,311000000.0,
Change In Payable,-140000000.0,157000000.0,-47000000.0,311000000.0,
Change In Account Payable,-140000000.0,157000000.0,-47000000.0,311000000.0,
Change In Prepaid Assets,25000000.0,-1000000.0,16000000.0,-30000000.0,
Change In Inventory,55000000.0,58000000.0,-18000000.0,-282000000.0,
Change In Receivables,-34000000.0,-13000000.0,-84000000.0,82000000.0,
Other Non Cash Items,26000000.0,38000000.0,19000000.0,10000000.0,
Stock Based Compensation,74000000.0,73000000.0,52000000.0,50000000.0,
Asset Impairment Charge,0.0,445000000.0,0.0,329000000.0,
Deferred Tax,-100000000.0,-149000000.0,5000000.0,-32000000.0,
Deferred Income Tax,-100000000.0,-149000000.0,5000000.0,-32000000.0,
Depreciation Amortization Depletion,235000000.0,236000000.0,224000000.0,211000000.0,
Depreciation And Amortization,235000000.0,236000000.0,224000000.0,211000000.0,
Amortization Cash Flow,29000000.0,30000000.0,31000000.0,,
Amortization Of Intangibles,29000000.0,30000000.0,31000000.0,,
Depreciation,206000000.0,206000000.0,193000000.0,,
Operating Gains Losses,409000000.0,,114000000.0,,
Pension And Employee Benefit Expense,171000000.0,0.0,0.0,,
Gain Loss On Investment Securities,,,114000000.0,,
Gain Loss On Sale Of Business,238000000.0,0.0,0.0,,
Net Income From Continuing Operations,292000000.0,161000000.0,471000000.0,719000000.0,
