,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-2334000000.0,-4967000000.0,-5863000000.0,-5427000000.0,
Repayment Of Debt,-13697000000.0,-15964000000.0,-16069000000.0,-11513000000.0,
Issuance Of Debt,14756000000.0,20381000000.0,23149000000.0,15504000000.0,
Issuance Of Capital Stock,2707000000.0,0.0,0.0,0.0,
Capital Expenditure,-10369000000.0,-9714000000.0,-9584000000.0,-7689000000.0,
Interest Paid Supplemental Data,2421000000.0,2286000000.0,1607000000.0,1404000000.0,
Income Tax Paid Supplemental Data,,,,,0.0
End Cash Position,940000000.0,635000000.0,734000000.0,291000000.0,
Other Cash Adjustment Outside Changein Cash,-273000000.0,-297000000.0,-213000000.0,-16000000.0,
Beginning Cash Position,932000000.0,947000000.0,307000000.0,627000000.0,
Changes In Cash,281000000.0,-15000000.0,640000000.0,-320000000.0,
Financing Cash Flow,3621000000.0,4400000000.0,7133000000.0,4323000000.0,
Cash Flow From Continuing Financing Activities,3621000000.0,4400000000.0,7133000000.0,4323000000.0,
Net Other Financing Charges,-59000000.0,-17000000.0,53000000.0,332000000.0,
Cash Dividends Paid,-86000000.0,0.0,0.0,,
Common Stock Dividend Paid,-86000000.0,0.0,0.0,,
Net Preferred Stock Issuance,1579000000.0,0.0,0.0,,
Preferred Stock Issuance,1579000000.0,0.0,0.0,,
Net Common Stock Issuance,1128000000.0,0.0,0.0,0.0,
Common Stock Issuance,1128000000.0,0.0,0.0,0.0,
Net Issuance Payments Of Debt,1059000000.0,4417000000.0,7080000000.0,3991000000.0,
Net Short Term Debt Issuance,999000000.0,0.0,-300000000.0,-1396000000.0,
Short Term Debt Payments,0.0,0.0,-300000000.0,-11426000000.0,
Short Term Debt Issuance,999000000.0,0.0,0.0,10030000000.0,
Net Long Term Debt Issuance,60000000.0,4417000000.0,7380000000.0,5387000000.0,
Long Term Debt Payments,-13697000000.0,-15964000000.0,-15769000000.0,-87000000.0,
Long Term Debt Issuance,13757000000.0,20381000000.0,23149000000.0,5474000000.0,
Investing Cash Flow,-11375000000.0,-9162000000.0,-10214000000.0,-6905000000.0,
Cash Flow From Continuing Investing Activities,-11375000000.0,-9162000000.0,-10214000000.0,-6905000000.0,
Net Other Investing Changes,35000000.0,13000000.0,34000000.0,59000000.0,
Net Investment Purchase And Sale,-1041000000.0,539000000.0,-664000000.0,-24000000.0,
Sale Of Investment,2378000000.0,2791000000.0,3566000000.0,1678000000.0,
Purchase Of Investment,-3419000000.0,-2252000000.0,-4230000000.0,-1702000000.0,
Net Business Purchase And Sale,,0.0,0.0,749000000.0,0.0
Sale Of Business,,0.0,0.0,749000000.0,0.0
Net PPE Purchase And Sale,,,,749000000.0,0.0
Sale Of PPE,,,,749000000.0,0.0
Capital Expenditure Reported,-10369000000.0,-9714000000.0,-9584000000.0,-7689000000.0,
Operating Cash Flow,8035000000.0,4747000000.0,3721000000.0,2262000000.0,
Cash Flow From Continuing Operating Activities,8035000000.0,4747000000.0,3721000000.0,2262000000.0,
Change In Working Capital,140000000.0,-650000000.0,-1847000000.0,-2777000000.0,
Change In Other Working Capital,1314000000.0,-32000000.0,-1114000000.0,-2022000000.0,
Change In Other Current Liabilities,-506000000.0,-489000000.0,-810000000.0,472000000.0,
Change In Payables And Accrued Expense,30000000.0,-90000000.0,627000000.0,117000000.0,
Change In Payable,30000000.0,-90000000.0,627000000.0,117000000.0,
Change In Account Payable,30000000.0,-90000000.0,627000000.0,117000000.0,
Change In Inventory,45000000.0,-28000000.0,-246000000.0,-32000000.0,
Change In Receivables,-743000000.0,-11000000.0,-304000000.0,-1312000000.0,
Changes In Account Receivables,-1061000000.0,-369000000.0,-757000000.0,-589000000.0,
Other Non Cash Items,-245000000.0,-468000000.0,207000000.0,-213000000.0,
Asset Impairment Charge,341000000.0,636000000.0,143000000.0,154000000.0,
Deferred Tax,1098000000.0,-765000000.0,-452000000.0,1783000000.0,
Deferred Income Tax,1098000000.0,-765000000.0,-452000000.0,1783000000.0,
Depreciation Amortization Depletion,4189000000.0,3738000000.0,3856000000.0,3403000000.0,
Depreciation And Amortization,4189000000.0,3738000000.0,3856000000.0,3403000000.0,
Depreciation,4189000000.0,3738000000.0,3856000000.0,3403000000.0,
Net Income From Continuing Operations,2512000000.0,2256000000.0,1814000000.0,-88000000.0,
