,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,833000000.0,-1542000000.0,-1621000000.0,-1417000000.0,
Repurchase Of Capital Stock,0.0,0.0,-298000000.0,0.0,
Repayment Of Debt,-3890000000.0,-5924000000.0,-3645000000.0,-4352000000.0,
Issuance Of Debt,6859000000.0,10295000000.0,7782000000.0,9117000000.0,
Issuance Of Capital Stock,143000000.0,36000000.0,1808000000.0,73000000.0,
Capital Expenditure,-8955000000.0,-9095000000.0,-7923000000.0,-7586000000.0,
Interest Paid Supplemental Data,2538000000.0,2184000000.0,1758000000.0,1718000000.0,
Income Tax Paid Supplemental Data,176000000.0,132000000.0,146000000.0,93000000.0,
End Cash Position,1101000000.0,921000000.0,2037000000.0,1829000000.0,
Beginning Cash Position,921000000.0,2037000000.0,1829000000.0,1068000000.0,
Changes In Cash,180000000.0,-1116000000.0,208000000.0,761000000.0,
Financing Cash Flow,-208000000.0,999000000.0,2336000000.0,1945000000.0,
Cash Flow From Continuing Financing Activities,-208000000.0,999000000.0,2336000000.0,1945000000.0,
Net Other Financing Charges,-366000000.0,-373000000.0,-404000000.0,-116000000.0,
Cash Dividends Paid,-2954000000.0,-3035000000.0,-2907000000.0,-2777000000.0,
Common Stock Dividend Paid,-2954000000.0,-3035000000.0,-2907000000.0,-2777000000.0,
Net Preferred Stock Issuance,0.0,0.0,-298000000.0,0.0,
Preferred Stock Payments,0.0,0.0,-298000000.0,0.0,
Net Common Stock Issuance,143000000.0,36000000.0,1808000000.0,73000000.0,
Common Stock Issuance,143000000.0,36000000.0,1808000000.0,73000000.0,
Net Issuance Payments Of Debt,2969000000.0,4371000000.0,4137000000.0,4765000000.0,
Net Short Term Debt Issuance,-968000000.0,-307000000.0,1163000000.0,830000000.0,
Short Term Debt Payments,-1668000000.0,-1630000000.0,-1487000000.0,-25000000.0,
Short Term Debt Issuance,700000000.0,1323000000.0,2650000000.0,855000000.0,
Net Long Term Debt Issuance,3937000000.0,4678000000.0,2974000000.0,3935000000.0,
Long Term Debt Payments,-2222000000.0,-4294000000.0,-2158000000.0,-4327000000.0,
Long Term Debt Issuance,6159000000.0,8972000000.0,5132000000.0,8262000000.0,
Investing Cash Flow,-9400000000.0,-9668000000.0,-8430000000.0,-7353000000.0,
Cash Flow From Continuing Investing Activities,-9400000000.0,-9668000000.0,-8430000000.0,-7353000000.0,
Net Other Investing Changes,-798000000.0,-716000000.0,-769000000.0,-679000000.0,
Net Investment Purchase And Sale,-16000000.0,-21000000.0,-13000000.0,-5000000.0,
Sale Of Investment,1535000000.0,1121000000.0,1112000000.0,1593000000.0,
Purchase Of Investment,-1551000000.0,-1142000000.0,-1125000000.0,-1598000000.0,
Net Business Purchase And Sale,369000000.0,164000000.0,275000000.0,917000000.0,
Sale Of Business,369000000.0,164000000.0,275000000.0,917000000.0,
Purchase Of Business,,,,-345000000.0,-81000000.0
Net PPE Purchase And Sale,-8955000000.0,-9095000000.0,-7923000000.0,-7586000000.0,
Purchase Of PPE,-8955000000.0,-9095000000.0,-7923000000.0,-7586000000.0,
Operating Cash Flow,9788000000.0,7553000000.0,6302000000.0,6169000000.0,
Cash Flow From Continuing Operating Activities,9788000000.0,7553000000.0,6302000000.0,6169000000.0,
Change In Working Capital,1421000000.0,-135000000.0,160000000.0,-784000000.0,
Change In Other Working Capital,1046000000.0,743000000.0,19000000.0,126000000.0,
Change In Other Current Liabilities,145000000.0,191000000.0,153000000.0,-258000000.0,
Change In Other Current Assets,-47000000.0,-106000000.0,-186000000.0,-270000000.0,
Change In Payables And Accrued Expense,698000000.0,-840000000.0,1072000000.0,-8000000.0,
Change In Payable,698000000.0,-840000000.0,1072000000.0,-8000000.0,
Change In Account Payable,492000000.0,-863000000.0,1021000000.0,-8000000.0,
Change In Tax Payable,206000000.0,23000000.0,51000000.0,-54000000.0,
Change In Income Tax Payable,206000000.0,23000000.0,51000000.0,-54000000.0,
Change In Inventory,-49000000.0,-605000000.0,-127000000.0,-297000000.0,
Change In Receivables,-372000000.0,482000000.0,-771000000.0,-77000000.0,
Other Non Cash Items,-1361000000.0,-1173000000.0,-1799000000.0,502000000.0,
Stock Based Compensation,132000000.0,137000000.0,127000000.0,144000000.0,
Asset Impairment Charge,,0.0,251000000.0,91000000.0,206000000.0
Deferred Tax,626000000.0,416000000.0,758000000.0,239000000.0,
Deferred Income Tax,626000000.0,416000000.0,758000000.0,239000000.0,
Depreciation Amortization Depletion,5266000000.0,4986000000.0,4064000000.0,3973000000.0,
Depreciation And Amortization,5266000000.0,4986000000.0,4064000000.0,3973000000.0,
Operating Gains Losses,-556000000.0,-527000000.0,-436000000.0,-305000000.0,
Pension And Employee Benefit Expense,-556000000.0,-527000000.0,-436000000.0,-305000000.0,
Gain Loss On Sale Of Business,,,,-176000000.0,-66000000.0
Net Income From Continuing Operations,4260000000.0,3849000000.0,3428000000.0,2309000000.0,
