,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,2895300000.0,2927500000.0,1636500000.0,553900000.0,
Repurchase Of Capital Stock,-4500000.0,-3500000.0,-2100000.0,-1500000.0,
Repayment Of Debt,-2473100000.0,-2233200000.0,-2265800000.0,-2336700000.0,
Issuance Of Debt,3891200000.0,3085000000.0,3171700000.0,2101100000.0,
Capital Expenditure,-1745600000.0,-1262500000.0,-1390500000.0,-1632800000.0,
End Cash Position,7060800000.0,7181700000.0,4690900000.0,3428300000.0,
Beginning Cash Position,7181700000.0,4690900000.0,3428300000.0,3539600000.0,
Effect Of Exchange Rate Changes,-151400000.0,69600000.0,-36300000.0,-52400000.0,
Changes In Cash,30500000.0,2421200000.0,1298900000.0,-58900000.0,
Financing Cash Flow,-123100000.0,1102200000.0,304900000.0,-882900000.0,
Cash Flow From Continuing Financing Activities,-123100000.0,1102200000.0,304900000.0,-882900000.0,
Proceeds From Stock Option Exercised,51900000.0,51500000.0,35700000.0,37500000.0,
Cash Dividends Paid,-2288500000.0,-1518600000.0,-1004700000.0,-708000000.0,
Common Stock Dividend Paid,-2288500000.0,-1518600000.0,-1004700000.0,-708000000.0,
Net Common Stock Issuance,-4500000.0,-3500000.0,-2100000.0,-1500000.0,
Common Stock Payments,-4500000.0,-3500000.0,-2100000.0,-1500000.0,
Net Issuance Payments Of Debt,2118000000.0,2572800000.0,1276000000.0,-210900000.0,
Net Short Term Debt Issuance,699900000.0,1721000000.0,370100000.0,24700000.0,
Net Long Term Debt Issuance,1418100000.0,851800000.0,905900000.0,-235600000.0,
Long Term Debt Payments,-2473100000.0,-2233200000.0,-2265800000.0,-2336700000.0,
Long Term Debt Issuance,3891200000.0,3085000000.0,3171700000.0,2101100000.0,
Investing Cash Flow,-4487300000.0,-2871000000.0,-2033000000.0,-1362700000.0,
Cash Flow From Continuing Investing Activities,-4487300000.0,-2871000000.0,-2033000000.0,-1362700000.0,
Net Other Investing Changes,-1568600000.0,-1444900000.0,-472200000.0,446200000.0,
Net Investment Purchase And Sale,-965500000.0,-163600000.0,-170300000.0,-176100000.0,
Sale Of Investment,1103200000.0,803600000.0,718100000.0,727000000.0,
Purchase Of Investment,-2068700000.0,-967200000.0,-888400000.0,-903100000.0,
Net Business Purchase And Sale,-207600000.0,,,,
Purchase Of Business,-207600000.0,,,,
Net PPE Purchase And Sale,-1745600000.0,-1262500000.0,-1390500000.0,-1632800000.0,
Sale Of PPE,,,,904100000.0,601900000.0
Purchase Of PPE,-1745600000.0,-1262500000.0,-1390500000.0,-1632800000.0,
Operating Cash Flow,4640900000.0,4190000000.0,3027000000.0,2186700000.0,
Cash Flow From Continuing Operating Activities,4640900000.0,4190000000.0,3027000000.0,2186700000.0,
Change In Working Capital,-419800000.0,-1081500000.0,-547100000.0,-369200000.0,
Change In Other Working Capital,-800000.0,-36800000.0,-44300000.0,-82400000.0,
Change In Other Current Liabilities,-269800000.0,754500000.0,338600000.0,99700000.0,
Change In Other Current Assets,-149300000.0,-127200000.0,-31900000.0,-129800000.0,
Change In Payables And Accrued Expense,279400000.0,375800000.0,840300000.0,693400000.0,
Change In Payable,,,,,-53600000.0
Change In Account Payable,,,,,-53600000.0
Change In Inventory,42500000.0,-350700000.0,-272700000.0,-628000000.0,
Change In Receivables,-321800000.0,-1697100000.0,-1377100000.0,-322100000.0,
Changes In Account Receivables,-321800000.0,-1697100000.0,-1377100000.0,-322100000.0,
Other Non Cash Items,-14500000.0,19200000.0,-25200000.0,-4800000.0,
Provisionand Write Offof Assets,75600000.0,31300000.0,5500000.0,500000.0,
Deferred Tax,-79300000.0,-303700000.0,-208000000.0,-208600000.0,
Deferred Income Tax,-79300000.0,-303700000.0,-208000000.0,-208600000.0,
Depreciation Amortization Depletion,916900000.0,923900000.0,790200000.0,903300000.0,
Depreciation And Amortization,916900000.0,923900000.0,790200000.0,903300000.0,
Depreciation,916900000.0,923900000.0,790200000.0,903300000.0,
Net Income From Continuing Operations,4162000000.0,4600800000.0,3011600000.0,1865500000.0,
