,2024-08-31,2023-08-31,2022-08-31,2021-08-31,2020-08-31
Free Cash Flow,614657000.0,584787000.0,487121000.0,493901000.0,
Repurchase Of Capital Stock,-235235000.0,-176720000.0,-18639000.0,-264702000.0,
Repayment Of Debt,-250000000.0,-375000000.0,-825000000.0,0.0,
Issuance Of Debt,0.0,0.0,2238355000.0,0.0,
Capital Expenditure,-85681000.0,-60786000.0,-51156000.0,-61325000.0,
Interest Paid Supplemental Data,65920000.0,76524000.0,29525000.0,8021000.0,
Income Tax Paid Supplemental Data,157015000.0,91170000.0,76252000.0,46588000.0,
End Cash Position,422979000.0,425444000.0,503273000.0,681865000.0,
Beginning Cash Position,425444000.0,503273000.0,681865000.0,585605000.0,
Effect Of Exchange Rate Changes,2364000.0,4015000.0,-22428000.0,-263000.0,
Changes In Cash,-4829000.0,-81844000.0,-156164000.0,96523000.0,
Financing Cash Flow,-560850000.0,-632024000.0,1339234000.0,-322711000.0,
Cash Flow From Continuing Financing Activities,-560850000.0,-632024000.0,1339234000.0,-322711000.0,
Net Other Financing Charges,-16659000.0,-13709000.0,-15595000.0,-4259000.0,
Proceeds From Stock Option Exercised,91711000.0,72006000.0,86047000.0,64177000.0,
Cash Dividends Paid,-150667000.0,-138601000.0,-125934000.0,-117927000.0,
Common Stock Dividend Paid,-150667000.0,-138601000.0,-125934000.0,-117927000.0,
Net Common Stock Issuance,-235235000.0,-176720000.0,-18639000.0,-264702000.0,
Common Stock Payments,-235235000.0,-176720000.0,-18639000.0,-264702000.0,
Net Issuance Payments Of Debt,-250000000.0,-375000000.0,1413355000.0,0.0,
Net Long Term Debt Issuance,-250000000.0,-375000000.0,1413355000.0,0.0,
Long Term Debt Payments,-250000000.0,-375000000.0,-825000000.0,0.0,
Long Term Debt Issuance,0.0,0.0,2238355000.0,0.0,
Investing Cash Flow,-144317000.0,-95393000.0,-2033675000.0,-135992000.0,
Cash Flow From Continuing Investing Activities,-144317000.0,-95393000.0,-2033675000.0,-135992000.0,
Net Investment Purchase And Sale,-58636000.0,-11014000.0,-878000.0,-16611000.0,
Sale Of Investment,,0.0,0.0,2176000.0,6746000.0
Purchase Of Investment,-58636000.0,-11014000.0,-878000.0,-18787000.0,
Net Business Purchase And Sale,0.0,-23593000.0,-1981641000.0,-58056000.0,
Purchase Of Business,0.0,-23593000.0,-1981641000.0,-58056000.0,
Net PPE Purchase And Sale,-85681000.0,-60786000.0,-51156000.0,-61325000.0,
Purchase Of PPE,-85681000.0,-60786000.0,-51156000.0,-61325000.0,
Operating Cash Flow,700338000.0,645573000.0,538277000.0,555226000.0,
Cash Flow From Continuing Operating Activities,700338000.0,645573000.0,538277000.0,555226000.0,
Change In Working Capital,-8500000.0,-36836000.0,-79644000.0,16155000.0,
Change In Other Working Capital,4939000.0,-3387000.0,-6100000.0,5078000.0,
Change In Other Current Liabilities,-39320000.0,-39704000.0,-48628000.0,-42750000.0,
Change In Payables And Accrued Expense,23686000.0,46358000.0,8064000.0,50181000.0,
Change In Accrued Expense,-20213000.0,-3431000.0,14524000.0,21815000.0,
Change In Payable,43899000.0,49789000.0,-6460000.0,28366000.0,
Change In Account Payable,55347000.0,8393000.0,12815000.0,2068000.0,
Change In Tax Payable,-11448000.0,41396000.0,-19275000.0,26298000.0,
Change In Income Tax Payable,-11448000.0,41396000.0,-19275000.0,26298000.0,
Change In Receivables,2195000.0,-40103000.0,-32980000.0,3646000.0,
Changes In Account Receivables,2195000.0,-40103000.0,-32980000.0,3646000.0,
Other Non Cash Items,-20040000.0,19643000.0,-20271000.0,-8304000.0,
Stock Based Compensation,63501000.0,62038000.0,56003000.0,45065000.0,
Asset Impairment Charge,4677000.0,25946000.0,64272000.0,0.0,
Deferred Tax,-32020000.0,-31119000.0,-8715000.0,-4602000.0,
Deferred Income Tax,-32020000.0,-31119000.0,-8715000.0,-4602000.0,
Depreciation Amortization Depletion,155594000.0,137728000.0,129715000.0,107322000.0,
Depreciation And Amortization,155594000.0,137728000.0,129715000.0,107322000.0,
Depreciation,155594000.0,137728000.0,129715000.0,107322000.0,
Operating Gains Losses,,,,,172000.0
Net Income From Continuing Operations,537126000.0,468173000.0,396917000.0,399590000.0,
