,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,6213000000.0,5080000000.0,9335000000.0,10813000000.0,
Repurchase Of Capital Stock,-500000000.0,-2250000000.0,-3500000000.0,-500000000.0,
Repayment Of Debt,-2487000000.0,-2429000000.0,-2304000000.0,-2773000000.0,
Issuance Of Debt,2785000000.0,3429000000.0,0.0,0.0,
Issuance Of Capital Stock,232000000.0,248000000.0,262000000.0,251000000.0,
Capital Expenditure,-3909000000.0,-5158000000.0,-4769000000.0,-4194000000.0,
Interest Paid Supplemental Data,854000000.0,762000000.0,721000000.0,697000000.0,
Income Tax Paid Supplemental Data,1347000000.0,1976000000.0,2574000000.0,1869000000.0,
End Cash Position,6112000000.0,3206000000.0,5602000000.0,10255000000.0,
Beginning Cash Position,3206000000.0,5602000000.0,10255000000.0,5910000000.0,
Effect Of Exchange Rate Changes,-149000000.0,33000000.0,-100000000.0,-21000000.0,
Changes In Cash,3055000000.0,-2429000000.0,-4553000000.0,4366000000.0,
Financing Cash Flow,-6850000000.0,-5534000000.0,-11185000000.0,-6823000000.0,
Cash Flow From Continuing Financing Activities,-6850000000.0,-5534000000.0,-11185000000.0,-6823000000.0,
Net Other Financing Charges,-209000000.0,-432000000.0,-529000000.0,-364000000.0,
Cash Dividends Paid,-5399000000.0,-5372000000.0,-5114000000.0,-3437000000.0,
Common Stock Dividend Paid,-5399000000.0,-5372000000.0,-5114000000.0,-3437000000.0,
Net Common Stock Issuance,-268000000.0,-2002000000.0,-3238000000.0,-249000000.0,
Common Stock Payments,-500000000.0,-2250000000.0,-3500000000.0,-500000000.0,
Common Stock Issuance,232000000.0,248000000.0,262000000.0,251000000.0,
Net Issuance Payments Of Debt,-974000000.0,2272000000.0,-2304000000.0,-2773000000.0,
Net Short Term Debt Issuance,-1272000000.0,1272000000.0,0.0,0.0,
Net Long Term Debt Issuance,298000000.0,1000000000.0,-2304000000.0,-2773000000.0,
Long Term Debt Payments,-2487000000.0,-2429000000.0,-2304000000.0,-2773000000.0,
Long Term Debt Issuance,2785000000.0,3429000000.0,0.0,0.0,
Investing Cash Flow,-217000000.0,-7133000000.0,-7472000000.0,-3818000000.0,
Cash Flow From Continuing Investing Activities,-217000000.0,-7133000000.0,-7472000000.0,-3818000000.0,
Net Other Investing Changes,-24000000.0,-19000000.0,-309000000.0,52000000.0,
Net Investment Purchase And Sale,2672000000.0,-820000000.0,-1651000000.0,54000000.0,
Sale Of Investment,2748000000.0,2701000000.0,255000000.0,366000000.0,
Purchase Of Investment,-76000000.0,-3521000000.0,-1906000000.0,-312000000.0,
Net Business Purchase And Sale,1044000000.0,-1136000000.0,-743000000.0,270000000.0,
Sale Of Business,1115000000.0,193000000.0,12000000.0,872000000.0,
Purchase Of Business,-71000000.0,-1329000000.0,-755000000.0,-602000000.0,
Net PPE Purchase And Sale,,,,872000000.0,40000000.0
Sale Of PPE,,,,872000000.0,40000000.0
Capital Expenditure Reported,-3909000000.0,-5158000000.0,-4769000000.0,-4194000000.0,
Operating Cash Flow,10122000000.0,10238000000.0,14104000000.0,15007000000.0,
Cash Flow From Continuing Operating Activities,10122000000.0,10238000000.0,14104000000.0,15007000000.0,
Change In Working Capital,256000000.0,-372000000.0,-369000000.0,-664000000.0,
Change In Other Current Liabilities,-11000000.0,-42000000.0,-9000000.0,151000000.0,
Change In Other Current Assets,70000000.0,87000000.0,117000000.0,312000000.0,
Change In Payables And Accrued Expense,763000000.0,-1673000000.0,-155000000.0,1020000000.0,
Change In Accrued Expense,501000000.0,-296000000.0,-189000000.0,-245000000.0,
Change In Payable,262000000.0,-1377000000.0,34000000.0,1265000000.0,
Change In Account Payable,262000000.0,-1377000000.0,34000000.0,1265000000.0,
Change In Receivables,-566000000.0,1256000000.0,-322000000.0,-2147000000.0,
Changes In Account Receivables,-566000000.0,1256000000.0,-322000000.0,-2147000000.0,
Other Non Cash Items,248000000.0,123000000.0,129000000.0,159000000.0,
Stock Based Compensation,24000000.0,220000000.0,1568000000.0,878000000.0,
Provisionand Write Offof Assets,44000000.0,57000000.0,-20000000.0,178000000.0,
Deferred Tax,-15000000.0,199000000.0,531000000.0,1645000000.0,
Deferred Income Tax,-15000000.0,199000000.0,531000000.0,1645000000.0,
Depreciation Amortization Depletion,3609000000.0,3366000000.0,3188000000.0,2953000000.0,
Depreciation And Amortization,3609000000.0,3366000000.0,3188000000.0,2953000000.0,
Operating Gains Losses,174000000.0,-63000000.0,-2471000000.0,-3032000000.0,
Pension And Employee Benefit Expense,174000000.0,-63000000.0,-2471000000.0,-3032000000.0,
Net Income From Continuing Operations,5782000000.0,6708000000.0,11548000000.0,12890000000.0,
