,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,527022000.0,534219000.0,382475000.0,460826000.0
Repurchase Of Capital Stock,-398028000.0,-164924000.0,0.0,0.0
Repayment Of Debt,-1865000.0,-2969000.0,-15542000.0,-31054000.0
Issuance Of Debt,8000.0,825000.0,1763000.0,31109000.0
Capital Expenditure,-32146000.0,-28415000.0,-81629000.0,-111501000.0
Interest Paid Supplemental Data,3738000.0,4698000.0,1659000.0,413000.0
Income Tax Paid Supplemental Data,196392000.0,177426000.0,113188000.0,87317000.0
End Cash Position,1290392000.0,2043108000.0,1683636000.0,1449347000.0
Beginning Cash Position,2043108000.0,1683636000.0,1449347000.0,1323533000.0
Effect Of Exchange Rate Changes,-36497000.0,29379000.0,-44867000.0,-18032000.0
Changes In Cash,-716219000.0,330093000.0,279156000.0,143846000.0
Financing Cash Flow,-390407000.0,-165773000.0,-2021000.0,-59557000.0
Cash Flow From Continuing Financing Activities,-390407000.0,-165773000.0,-2021000.0,-59557000.0
Net Other Financing Charges,-44253000.0,-50341000.0,-38902000.0,-85898000.0
Proceeds From Stock Option Exercised,53731000.0,51636000.0,50660000.0,26286000.0
Net Common Stock Issuance,-398028000.0,-164924000.0,0.0,0.0
Common Stock Payments,-398028000.0,-164924000.0,0.0,0.0
Net Issuance Payments Of Debt,-1857000.0,-2144000.0,-13779000.0,55000.0
Net Long Term Debt Issuance,-1857000.0,-2144000.0,-13779000.0,55000.0
Long Term Debt Payments,-1865000.0,-2969000.0,-15542000.0,-31054000.0
Long Term Debt Issuance,8000.0,825000.0,1763000.0,31109000.0
Investing Cash Flow,-884980000.0,-66768000.0,-182927000.0,-368924000.0
Cash Flow From Continuing Investing Activities,-884980000.0,-66768000.0,-182927000.0,-368924000.0
Net Other Investing Changes,2312000.0,-9936000.0,-29029000.0,79000.0
Net Investment Purchase And Sale,57012000.0,-3600000.0,-61625000.0,57456000.0
Sale Of Investment,65853000.0,10865000.0,0.0,60000000.0
Purchase Of Investment,-8841000.0,-14465000.0,-61625000.0,-2544000.0
Net Business Purchase And Sale,-912158000.0,-24817000.0,-10644000.0,-314958000.0
Purchase Of Business,-912158000.0,-24817000.0,-10644000.0,-314958000.0
Net PPE Purchase And Sale,-32146000.0,-28415000.0,-81629000.0,-111501000.0
Purchase Of PPE,-32146000.0,-28415000.0,-81629000.0,-111501000.0
Operating Cash Flow,559168000.0,562634000.0,464104000.0,572327000.0
Cash Flow From Continuing Operating Activities,559168000.0,562634000.0,464104000.0,572327000.0
Change In Working Capital,-127313000.0,-125172000.0,-229829000.0,-134856000.0
Change In Other Current Liabilities,-39365000.0,-48093000.0,-51668000.0,-63812000.0
Change In Payables And Accrued Expense,-26577000.0,-117844000.0,26691000.0,156822000.0
Change In Accrued Expense,10673000.0,-84610000.0,26025000.0,155657000.0
Change In Payable,-37250000.0,-33234000.0,666000.0,1165000.0
Change In Account Payable,-29084000.0,154000.0,-2934000.0,-2403000.0
Change In Tax Payable,-8166000.0,-33388000.0,3600000.0,3568000.0
Change In Income Tax Payable,-8166000.0,-33388000.0,3600000.0,3568000.0
Change In Prepaid Assets,-76959000.0,8409000.0,-12140000.0,-16182000.0
Change In Receivables,15588000.0,32356000.0,-192712000.0,-211684000.0
Other Non Cash Items,5727000.0,-599000.0,32806000.0,12993000.0
Stock Based Compensation,167297000.0,147730000.0,99909000.0,111655000.0
Asset Impairment Charge,-3985000.0,10066000.0,36013000.0,2632000.0
Deferred Tax,-64195000.0,-37194000.0,-42164000.0,-46900000.0
Deferred Income Tax,-64195000.0,-37194000.0,-42164000.0,-46900000.0
Depreciation Amortization Depletion,127104000.0,132702000.0,140049000.0,145151000.0
Depreciation And Amortization,127104000.0,132702000.0,140049000.0,145151000.0
Depreciation,127104000.0,132702000.0,140049000.0,145151000.0
Operating Gains Losses,,18018000.0,7904000.0,
Gain Loss On Investment Securities,,-7904000.0,7904000.0,
Gain Loss On Sale Of Business,0.0,25922000.0,0.0,0.0
Net Income From Continuing Operations,454533000.0,417083000.0,419416000.0,481652000.0
