,2024-11-30,2023-11-30,2022-11-30,2021-11-30,2020-11-30
Free Cash Flow,1297000000.0,997000000.0,-6610000000.0,-7716000000.0,
Repurchase Of Capital Stock,,,0.0,0.0,-12000000.0
Repayment Of Debt,-5436000000.0,-7860000000.0,-4665000000.0,-6249000000.0,
Issuance Of Debt,3095000000.0,2961000000.0,7209000000.0,13042000000.0,
Issuance Of Capital Stock,0.0,5000000.0,1180000000.0,1009000000.0,
Capital Expenditure,-4626000000.0,-3284000000.0,-4940000000.0,-3607000000.0,
End Cash Position,1231000000.0,2436000000.0,6037000000.0,8976000000.0,
Beginning Cash Position,2436000000.0,6037000000.0,8976000000.0,9692000000.0,
Effect Of Exchange Rate Changes,-8000000.0,17000000.0,-79000000.0,-13000000.0,
Changes In Cash,-1197000000.0,-3618000000.0,-2860000000.0,-703000000.0,
Financing Cash Flow,-2584000000.0,-5089000000.0,3577000000.0,6949000000.0,
Cash Flow From Continuing Financing Activities,-2584000000.0,-5089000000.0,3577000000.0,6949000000.0,
Net Other Financing Charges,-243000000.0,-197000000.0,-155000000.0,-871000000.0,
Proceeds From Stock Option Exercised,0.0,2000000.0,8000000.0,18000000.0,
Cash Dividends Paid,,,0.0,0.0,-689000000.0
Common Stock Dividend Paid,,,,,-689000000.0
Net Common Stock Issuance,0.0,5000000.0,1180000000.0,1009000000.0,
Common Stock Payments,,,0.0,0.0,-12000000.0
Common Stock Issuance,0.0,5000000.0,1180000000.0,1009000000.0,
Net Issuance Payments Of Debt,-2341000000.0,-4899000000.0,2544000000.0,6793000000.0,
Net Short Term Debt Issuance,0.0,-200000000.0,-2590000000.0,-293000000.0,
Short Term Debt Payments,0.0,-200000000.0,-2590000000.0,-293000000.0,
Net Long Term Debt Issuance,-2341000000.0,-4699000000.0,5134000000.0,7086000000.0,
Long Term Debt Payments,-5436000000.0,-7660000000.0,-2075000000.0,-5956000000.0,
Long Term Debt Issuance,3095000000.0,2961000000.0,7209000000.0,13042000000.0,
Investing Cash Flow,-4535000000.0,-2810000000.0,-4767000000.0,-3543000000.0,
Cash Flow From Continuing Investing Activities,-4534000000.0,-2810000000.0,-4766000000.0,-3543000000.0,
Net Other Investing Changes,33000000.0,134000000.0,-97000000.0,3000000.0,
Net Investment Purchase And Sale,0.0,0.0,200000000.0,-200000000.0,
Sale Of Investment,0.0,0.0,515000000.0,2673000000.0,
Purchase Of Investment,0.0,0.0,-315000000.0,-2873000000.0,
Net Business Purchase And Sale,,0.0,-1000000.0,-90000000.0,-81000000.0
Purchase Of Business,,0.0,-1000000.0,-90000000.0,-81000000.0
Net PPE Purchase And Sale,-4568000000.0,-2944000000.0,-4870000000.0,-3256000000.0,
Sale Of PPE,58000000.0,340000000.0,70000000.0,351000000.0,
Purchase Of PPE,-4626000000.0,-3284000000.0,-4940000000.0,-3607000000.0,
Operating Cash Flow,5923000000.0,4281000000.0,-1670000000.0,-4109000000.0,
Cash Flow From Continuing Operating Activities,5921000000.0,4280000000.0,-1668000000.0,-4108000000.0,
Change In Working Capital,960000000.0,1525000000.0,1163000000.0,958000000.0,
Change In Other Working Capital,507000000.0,1169000000.0,1679000000.0,1291000000.0,
Change In Payables And Accrued Expense,141000000.0,224000000.0,624000000.0,807000000.0,
Change In Accrued Expense,167000000.0,147000000.0,341000000.0,601000000.0,
Change In Payable,-26000000.0,77000000.0,283000000.0,206000000.0,
Change In Account Payable,-26000000.0,77000000.0,283000000.0,206000000.0,
Change In Prepaid Assets,352000000.0,397000000.0,-874000000.0,-1070000000.0,
Change In Inventory,9000000.0,-85000000.0,-95000000.0,-63000000.0,
Change In Receivables,-49000000.0,-180000000.0,-171000000.0,-7000000.0,
Other Non Cash Items,402000000.0,363000000.0,382000000.0,460000000.0,
Stock Based Compensation,62000000.0,53000000.0,101000000.0,121000000.0,
Asset Impairment Charge,0.0,21000000.0,470000000.0,834000000.0,
Depreciation Amortization Depletion,2557000000.0,2370000000.0,2275000000.0,2233000000.0,
Depreciation And Amortization,2557000000.0,2370000000.0,2275000000.0,2233000000.0,
Operating Gains Losses,26000000.0,23000000.0,32000000.0,786000000.0,
Earnings Losses From Equity Investments,-9000000.0,13000000.0,38000000.0,129000000.0,
Gain Loss On Sale Of PPE,-41000000.0,-88000000.0,-7000000.0,-11000000.0,
Net Income From Continuing Operations,1916000000.0,-74000000.0,-6093000000.0,-9501000000.0,
