,2024-10-31,2023-10-31,2022-10-31,2021-10-31,2020-10-31
Tax Effect Of Unusual Items,-584010000.0,-15611000.0,-16950000.0,-196000.0,
Tax Rate For Calcs,0.378,0.067,0.075,0.004,
Normalized EBITDA,25424000000.0,20787000000.0,19381000000.0,14740000000.0,
Total Unusual Items,-1545000000.0,-233000000.0,-226000000.0,-49000000.0,
Total Unusual Items Excluding Goodwill,-1545000000.0,-233000000.0,-226000000.0,-49000000.0,
Net Income From Continuing Operation Net Minority Interest,6168000000.0,14082000000.0,11495000000.0,6736000000.0,
Reconciled Depreciation,10010000000.0,3835000000.0,4984000000.0,6041000000.0,
Reconciled Cost Of Revenue,12299000000.0,8688000000.0,7636000000.0,6541000000.0,
EBITDA,23879000000.0,20554000000.0,19155000000.0,14691000000.0,
EBIT,13869000000.0,16719000000.0,14171000000.0,8650000000.0,
Net Interest Income,-3492000000.0,-1087000000.0,-1637000000.0,-1869000000.0,
Interest Expense,3953000000.0,1622000000.0,1737000000.0,1885000000.0,
Interest Income,461000000.0,535000000.0,100000000.0,16000000.0,
Normalized Income,7128990000.0,14299389000.0,11704050000.0,6784804000.0,
Net Income From Continuing And Discontinued Operation,5895000000.0,14082000000.0,11495000000.0,6736000000.0,
Total Expenses,36578000000.0,19368000000.0,18921000000.0,18783000000.0,
Total Operating Income As Reported,13463000000.0,16207000000.0,14225000000.0,8519000000.0,
Diluted Average Shares,4778000000.0,4270000000.0,4240601418.0,4300751793.0,
Basic Average Shares,4624000000.0,4150000000.0,4100250544.0,4110275607.0,
Diluted EPS,1.23,3.298,2.646368,1.49625,
Basic EPS,1.27,3.393,2.73714,1.566075,
Diluted NI Availto Com Stockholders,5895000000.0,14082000000.0,11223000000.0,6437000000.0,
Net Income Common Stockholders,5895000000.0,14082000000.0,11223000000.0,6437000000.0,
Preferred Stock Dividends,,,272000000.0,299000000.0,297000000.0
Net Income,5895000000.0,14082000000.0,11495000000.0,6736000000.0,
Minority Interests,,,,,0.0
Net Income Including Noncontrolling Interests,5895000000.0,14082000000.0,11495000000.0,6736000000.0,
Net Income Discontinuous Operations,-273000000.0,0.0,0.0,0.0,
Net Income Continuous Operations,6168000000.0,14082000000.0,11495000000.0,6736000000.0,
Tax Provision,3748000000.0,1015000000.0,939000000.0,29000000.0,
Pretax Income,9916000000.0,15097000000.0,12434000000.0,6765000000.0,
Other Income Expense,-1588000000.0,-267000000.0,-211000000.0,-33000000.0,
Other Non Operating Income Expenses,-43000000.0,-34000000.0,15000000.0,16000000.0,
Special Income Charges,-1533000000.0,-244000000.0,-57000000.0,-148000000.0,
Other Special Charges,,,,,-116000000.0
Write Off,,,,,0.0
Restructuring And Mergern Acquisition,1533000000.0,244000000.0,57000000.0,148000000.0,
Gain On Sale Of Security,-12000000.0,11000000.0,-169000000.0,99000000.0,
Net Non Operating Interest Income Expense,-3492000000.0,-1087000000.0,-1637000000.0,-1869000000.0,
Interest Expense Non Operating,3953000000.0,1622000000.0,1737000000.0,1885000000.0,
Interest Income Non Operating,461000000.0,535000000.0,100000000.0,16000000.0,
Operating Income,14996000000.0,16451000000.0,14282000000.0,8667000000.0,
Operating Expense,17513000000.0,8239000000.0,7813000000.0,8177000000.0,
Depreciation Amortization Depletion Income Statement,3244000000.0,1394000000.0,1512000000.0,1976000000.0,
Depreciation And Amortization In Income Statement,3244000000.0,1394000000.0,1512000000.0,1976000000.0,
Amortization,3244000000.0,1394000000.0,1512000000.0,1976000000.0,
Amortization Of Intangibles Income Statement,3244000000.0,1394000000.0,1512000000.0,1976000000.0,
Research And Development,9310000000.0,5253000000.0,4919000000.0,4854000000.0,
Selling General And Administration,4959000000.0,1592000000.0,1382000000.0,1347000000.0,
Gross Profit,32509000000.0,24690000000.0,22095000000.0,16844000000.0,
Cost Of Revenue,19065000000.0,11129000000.0,11108000000.0,10606000000.0,
Total Revenue,51574000000.0,35819000000.0,33203000000.0,27450000000.0,
Operating Revenue,51574000000.0,35819000000.0,33203000000.0,27450000000.0,
