,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,14882000.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.14,0.11,0.032234,0.02,
Normalized EBITDA,2095000000.0,1468100000.0,1077800000.0,727700000.0,
Total Unusual Items,106300000.0,0.0,0.0,4600000.0,
Total Unusual Items Excluding Goodwill,106300000.0,0.0,0.0,4600000.0,
Net Income From Continuing Operation Net Minority Interest,1745200000.0,1147800000.0,857300000.0,606800000.0,
Reconciled Depreciation,122800000.0,113400000.0,104300000.0,84400000.0,
Reconciled Cost Of Revenue,1157600000.0,1237200000.0,1084900000.0,783000000.0,
EBITDA,2201300000.0,1468100000.0,1077800000.0,727700000.0,
EBIT,2078500000.0,1354700000.0,973500000.0,643300000.0,
Net Interest Income,135200000.0,98700000.0,-600000.0,-10400000.0,
Interest Expense,20000000.0,21000000.0,18000000.0,14900000.0,
Interest Income,155200000.0,119700000.0,17400000.0,4500000.0,
Normalized Income,1653782000.0,1147800000.0,857300000.0,606800000.0,
Net Income From Continuing And Discontinued Operation,1745200000.0,1147800000.0,857300000.0,606800000.0,
Total Expenses,4152400000.0,4063700000.0,3447800000.0,2691800000.0,
Total Operating Income As Reported,1803400000.0,1241100000.0,969600000.0,650400000.0,
Diluted Average Shares,771900000.0,788200000.0,805300000.0,835500000.0,
Basic Average Shares,764400000.0,778600000.0,791400000.0,816000000.0,
Diluted EPS,2.26,1.46,1.06,0.726,
Basic EPS,2.28,1.47,1.08,0.744,
Diluted NI Availto Com Stockholders,1745200000.0,1147800000.0,856600000.0,606800000.0,
Net Income Common Stockholders,1745200000.0,1147800000.0,856600000.0,606800000.0,
Net Income,1745200000.0,1147800000.0,857300000.0,606800000.0,
Minority Interests,0.0,0.0,700000.0,100000.0,
Net Income Including Noncontrolling Interests,1745200000.0,1147800000.0,856600000.0,606700000.0,
Net Income Continuous Operations,1745200000.0,1147800000.0,856600000.0,606700000.0,
Earnings From Equity Interest Net Of Tax,-29400000.0,-42100000.0,-68100000.0,-7600000.0,
Tax Provision,283900000.0,143800000.0,30800000.0,14100000.0,
Pretax Income,2058500000.0,1333700000.0,955500000.0,628400000.0,
Other Income Expense,119900000.0,-6100000.0,-13500000.0,-11600000.0,
Other Non Operating Income Expenses,13600000.0,-6100000.0,-13500000.0,-11600000.0,
Special Income Charges,106300000.0,0.0,0.0,4600000.0,
Other Special Charges,,-4600000.0,-4600000.0,-4600000.0,-40200000.0
Restructuring And Mergern Acquisition,-106300000.0,0.0,0.0,,
Net Non Operating Interest Income Expense,135200000.0,98700000.0,-600000.0,-10400000.0,
Interest Expense Non Operating,20000000.0,21000000.0,18000000.0,14900000.0,
Interest Income Non Operating,155200000.0,119700000.0,17400000.0,4500000.0,
Operating Income,1803400000.0,1241100000.0,969600000.0,650400000.0,
Operating Expense,2994800000.0,2826500000.0,2362900000.0,1908800000.0,
Other Operating Expenses,-4600000.0,-4600000.0,-4600000.0,-4600000.0,
Research And Development,716800000.0,613800000.0,512400000.0,424200000.0,
Selling General And Administration,2282600000.0,2217300000.0,1855100000.0,1489200000.0,
Selling And Marketing Expense,2044800000.0,2006000000.0,1686100000.0,1345700000.0,
General And Administrative Expense,237800000.0,211300000.0,169000000.0,143500000.0,
Other Gand A,237800000.0,211300000.0,169000000.0,143500000.0,
Gross Profit,4798200000.0,4067600000.0,3332500000.0,2559200000.0,
Cost Of Revenue,1157600000.0,1237200000.0,1084900000.0,783000000.0,
Total Revenue,5955800000.0,5304800000.0,4417400000.0,3342200000.0,
Operating Revenue,5955800000.0,5304800000.0,4417400000.0,3342200000.0,
