,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-12051000.0,0.0,0.0,158200.0,
Tax Rate For Calcs,0.13,0.21,0.122,0.113,
Normalized EBITDA,1014800000.0,852000000.0,719000000.0,715400000.0,
Total Unusual Items,-92700000.0,0.0,200000.0,1400000.0,
Total Unusual Items Excluding Goodwill,-92700000.0,0.0,200000.0,1400000.0,
Net Income From Continuing Operation Net Minority Interest,625600000.0,622900000.0,483200000.0,556000000.0,
Reconciled Depreciation,114600000.0,114800000.0,106600000.0,77500000.0,
Reconciled Cost Of Revenue,2484000000.0,2585300000.0,2757200000.0,2445600000.0,
EBITDA,922100000.0,852000000.0,719000000.0,716800000.0,
EBIT,807500000.0,737200000.0,612400000.0,639300000.0,
Net Interest Income,-88600000.0,-118300000.0,-61800000.0,-12500000.0,
Interest Expense,88600000.0,118300000.0,61800000.0,12500000.0,
Normalized Income,706249000.0,622900000.0,483200000.0,554758200.0,
Net Income From Continuing And Discontinued Operation,625400000.0,622700000.0,480900000.0,553000000.0,
Total Expenses,3186300000.0,3365300000.0,3526500000.0,3127900000.0,
Total Operating Income As Reported,803800000.0,739200000.0,595300000.0,636900000.0,
Diluted Average Shares,,166300000.0,165600000.0,167500000.0,167400000.0
Basic Average Shares,,165100000.0,164800000.0,165800000.0,166500000.0
Diluted EPS,,3.75,2.9,3.3,2.14
Basic EPS,,3.77,2.92,3.34,2.15
Diluted NI Availto Com Stockholders,625400000.0,622700000.0,480900000.0,553000000.0,
Net Income Common Stockholders,625400000.0,622700000.0,480900000.0,553000000.0,
Net Income,625400000.0,622700000.0,480900000.0,553000000.0,
Net Income Including Noncontrolling Interests,625400000.0,622700000.0,480900000.0,553000000.0,
Net Income Discontinuous Operations,-200000.0,-200000.0,-2300000.0,-3000000.0,
Net Income Continuous Operations,625600000.0,622900000.0,483200000.0,556000000.0,
Tax Provision,93300000.0,-4000000.0,67400000.0,70800000.0,
Pretax Income,718900000.0,618900000.0,550600000.0,626800000.0,
Other Income Expense,-89000000.0,-2000000.0,17100000.0,2400000.0,
Other Non Operating Income Expenses,3700000.0,-2000000.0,17100000.0,1000000.0,
Special Income Charges,-92700000.0,0.0,200000.0,1400000.0,
Gain On Sale Of Business,,0.0,200000.0,1400000.0,-100000.0
Write Off,6300000.0,,,,
Restructuring And Mergern Acquisition,86400000.0,,,,
Net Non Operating Interest Income Expense,-88600000.0,-118300000.0,-61800000.0,-12500000.0,
Interest Expense Non Operating,88600000.0,118300000.0,61800000.0,12500000.0,
Operating Income,896500000.0,739200000.0,595300000.0,636900000.0,
Operating Expense,702300000.0,780000000.0,769300000.0,682300000.0,
Research And Development,93600000.0,99800000.0,92200000.0,85900000.0,
Selling General And Administration,608700000.0,680200000.0,677100000.0,596400000.0,
General And Administrative Expense,608700000.0,,,,
Other Gand A,608700000.0,,,,
Gross Profit,1598800000.0,1519200000.0,1364600000.0,1319200000.0,
Cost Of Revenue,2484000000.0,2585300000.0,2757200000.0,2445600000.0,
Total Revenue,4082800000.0,4104500000.0,4121800000.0,3764800000.0,
Operating Revenue,4082800000.0,4104500000.0,4121800000.0,3764800000.0,
