,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-11550000.0,-2352000.0,-1938588.450962,-10364100.0,
Tax Rate For Calcs,0.231,0.196,0.215399,0.179,
Normalized EBITDA,3388000000.0,2183000000.0,1775000000.0,1507800000.0,
Total Unusual Items,-50000000.0,-12000000.0,-9000000.0,-57900000.0,
Total Unusual Items Excluding Goodwill,-50000000.0,-12000000.0,-9000000.0,-57900000.0,
Net Income From Continuing Operation Net Minority Interest,1995000000.0,1199000000.0,856000000.0,702000000.0,
Reconciled Depreciation,573000000.0,513000000.0,506000000.0,451700000.0,
Reconciled Cost Of Revenue,4658000000.0,4754000000.0,4738000000.0,4065600000.0,
EBITDA,3338000000.0,2171000000.0,1766000000.0,1449900000.0,
EBIT,2765000000.0,1658000000.0,1260000000.0,998200000.0,
Net Interest Income,-169000000.0,-165000000.0,-169000000.0,-142700000.0,
Interest Expense,169000000.0,165000000.0,169000000.0,142700000.0,
Normalized Income,2033450000.0,1208648000.0,863061411.549038,749535900.0,
Net Income From Continuing And Discontinued Operation,1995000000.0,1169000000.0,867000000.0,702500000.0,
Total Expenses,3779000000.0,5169000000.0,4945000000.0,4382300000.0,
Total Operating Income As Reported,2707000000.0,1596000000.0,1207000000.0,973800000.0,
Diluted Average Shares,61600000.0,62100000.0,62500000.0,62600000.0,
Basic Average Shares,61400000.0,61900000.0,62300000.0,62400000.0,
Diluted EPS,32.41,18.82,13.87,11.22,
Basic EPS,32.5,18.88,13.91,11.26,
Diluted NI Availto Com Stockholders,1995000000.0,1169000000.0,867000000.0,701800000.0,
Net Income Common Stockholders,1995000000.0,1169000000.0,867000000.0,701800000.0,
Otherunder Preferred Stock Dividend,,-30900000.0,10500000.0,700000.0,600000.0
Net Income,1995000000.0,1169000000.0,867000000.0,702500000.0,
Minority Interests,-1000000.0,-1000000.0,0.0,-300000.0,
Net Income Including Noncontrolling Interests,1996000000.0,1170000000.0,867000000.0,702800000.0,
Net Income Discontinuous Operations,0.0,-30000000.0,11000000.0,500000.0,
Net Income Continuous Operations,1996000000.0,1200000000.0,856000000.0,702300000.0,
Tax Provision,600000000.0,293000000.0,235000000.0,153200000.0,
Pretax Income,2596000000.0,1493000000.0,1091000000.0,855500000.0,
Other Income Expense,8000000.0,50000000.0,44000000.0,-33500000.0,
Other Non Operating Income Expenses,58000000.0,62000000.0,53000000.0,24400000.0,
Special Income Charges,-50000000.0,-12000000.0,-9000000.0,-57900000.0,
Restructuring And Mergern Acquisition,50000000.0,12200000.0,9100000.0,57900000.0,
Net Non Operating Interest Income Expense,-169000000.0,-165000000.0,-169000000.0,-142700000.0,
Interest Expense Non Operating,169000000.0,165000000.0,169000000.0,142700000.0,
Operating Income,2757000000.0,1608000000.0,1216000000.0,1031700000.0,
Operating Expense,-879000000.0,415000000.0,207000000.0,316700000.0,
Other Operating Expenses,-1326000000.0,-28000000.0,-190000000.0,-34300000.0,
Selling General And Administration,447000000.0,443000000.0,397000000.0,351000000.0,
Gross Profit,1878000000.0,2023000000.0,1423000000.0,1348400000.0,
Cost Of Revenue,4658000000.0,4754000000.0,4738000000.0,4065600000.0,
Total Revenue,6536000000.0,6777000000.0,6161000000.0,5414000000.0,
Operating Revenue,6536000000.0,6777000000.0,6161000000.0,5414000000.0,
