,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-2002710000.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.241,0.205,0.217,0.205,
Normalized EBITDA,36386000000.0,36330000000.0,31835000000.0,27073000000.0,
Total Unusual Items,-8310000000.0,0.0,0.0,2324000000.0,
Total Unusual Items Excluding Goodwill,-8310000000.0,0.0,0.0,2324000000.0,
Net Income From Continuing Operation Net Minority Interest,14405000000.0,22381000000.0,20120000000.0,17285000000.0,
Reconciled Depreciation,4099000000.0,3972000000.0,3400000000.0,3103000000.0,
Reconciled Cost Of Revenue,310879000000.0,280664000000.0,244545000000.0,217945000000.0,
EBITDA,28076000000.0,36330000000.0,31835000000.0,27073000000.0,
EBIT,23977000000.0,32358000000.0,28435000000.0,23970000000.0,
Net Interest Income,-3906000000.0,-3246000000.0,-2092000000.0,-1660000000.0,
Interest Expense,3906000000.0,3246000000.0,2092000000.0,1660000000.0,
Normalized Income,20712290000.0,22381000000.0,20120000000.0,17285000000.0,
Net Income From Continuing And Discontinued Operation,14405000000.0,22381000000.0,20120000000.0,17285000000.0,
Total Expenses,367991000000.0,339264000000.0,295727000000.0,263627000000.0,
Total Operating Income As Reported,32287000000.0,32358000000.0,28435000000.0,23970000000.0,
Diluted Average Shares,929000000.0,938000000.0,950000000.0,956000000.0,
Basic Average Shares,915000000.0,924000000.0,934000000.0,943000000.0,
Diluted EPS,15.51,23.86,21.18,18.08,
Basic EPS,15.743169,24.221861,21.541756,18.33,
Diluted NI Availto Com Stockholders,14405000000.0,22381000000.0,20120000000.0,17285000000.0,
Net Income Common Stockholders,14405000000.0,22381000000.0,20120000000.0,17285000000.0,
Net Income,14405000000.0,22381000000.0,20120000000.0,17285000000.0,
Minority Interests,-837000000.0,-763000000.0,-519000000.0,-447000000.0,
Net Income Including Noncontrolling Interests,15242000000.0,23144000000.0,20639000000.0,17732000000.0,
Net Income Continuous Operations,15242000000.0,23144000000.0,20639000000.0,17732000000.0,
Tax Provision,4829000000.0,5968000000.0,5704000000.0,4578000000.0,
Pretax Income,20071000000.0,29112000000.0,26343000000.0,22310000000.0,
Other Income Expense,-8310000000.0,4089000000.0,2030000000.0,2324000000.0,
Special Income Charges,-8310000000.0,0.0,0.0,,
Gain On Sale Of Business,-8310000000.0,0.0,0.0,,
Gain On Sale Of Security,,4089000000.0,2030000000.0,2324000000.0,1502000000.0
Net Non Operating Interest Income Expense,-3906000000.0,-3246000000.0,-2092000000.0,-1660000000.0,
Interest Expense Non Operating,3906000000.0,3246000000.0,2092000000.0,1660000000.0,
Operating Income,32287000000.0,32358000000.0,28435000000.0,23970000000.0,
Operating Expense,57112000000.0,58600000000.0,51182000000.0,45682000000.0,
Other Operating Expenses,53013000000.0,54628000000.0,47782000000.0,42579000000.0,
Depreciation Amortization Depletion Income Statement,4099000000.0,3972000000.0,3400000000.0,3103000000.0,
Depreciation And Amortization In Income Statement,4099000000.0,3972000000.0,3400000000.0,3103000000.0,
Gross Profit,89399000000.0,90958000000.0,79617000000.0,69652000000.0,
Cost Of Revenue,310879000000.0,280664000000.0,244545000000.0,217945000000.0,
Total Revenue,400278000000.0,371622000000.0,324162000000.0,287597000000.0,
Operating Revenue,400278000000.0,371622000000.0,324162000000.0,287597000000.0,
