,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-38640000.0,-1450050000.0,-82948000.0,-160290000.0,
Tax Rate For Calcs,0.21,0.21,0.178,0.195,
Total Unusual Items,-184000000.0,-6905000000.0,-466000000.0,-822000000.0,
Total Unusual Items Excluding Goodwill,-184000000.0,-6905000000.0,-466000000.0,-822000000.0,
Net Income From Continuing Operation Net Minority Interest,-67000000.0,-1547000000.0,5772000000.0,6440000000.0,
Reconciled Depreciation,979000000.0,1215000000.0,1366000000.0,1384000000.0,
Net Interest Income,14091000000.0,14524000000.0,14313000000.0,13006000000.0,
Interest Expense,10975000000.0,9928000000.0,2321000000.0,768000000.0,
Interest Income,25066000000.0,24452000000.0,16634000000.0,13774000000.0,
Normalized Income,78360000.0,3907950000.0,6155052000.0,7101710000.0,
Net Income From Continuing And Discontinued Operation,4818000000.0,-1091000000.0,6260000000.0,6440000000.0,
Diluted Average Shares,1331087000.0,1339895000.0,1338462000.0,1349378000.0,
Basic Average Shares,1331087000.0,1331963000.0,1328120000.0,1337144000.0,
Diluted EPS,3.36,-1.09,4.43,4.47,
Basic EPS,3.36,-1.09,4.46,4.51,
Diluted NI Availto Com Stockholders,4469000000.0,-1452000000.0,5927000000.0,6033000000.0,
Net Income Common Stockholders,4469000000.0,-1452000000.0,5927000000.0,6033000000.0,
Preferred Stock Dividends,349000000.0,361000000.0,333000000.0,407000000.0,
Net Income,4818000000.0,-1091000000.0,6260000000.0,6440000000.0,
Minority Interests,-22000000.0,-44000000.0,-7000000.0,3000000.0,
Net Income Including Noncontrolling Interests,4840000000.0,-1047000000.0,6267000000.0,6437000000.0,
Net Income Discontinuous Operations,4885000000.0,456000000.0,488000000.0,,
Net Income Continuous Operations,-45000000.0,-1503000000.0,5779000000.0,6437000000.0,
Tax Provision,-556000000.0,738000000.0,1250000000.0,1556000000.0,
Pretax Income,-601000000.0,-765000000.0,7029000000.0,7993000000.0,
Special Income Charges,-184000000.0,-6905000000.0,-466000000.0,-822000000.0,
Gain On Sale Of Business,,,,37000000.0,
Other Special Charges,64000000.0,507000000.0,,,
Impairment Of Capital Assets,0.0,6078000000.0,0.0,0.0,
Restructuring And Mergern Acquisition,120000000.0,320000000.0,466000000.0,822000000.0,
Gain On Sale Of Security,-6651000000.0,0.0,-71000000.0,0.0,
Depreciation Amortization Depletion Income Statement,489000000.0,570000000.0,639000000.0,764000000.0,
Depreciation And Amortization In Income Statement,489000000.0,570000000.0,639000000.0,764000000.0,
Amortization,345000000.0,395000000.0,455000000.0,574000000.0,
Amortization Of Intangibles Income Statement,345000000.0,395000000.0,455000000.0,574000000.0,
Depreciation Income Statement,144000000.0,175000000.0,184000000.0,190000000.0,
Selling General And Administration,6774000000.0,6776000000.0,6879000000.0,8926000000.0,
Selling And Marketing Expense,268000000.0,260000000.0,321000000.0,294000000.0,
General And Administrative Expense,6506000000.0,6516000000.0,6558000000.0,8632000000.0,
Other Gand A,,,,,862000000.0
Salaries And Wages,6506000000.0,6516000000.0,6558000000.0,8632000000.0,
Total Revenue,13278000000.0,20022000000.0,19973000000.0,22296000000.0,
Operating Revenue,13278000000.0,20022000000.0,19973000000.0,22296000000.0,
Occupancy And Equipment,1029000000.0,1039000000.0,1139000000.0,1277000000.0,
Professional Expense And Contract Services Expense,1337000000.0,1192000000.0,1322000000.0,1442000000.0,
Other Non Interest Expense,2196000000.0,2196000000.0,1722000000.0,1885000000.0,
