,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-1760000.0,-1716000.0,-2512000.0,-2750000.0,
Tax Rate For Calcs,0.176,0.156,0.157,0.125,
Normalized EBITDA,4432000000.0,4907000000.0,5056000000.0,3833000000.0,
Total Unusual Items,-10000000.0,-11000000.0,-16000000.0,-22000000.0,
Total Unusual Items Excluding Goodwill,-10000000.0,-11000000.0,-16000000.0,-22000000.0,
Net Income From Continuing Operation Net Minority Interest,2510000000.0,2797000000.0,2787000000.0,1871000000.0,
Reconciled Depreciation,925000000.0,1106000000.0,1250000000.0,1262000000.0,
Reconciled Cost Of Revenue,4706000000.0,4917000000.0,4947000000.0,4326000000.0,
EBITDA,4422000000.0,4896000000.0,5040000000.0,3811000000.0,
EBIT,3497000000.0,3790000000.0,3790000000.0,2549000000.0,
Net Interest Income,-318000000.0,-309000000.0,-416000000.0,-381000000.0,
Interest Expense,398000000.0,438000000.0,427000000.0,369000000.0,
Interest Income,160000000.0,187000000.0,61000000.0,4000000.0,
Normalized Income,2518240000.0,2806284000.0,2800488000.0,1890250000.0,
Net Income From Continuing And Discontinued Operation,2510000000.0,2797000000.0,2787000000.0,1871000000.0,
Total Expenses,9142000000.0,9600000000.0,9411000000.0,8480000000.0,
Total Operating Income As Reported,3417000000.0,3661000000.0,3797000000.0,2583000000.0,
Diluted Average Shares,257848000.0,261370000.0,264053000.0,275646000.0,
Basic Average Shares,255208000.0,258381000.0,261879000.0,270687000.0,
Diluted EPS,9.73,10.7,10.55,6.79,
Basic EPS,9.84,10.83,10.64,6.91,
Diluted NI Availto Com Stockholders,2510000000.0,2797000000.0,2787000000.0,1871000000.0,
Net Income Common Stockholders,2510000000.0,2797000000.0,2787000000.0,1871000000.0,
Net Income,2510000000.0,2797000000.0,2787000000.0,1871000000.0,
Minority Interests,-32000000.0,-25000000.0,-46000000.0,-35000000.0,
Net Income Including Noncontrolling Interests,2542000000.0,2822000000.0,2833000000.0,1906000000.0,
Net Income Continuous Operations,2542000000.0,2822000000.0,2833000000.0,1906000000.0,
Earnings From Equity Interest Net Of Tax,-12000000.0,-7000000.0,-1000000.0,-2000000.0,
Tax Provision,545000000.0,523000000.0,529000000.0,272000000.0,
Pretax Income,3099000000.0,3352000000.0,3363000000.0,2180000000.0,
Other Income Expense,-55000000.0,-15000000.0,-15000000.0,-22000000.0,
Other Non Operating Income Expenses,-45000000.0,-4000000.0,1000000.0,2000000.0,
Special Income Charges,-10000000.0,-11000000.0,-16000000.0,-22000000.0,
Gain On Sale Of Business,-10000000.0,-11000000.0,2000000.0,-2000000.0,
Other Special Charges,,,18000000.0,22000000.0,60000000.0
Gain On Sale Of Security,,,-17000000.0,5000000.0,-16000000.0
Net Non Operating Interest Income Expense,-318000000.0,-309000000.0,-416000000.0,-381000000.0,
Total Other Finance Cost,80000000.0,58000000.0,50000000.0,16000000.0,
Interest Expense Non Operating,398000000.0,438000000.0,427000000.0,369000000.0,
Interest Income Non Operating,160000000.0,187000000.0,61000000.0,4000000.0,
Operating Income,3472000000.0,3676000000.0,3794000000.0,2583000000.0,
Operating Expense,3647000000.0,3877000000.0,3723000000.0,3484000000.0,
Depreciation Amortization Depletion Income Statement,136000000.0,300000000.0,509000000.0,592000000.0,
Depreciation And Amortization In Income Statement,136000000.0,300000000.0,509000000.0,592000000.0,
Amortization,136000000.0,300000000.0,509000000.0,592000000.0,
Amortization Of Intangibles Income Statement,136000000.0,300000000.0,509000000.0,592000000.0,
Research And Development,2347000000.0,2418000000.0,2148000000.0,1936000000.0,
Selling General And Administration,1164000000.0,1159000000.0,1066000000.0,956000000.0,
Gross Profit,7119000000.0,7553000000.0,7517000000.0,6067000000.0,
Cost Of Revenue,5495000000.0,5723000000.0,5688000000.0,4996000000.0,
Total Revenue,12614000000.0,13276000000.0,13205000000.0,11063000000.0,
Operating Revenue,12614000000.0,13276000000.0,13205000000.0,11063000000.0,
