,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-5824000.0,-99820000.0,-18592000.0,-12080000.0,
Tax Rate For Calcs,0.208,0.161,0.166,0.151,
Total Unusual Items,-28000000.0,-620000000.0,-112000000.0,-80000000.0,
Total Unusual Items Excluding Goodwill,-28000000.0,-620000000.0,-112000000.0,-80000000.0,
Net Income From Continuing Operation Net Minority Interest,2687000000.0,1944000000.0,2774000000.0,2693000000.0,
Reconciled Depreciation,605000000.0,882000000.0,1156000000.0,1557000000.0,
Net Interest Income,2923000000.0,2759000000.0,2544000000.0,1905000000.0,
Interest Expense,9054000000.0,6421000000.0,1544000000.0,3000000.0,
Interest Income,11977000000.0,9180000000.0,4088000000.0,1908000000.0,
Normalized Income,2709176000.0,2464180000.0,2867408000.0,2760920000.0,
Net Income From Continuing And Discontinued Operation,2687000000.0,1944000000.0,2774000000.0,2693000000.0,
Diluted Average Shares,302226000.0,326568000.0,370109000.0,357962000.0,
Basic Average Shares,297883000.0,322337000.0,365214000.0,352565000.0,
Diluted EPS,8.21,5.58,7.19,7.19,
Basic EPS,8.33,5.65,7.28,7.3,
Diluted NI Availto Com Stockholders,2483000000.0,1821000000.0,2660000000.0,2572000000.0,
Net Income Common Stockholders,2483000000.0,1821000000.0,2660000000.0,2572000000.0,
Otherunder Preferred Stock Dividend,2000000.0,1000000.0,2000000.0,2000000.0,
Preferred Stock Dividends,202000000.0,122000000.0,112000000.0,119000000.0,
Net Income,2687000000.0,1944000000.0,2774000000.0,2693000000.0,
Net Income Including Noncontrolling Interests,2687000000.0,1944000000.0,2774000000.0,2693000000.0,
Net Income Continuous Operations,2687000000.0,1944000000.0,2774000000.0,2693000000.0,
Tax Provision,708000000.0,372000000.0,553000000.0,478000000.0,
Pretax Income,3395000000.0,2316000000.0,3327000000.0,3171000000.0,
Special Income Charges,-28000000.0,-620000000.0,-112000000.0,-80000000.0,
Gain On Sale Of Business,66000000.0,,,53000000.0,
Other Special Charges,96000000.0,432000000.0,-23000000.0,18000000.0,
Restructuring And Mergern Acquisition,-2000000.0,188000000.0,135000000.0,62000000.0,
Gain On Sale Of Security,-79000000.0,-294000000.0,-2000000.0,57000000.0,
Depreciation Amortization Depletion Income Statement,230000000.0,239000000.0,238000000.0,245000000.0,
Depreciation And Amortization In Income Statement,230000000.0,239000000.0,238000000.0,245000000.0,
Amortization,230000000.0,239000000.0,238000000.0,245000000.0,
Amortization Of Intangibles Income Statement,230000000.0,239000000.0,238000000.0,245000000.0,
Selling General And Administration,4854000000.0,4704000000.0,4477000000.0,4659000000.0,
Selling And Marketing Expense,142000000.0,142000000.0,99000000.0,73000000.0,
General And Administrative Expense,4712000000.0,4562000000.0,4378000000.0,4586000000.0,
Other Gand A,,,,12000000.0,18000000.0
Insurance And Claims,,,,12000000.0,14000000.0
Salaries And Wages,4712000000.0,4562000000.0,4378000000.0,4586000000.0,
Total Revenue,12919000000.0,11945000000.0,12125000000.0,12027000000.0,
Operating Revenue,12919000000.0,11945000000.0,12125000000.0,12027000000.0,
Occupancy And Equipment,424000000.0,405000000.0,374000000.0,415000000.0,
Professional Expense And Contract Services Expense,465000000.0,428000000.0,375000000.0,334000000.0,
Other Non Interest Expense,3448000000.0,3187000000.0,3202000000.0,3156000000.0,
