,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,6804000.0,39894000.0,486720000.0,318136000.0,
Tax Rate For Calcs,0.324,0.327,0.338,0.364,
Normalized EBITDA,24404000000.0,25661000000.0,35687000000.0,20216000000.0,
Total Unusual Items,21000000.0,122000000.0,1440000000.0,874000000.0,
Total Unusual Items Excluding Goodwill,21000000.0,122000000.0,1440000000.0,874000000.0,
Net Income From Continuing Operation Net Minority Interest,9245000000.0,10957000000.0,18680000000.0,8079000000.0,
Reconciled Depreciation,9645000000.0,8432000000.0,7844000000.0,7252000000.0,
Reconciled Cost Of Revenue,38362000000.0,37938000000.0,48481000000.0,31060000000.0,
EBITDA,24425000000.0,25783000000.0,37127000000.0,21090000000.0,
EBIT,14780000000.0,17351000000.0,29283000000.0,13838000000.0,
Net Interest Income,-706000000.0,-651000000.0,-860000000.0,-1093000000.0,
Interest Expense,1108000000.0,1063000000.0,1055000000.0,1126000000.0,
Interest Income,402000000.0,412000000.0,195000000.0,33000000.0,
Normalized Income,9230804000.0,10874894000.0,17726720000.0,7523136000.0,
Net Income From Continuing And Discontinued Operation,9245000000.0,10957000000.0,18680000000.0,8079000000.0,
Total Expenses,41962000000.0,41115000000.0,53032000000.0,33757000000.0,
Diluted Average Shares,1180871000.0,1205675000.0,1278163000.0,1328151000.0,
Basic Average Shares,1178920000.0,1202757000.0,1274028000.0,1324194000.0,
Diluted EPS,7.81,9.06,14.57,6.07,
Basic EPS,7.82,9.08,14.62,6.09,
Diluted NI Availto Com Stockholders,9218000000.0,10922000000.0,18620000000.0,8060000000.0,
Net Income Common Stockholders,9218000000.0,10922000000.0,18620000000.0,8060000000.0,
Otherunder Preferred Stock Dividend,27000000.0,35000000.0,60000000.0,19000000.0,
Net Income,9245000000.0,10957000000.0,18680000000.0,8079000000.0,
Minority Interests,,,0.0,0.0,-46000000.0
Net Income Including Noncontrolling Interests,9245000000.0,10957000000.0,18680000000.0,8079000000.0,
Net Income Continuous Operations,9245000000.0,10957000000.0,18680000000.0,8079000000.0,
Tax Provision,4427000000.0,5331000000.0,9548000000.0,4633000000.0,
Pretax Income,13672000000.0,16288000000.0,28228000000.0,12712000000.0,
Other Income Expense,1595000000.0,1913000000.0,3626000000.0,1734000000.0,
Other Non Operating Income Expenses,-131000000.0,71000000.0,105000000.0,28000000.0,
Special Income Charges,-29000000.0,214000000.0,1089000000.0,-188000000.0,
Gain On Sale Of Ppe,51000000.0,228000000.0,1077000000.0,486000000.0,
Write Off,,,,,813000000.0
Impairment Of Capital Assets,80000000.0,14000000.0,-12000000.0,674000000.0,
Earnings From Equity Interest,1705000000.0,1720000000.0,2081000000.0,832000000.0,
Gain On Sale Of Security,50000000.0,-92000000.0,351000000.0,1062000000.0,
Net Non Operating Interest Income Expense,-706000000.0,-651000000.0,-860000000.0,-1093000000.0,
Interest Expense Non Operating,1108000000.0,1063000000.0,1055000000.0,1126000000.0,
Interest Income Non Operating,402000000.0,412000000.0,195000000.0,33000000.0,
Operating Income,12783000000.0,15026000000.0,25462000000.0,12071000000.0,
Operating Expense,3600000000.0,3177000000.0,4551000000.0,2697000000.0,
Other Operating Expenses,355000000.0,398000000.0,564000000.0,344000000.0,
Other Taxes,2087000000.0,2074000000.0,3364000000.0,1634000000.0,
Selling General And Administration,1158000000.0,705000000.0,623000000.0,719000000.0,
Gross Profit,16383000000.0,18203000000.0,30013000000.0,14768000000.0,
Cost Of Revenue,38362000000.0,37938000000.0,48481000000.0,31060000000.0,
Total Revenue,54745000000.0,56141000000.0,78494000000.0,45828000000.0,
Operating Revenue,54745000000.0,56141000000.0,78494000000.0,45828000000.0,
