,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-27528000.0,-50128000.0,-106872000.0,8100000.0,
Tax Rate For Calcs,0.222,0.208,0.244,0.27,
Normalized EBITDA,4887000000.0,5180000000.0,3980000000.0,2655000000.0,
Total Unusual Items,-124000000.0,-241000000.0,-438000000.0,30000000.0,
Total Unusual Items Excluding Goodwill,-124000000.0,-241000000.0,-438000000.0,30000000.0,
Net Income From Continuing Operation Net Minority Interest,2501000000.0,2638000000.0,1572000000.0,1457000000.0,
Reconciled Depreciation,1079000000.0,998000000.0,940000000.0,904000000.0,
Reconciled Cost Of Revenue,18643000000.0,18658000000.0,16984000000.0,12411000000.0,
EBITDA,4763000000.0,4939000000.0,3542000000.0,2685000000.0,
EBIT,3684000000.0,3941000000.0,2602000000.0,1781000000.0,
Net Interest Income,-353000000.0,-497000000.0,-463000000.0,-520000000.0,
Interest Expense,450000000.0,578000000.0,492000000.0,529000000.0,
Interest Income,97000000.0,81000000.0,29000000.0,9000000.0,
Normalized Income,2597472000.0,2828872000.0,1903128000.0,1435100000.0,
Net Income From Continuing And Discontinued Operation,2501000000.0,2638000000.0,1572000000.0,1457000000.0,
Total Expenses,19006000000.0,18833000000.0,17224000000.0,13519000000.0,
Total Operating Income As Reported,3822000000.0,4083000000.0,2707000000.0,1800000000.0,
Diluted Average Shares,,902000000.0,908000000.0,892000000.0,881000000.0
Basic Average Shares,,899000000.0,904000000.0,892000000.0,881000000.0
Diluted EPS,,2.92,1.74,1.63,-3.34
Basic EPS,,2.93,1.74,1.63,-3.34
Diluted NI Availto Com Stockholders,2501000000.0,2638000000.0,1572000000.0,1457000000.0,
Net Income Common Stockholders,2501000000.0,2638000000.0,1572000000.0,1457000000.0,
Net Income,2501000000.0,2638000000.0,1572000000.0,1457000000.0,
Minority Interests,-15000000.0,-24000000.0,-23000000.0,-11000000.0,
Net Income Including Noncontrolling Interests,2516000000.0,2662000000.0,1595000000.0,1468000000.0,
Net Income Continuous Operations,2516000000.0,2662000000.0,1595000000.0,1468000000.0,
Tax Provision,718000000.0,701000000.0,515000000.0,-216000000.0,
Pretax Income,3234000000.0,3363000000.0,2110000000.0,1252000000.0,
Other Income Expense,-351000000.0,-325000000.0,-500000000.0,-4000000.0,
Other Non Operating Income Expenses,-227000000.0,-84000000.0,-62000000.0,-34000000.0,
Special Income Charges,-116000000.0,0.0,-408000000.0,-50000000.0,
Other Special Charges,,,42000000.0,,168000000.0
Write Off,4000000.0,0.0,196000000.0,35000000.0,
Impairment Of Capital Assets,49000000.0,0.0,170000000.0,0.0,
Restructuring And Mergern Acquisition,63000000.0,0.0,0.0,15000000.0,
Earnings From Equity Interest,,,,0.0,0.0
Gain On Sale Of Security,-8000000.0,-241000000.0,-30000000.0,80000000.0,
Net Non Operating Interest Income Expense,-353000000.0,-497000000.0,-463000000.0,-520000000.0,
Interest Expense Non Operating,450000000.0,578000000.0,492000000.0,529000000.0,
Interest Income Non Operating,97000000.0,81000000.0,29000000.0,9000000.0,
Operating Income,3938000000.0,4185000000.0,3073000000.0,1776000000.0,
Operating Expense,363000000.0,175000000.0,240000000.0,240000000.0,
Other Operating Expenses,124000000.0,-51000000.0,,,
Depreciation Amortization Depletion Income Statement,,,0.0,36000000.0,0.0
Depreciation And Amortization In Income Statement,,,0.0,36000000.0,0.0
Depreciation Income Statement,,,0.0,36000000.0,0.0
Selling General And Administration,239000000.0,226000000.0,240000000.0,204000000.0,
General And Administrative Expense,239000000.0,226000000.0,240000000.0,204000000.0,
Other Gand A,239000000.0,226000000.0,240000000.0,204000000.0,
Gross Profit,4301000000.0,4360000000.0,3313000000.0,2016000000.0,
Cost Of Revenue,18643000000.0,18658000000.0,16984000000.0,13279000000.0,
Total Revenue,22944000000.0,23018000000.0,20297000000.0,15295000000.0,
Operating Revenue,22944000000.0,23018000000.0,20297000000.0,15295000000.0,
