,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,35280000.0,-3360000.0,15750000.0,19710000.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.27,
Normalized EBITDA,5423000000.0,5212000000.0,5005000000.0,4527000000.0,
Total Unusual Items,168000000.0,-16000000.0,75000000.0,73000000.0,
Total Unusual Items Excluding Goodwill,168000000.0,-16000000.0,75000000.0,73000000.0,
Net Income From Continuing Operation Net Minority Interest,1936000000.0,1771000000.0,1736000000.0,1597000000.0,
Reconciled Depreciation,2875000000.0,2567000000.0,2554000000.0,2257000000.0,
Reconciled Cost Of Revenue,7162000000.0,8108000000.0,9309000000.0,8037000000.0,
EBITDA,5591000000.0,5196000000.0,5080000000.0,4600000000.0,
EBIT,2716000000.0,2629000000.0,2526000000.0,2343000000.0,
Net Interest Income,-1182000000.0,-1004000000.0,-925000000.0,-816000000.0,
Interest Expense,1182000000.0,1004000000.0,925000000.0,816000000.0,
Normalized Income,1803280000.0,1783640000.0,1676750000.0,1543710000.0,
Net Income From Continuing And Discontinued Operation,1936000000.0,1771000000.0,1736000000.0,1597000000.0,
Total Expenses,11055000000.0,11618000000.0,12882000000.0,11228000000.0,
Total Operating Income As Reported,2386000000.0,2481000000.0,2428000000.0,2203000000.0,
Diluted Average Shares,563000000.0,552000000.0,547000000.0,540000000.0,
Basic Average Shares,563000000.0,552000000.0,547000000.0,539000000.0,
Diluted EPS,3.44,3.21,3.17,2.96,
Basic EPS,3.44,3.21,3.18,2.96,
Diluted NI Availto Com Stockholders,1936000000.0,1771000000.0,1736000000.0,1597000000.0,
Net Income Common Stockholders,1936000000.0,1771000000.0,1736000000.0,1597000000.0,
Net Income,1936000000.0,1771000000.0,1736000000.0,1597000000.0,
Net Income Including Noncontrolling Interests,1936000000.0,1771000000.0,1736000000.0,1597000000.0,
Net Income Continuous Operations,1936000000.0,1771000000.0,1736000000.0,1597000000.0,
Tax Provision,-402000000.0,-146000000.0,-135000000.0,-70000000.0,
Pretax Income,1534000000.0,1625000000.0,1601000000.0,1527000000.0,
Other Income Expense,330000000.0,41000000.0,98000000.0,140000000.0,
Other Non Operating Income Expenses,143000000.0,22000000.0,-13000000.0,5000000.0,
Special Income Charges,168000000.0,-16000000.0,75000000.0,73000000.0,
Other Special Charges,-168000000.0,-56000000.0,-75000000.0,-73000000.0,
Restructuring And Mergern Acquisition,0.0,72000000.0,0.0,0.0,
Earnings From Equity Interest,19000000.0,35000000.0,36000000.0,62000000.0,
Net Non Operating Interest Income Expense,-1182000000.0,-1004000000.0,-925000000.0,-816000000.0,
Total Other Finance Cost,,,31000000.0,29000000.0,28000000.0
Interest Expense Non Operating,1182000000.0,1004000000.0,925000000.0,816000000.0,
Operating Income,2386000000.0,2588000000.0,2428000000.0,2203000000.0,
Operating Expense,3762000000.0,3391000000.0,3432000000.0,3055000000.0,
Other Operating Expenses,394000000.0,286000000.0,331000000.0,304000000.0,
Other Taxes,624000000.0,657000000.0,688000000.0,630000000.0,
Depreciation Amortization Depletion Income Statement,2744000000.0,2448000000.0,2413000000.0,2121000000.0,
Depreciation And Amortization In Income Statement,2744000000.0,2448000000.0,2413000000.0,2121000000.0,
Gross Profit,6148000000.0,5979000000.0,5860000000.0,5258000000.0,
Cost Of Revenue,7293000000.0,8227000000.0,9450000000.0,8173000000.0,
Total Revenue,13441000000.0,14206000000.0,15310000000.0,13431000000.0,
Operating Revenue,13377000000.0,14091000000.0,15203000000.0,13337000000.0,
