,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-4061923.301861,25704070.481462,-69288450.0,2187401.9696,
Tax Rate For Calcs,0.07237,0.094659,0.21,0.004536,
Normalized EBITDA,1318826000.0,1129835000.0,1106072000.0,862363000.0,
Total Unusual Items,-56127000.0,271545000.0,-329945000.0,482216000.0,
Total Unusual Items Excluding Goodwill,-56127000.0,271545000.0,-329945000.0,482216000.0,
Net Income From Continuing Operation Net Minority Interest,410785000.0,654273000.0,125976000.0,844059000.0,
Reconciled Depreciation,603685000.0,507265000.0,505000000.0,395320000.0,
Reconciled Cost Of Revenue,637653000.0,556718000.0,530907000.0,417911000.0,
EBITDA,1262699000.0,1401380000.0,776127000.0,1344579000.0,
EBIT,659014000.0,894115000.0,271127000.0,949259000.0,
Net Interest Income,-307806000.0,-250201000.0,-226823000.0,-204133000.0,
Interest Expense,307806000.0,250201000.0,226823000.0,204133000.0,
Normalized Income,462850076.698139,408432070.481462,386632550.0,364030401.9696,
Net Income From Continuing And Discontinued Operation,410785000.0,654273000.0,125976000.0,844059000.0,
Total Expenses,1379478000.0,1200790000.0,1155441000.0,917352000.0,
Rent Expense Supplemental,16837000.0,15997000.0,15811000.0,13773000.0,
Total Operating Income As Reported,629088000.0,638777000.0,565464000.0,424286000.0,
Diluted Average Shares,672136000.0,618199000.0,617858000.0,511385000.0,
Basic Average Shares,671561000.0,616947000.0,615528000.0,506248000.0,
Diluted EPS,0.55,1.02,0.16,1.6,
Basic EPS,0.55,1.02,0.16,1.61,
Diluted NI Availto Com Stockholders,371261000.0,628809000.0,98576000.0,818688000.0,
Average Dilution Earnings,0.0,53000.0,0.0,3087000.0,
Net Income Common Stockholders,371261000.0,628756000.0,98576000.0,815601000.0,
Otherunder Preferred Stock Dividend,7761000.0,496000.0,2182000.0,3042000.0,
Preferred Stock Dividends,31763000.0,25021000.0,25218000.0,25416000.0,
Net Income,410785000.0,654273000.0,125976000.0,844059000.0,
Minority Interests,-8654000.0,-11676000.0,11442000.0,-5637000.0,
Net Income Including Noncontrolling Interests,419439000.0,665949000.0,114534000.0,849696000.0,
Net Income Extraordinary,,,,,28628000.0
Net Income Continuous Operations,419439000.0,665949000.0,114534000.0,849696000.0,
Earnings From Equity Interest Net Of Tax,93648000.0,82987000.0,126884000.0,107950000.0,
Tax Provision,25417000.0,60952000.0,56654000.0,3380000.0,
Pretax Income,351208000.0,643914000.0,44304000.0,745126000.0,
Other Income Expense,1478000.0,311505000.0,-301116000.0,502026000.0,
Other Non Operating Income Expenses,57605000.0,39960000.0,28829000.0,19810000.0,
Special Income Charges,-29722000.0,-18809000.0,-29616000.0,-53788000.0,
Other Special Charges,,,7658000.0,,7538000.0
Impairment Of Capital Assets,4476000.0,14043000.0,21958000.0,3597000.0,
Restructuring And Mergern Acquisition,25246000.0,4766000.0,0.0,50191000.0,
Gain On Sale Of Security,-26405000.0,290354000.0,-300329000.0,536004000.0,
Net Non Operating Interest Income Expense,-307806000.0,-250201000.0,-226823000.0,-204133000.0,
Interest Expense Non Operating,307806000.0,250201000.0,226823000.0,204133000.0,
Operating Income,657536000.0,582610000.0,572243000.0,447233000.0,
Operating Expense,741825000.0,644072000.0,624534000.0,499441000.0,
Other Operating Expenses,,,,222882000.0,174038000.0
Provision For Doubtful Accounts,,,,,0.0
Depreciation Amortization Depletion Income Statement,603685000.0,507265000.0,505000000.0,395320000.0,
Depreciation And Amortization In Income Statement,603685000.0,507265000.0,505000000.0,395320000.0,
Selling General And Administration,138140000.0,136807000.0,119534000.0,104121000.0,
General And Administrative Expense,138140000.0,136807000.0,119534000.0,104121000.0,
Other Gand A,138140000.0,136807000.0,119534000.0,104121000.0,
Gross Profit,1399361000.0,1226682000.0,1196777000.0,946674000.0,
Cost Of Revenue,637653000.0,556718000.0,530907000.0,417911000.0,
Total Revenue,2037014000.0,1783400000.0,1727684000.0,1364585000.0,
Operating Revenue,2037014000.0,1783400000.0,1727684000.0,1364585000.0,
