,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,1974000.0,1538995.0,-1095600.0,506493.0,
Tax Rate For Calcs,0.21,0.155,0.166,0.111,
Normalized EBITDA,566388000.0,511975000.0,570499000.0,286553000.0,
Total Unusual Items,9400000.0,9929000.0,-6600000.0,4563000.0,
Total Unusual Items Excluding Goodwill,9400000.0,9929000.0,-6600000.0,4563000.0,
Net Income From Continuing Operation Net Minority Interest,1786700000.0,427374000.0,437672000.0,242023000.0,
Reconciled Depreciation,36430000.0,40168000.0,37114000.0,28699000.0,
Reconciled Cost Of Revenue,986230000.0,799953000.0,745596000.0,522339000.0,
EBITDA,575788000.0,521904000.0,563899000.0,291116000.0,
EBIT,539358000.0,481736000.0,526785000.0,262417000.0,
Net Interest Income,27093000.0,23363000.0,14369000.0,11637000.0,
Interest Income,27093000.0,23363000.0,14369000.0,11637000.0,
Normalized Income,1779274000.0,418983995.0,443176400.0,237966493.0,
Net Income From Continuing And Discontinued Operation,1786700000.0,427374000.0,437672000.0,242023000.0,
Total Expenses,1667742000.0,1339336000.0,1267363000.0,945381000.0,
Total Operating Income As Reported,539358000.0,481736000.0,526785000.0,262417000.0,
Diluted Average Shares,48835000.0,48771000.0,48358000.0,47889000.0,
Basic Average Shares,48599000.0,47610000.0,46727000.0,45851000.0,
Diluted EPS,36.59,8.76,9.05,5.05,
Basic EPS,36.76,8.98,9.37,5.28,
Diluted NI Availto Com Stockholders,1786700000.0,427374000.0,437672000.0,242023000.0,
Net Income Common Stockholders,1786700000.0,427374000.0,437672000.0,242023000.0,
Net Income,1786700000.0,427374000.0,437672000.0,242023000.0,
Net Income Including Noncontrolling Interests,1786700000.0,427374000.0,437672000.0,242023000.0,
Net Income Continuous Operations,1786700000.0,427374000.0,437672000.0,242023000.0,
Tax Provision,-1213788000.0,78467000.0,87265000.0,30196000.0,
Pretax Income,572912000.0,505841000.0,524937000.0,272219000.0,
Other Income Expense,6461000.0,742000.0,-16217000.0,-1835000.0,
Other Non Operating Income Expenses,-23084000.0,-14464000.0,-5242000.0,-1724000.0,
Special Income Charges,,,-8001000.0,-6225000.0,-7804000.0
Other Special Charges,,,8001000.0,6225000.0,7804000.0
Securities Amortization,-20145000.0,-5277000.0,4375000.0,4674000.0,
Gain On Sale Of Security,9400000.0,9929000.0,-6600000.0,4563000.0,
Net Non Operating Interest Income Expense,27093000.0,23363000.0,14369000.0,11637000.0,
Interest Income Non Operating,27093000.0,23363000.0,14369000.0,11637000.0,
Operating Income,539358000.0,481736000.0,526785000.0,262417000.0,
Operating Expense,681512000.0,539383000.0,521767000.0,423042000.0,
Research And Development,324748000.0,263643000.0,240171000.0,190627000.0,
Selling General And Administration,356764000.0,275740000.0,281596000.0,232415000.0,
Gross Profit,1220870000.0,1021119000.0,1048552000.0,685459000.0,
Cost Of Revenue,986230000.0,799953000.0,745596000.0,522339000.0,
Total Revenue,2207100000.0,1821072000.0,1794148000.0,1207798000.0,
Operating Revenue,2207100000.0,1821072000.0,1794148000.0,1207798000.0,
