,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,21300000.0,5265000.0,25827503.015682,17040000.0,
Tax Rate For Calcs,0.15,0.195,0.141134,0.24,
Normalized EBITDA,1803000000.0,1685000000.0,1757000000.0,2021000000.0,
Total Unusual Items,142000000.0,27000000.0,183000000.0,71000000.0,
Total Unusual Items Excluding Goodwill,142000000.0,27000000.0,183000000.0,71000000.0,
Net Income From Continuing Operation Net Minority Interest,968000000.0,986000000.0,1407000000.0,1837000000.0,
Reconciled Depreciation,674000000.0,622000000.0,613000000.0,526000000.0,
Reconciled Cost Of Revenue,28811000000.0,25675000000.0,24239000000.0,21580000000.0,
EBITDA,1945000000.0,1712000000.0,1940000000.0,2092000000.0,
EBIT,1271000000.0,1090000000.0,1327000000.0,1566000000.0,
Net Interest Income,-215000000.0,-149000000.0,-69000000.0,-50000000.0,
Interest Expense,,,,50352000.0,67753000.0
Normalized Income,847300000.0,964265000.0,1249827503.015682,1783040000.0,
Net Income From Continuing And Discontinued Operation,968000000.0,986000000.0,1407000000.0,1837000000.0,
Total Expenses,34496000000.0,30859000000.0,29501000000.0,26180000000.0,
Total Operating Income As Reported,1413000000.0,1117000000.0,1512000000.0,1637000000.0,
Diluted Average Shares,308033612.0,312550942.0,327696115.0,339717401.0,
Basic Average Shares,305859458.0,308430080.0,322813345.0,335232840.0,
Diluted EPS,3.14,3.15,4.29,5.41,
Basic EPS,3.16,3.2,4.36,5.48,
Diluted NI Availto Com Stockholders,968000000.0,986000000.0,1407000000.0,1837000000.0,
Net Income Common Stockholders,968000000.0,986000000.0,1407000000.0,1837000000.0,
Net Income,968000000.0,986000000.0,1407000000.0,1837000000.0,
Minority Interests,-68000000.0,-41000000.0,-17000000.0,-5000000.0,
Net Income Including Noncontrolling Interests,1036000000.0,1027000000.0,1424000000.0,1842000000.0,
Net Income Continuous Operations,1036000000.0,1027000000.0,1424000000.0,1842000000.0,
Tax Provision,182000000.0,250000000.0,234000000.0,568000000.0,
Pretax Income,1218000000.0,1277000000.0,1658000000.0,2410000000.0,
Other Income Expense,162000000.0,336000000.0,400000000.0,894000000.0,
Other Non Operating Income Expenses,39000000.0,61000000.0,-12000000.0,204000000.0,
Special Income Charges,0.0,0.0,-61000000.0,0.0,
Other Special Charges,,,2000000.0,,75592000.0
Write Off,,,58713000.0,0.0,88676000.0
Impairment Of Capital Assets,0.0,0.0,59000000.0,0.0,
Earnings From Equity Interest,-19000000.0,248000000.0,229000000.0,619000000.0,
Gain On Sale Of Security,142000000.0,27000000.0,244000000.0,71000000.0,
Net Non Operating Interest Income Expense,-215000000.0,-149000000.0,-69000000.0,-50000000.0,
Total Other Finance Cost,215000000.0,149000000.0,69000000.0,50000000.0,
Interest Expense Non Operating,,,,50352000.0,67753000.0
Operating Income,1271000000.0,1090000000.0,1327000000.0,1566000000.0,
Operating Expense,5685000000.0,5184000000.0,5262000000.0,4600000000.0,
Other Operating Expenses,5011000000.0,4562000000.0,4649000000.0,4074000000.0,
Depreciation Amortization Depletion Income Statement,674000000.0,622000000.0,613000000.0,526000000.0,
Depreciation And Amortization In Income Statement,674000000.0,622000000.0,613000000.0,526000000.0,
Selling General And Administration,,,4649460000.0,4074184000.0,3306205000.0
Gross Profit,6956000000.0,6274000000.0,6589000000.0,6166000000.0,
Cost Of Revenue,28811000000.0,25675000000.0,24239000000.0,21580000000.0,
Total Revenue,35767000000.0,31949000000.0,30828000000.0,27746000000.0,
Operating Revenue,35767000000.0,31949000000.0,30828000000.0,27746000000.0,
