,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,5670000.0,-5781000.0,-330604.382374,-139000.0,
Tax Rate For Calcs,0.21,0.141,0.165302,0.139,
Normalized EBITDA,10763000000.0,10585000000.0,12133000000.0,12283000000.0,
Total Unusual Items,27000000.0,-41000000.0,-2000000.0,-1000000.0,
Total Unusual Items Excluding Goodwill,27000000.0,-41000000.0,-2000000.0,-1000000.0,
Net Income From Continuing Operation Net Minority Interest,13402000000.0,5723000000.0,6933000000.0,7071000000.0,
Reconciled Depreciation,3218000000.0,3243000000.0,3267000000.0,3538000000.0,
Reconciled Cost Of Revenue,17366000000.0,16698000000.0,17888000000.0,17046000000.0,
EBITDA,10790000000.0,10544000000.0,12131000000.0,12282000000.0,
EBIT,7572000000.0,7301000000.0,8864000000.0,8744000000.0,
Net Interest Income,-215000000.0,-252000000.0,-375000000.0,-490000000.0,
Interest Expense,559000000.0,637000000.0,558000000.0,533000000.0,
Interest Income,344000000.0,385000000.0,183000000.0,43000000.0,
Normalized Income,13380670000.0,5758219000.0,6934669395.617626,7071861000.0,
Net Income From Continuing And Discontinued Operation,13402000000.0,5723000000.0,6933000000.0,7071000000.0,
Total Expenses,35125000000.0,33631000000.0,35291000000.0,34650000000.0,
Total Operating Income As Reported,6825000000.0,6478000000.0,8362000000.0,8425000000.0,
Diluted Average Shares,1748000000.0,1749000000.0,1764000000.0,1789000000.0,
Basic Average Shares,1731697991.0,1734076358.0,1737795021.0,1764082193.0,
Diluted EPS,7.64,3.26,3.91,3.94,
Basic EPS,7.739225,3.300316,3.989538,4.008317,
Diluted NI Availto Com Stockholders,13402000000.0,5723000000.0,6933000000.0,7071000000.0,
Net Income Common Stockholders,13402000000.0,5723000000.0,6933000000.0,7071000000.0,
Net Income,13402000000.0,5723000000.0,6933000000.0,7071000000.0,
Net Income Including Noncontrolling Interests,13402000000.0,5723000000.0,6933000000.0,7071000000.0,
Net Income Discontinuous Operations,,,0.0,0.0,24000000.0
Net Income Continuous Operations,13402000000.0,5723000000.0,6933000000.0,7071000000.0,
Tax Provision,-6389000000.0,941000000.0,1373000000.0,1140000000.0,
Pretax Income,7013000000.0,6664000000.0,8306000000.0,8211000000.0,
Other Income Expense,403000000.0,438000000.0,319000000.0,276000000.0,
Other Non Operating Income Expenses,376000000.0,479000000.0,321000000.0,277000000.0,
Special Income Charges,,,,0.0,0.0
Gain On Sale Of Security,27000000.0,-41000000.0,-2000000.0,-1000000.0,
Net Non Operating Interest Income Expense,-215000000.0,-252000000.0,-375000000.0,-490000000.0,
Interest Expense Non Operating,559000000.0,637000000.0,558000000.0,533000000.0,
Interest Income Non Operating,344000000.0,385000000.0,183000000.0,43000000.0,
Operating Income,6825000000.0,6478000000.0,8362000000.0,8425000000.0,
Operating Expense,16419000000.0,15656000000.0,16149000000.0,16113000000.0,
Depreciation Amortization Depletion Income Statement,1878000000.0,1966000000.0,2013000000.0,2047000000.0,
Depreciation And Amortization In Income Statement,1878000000.0,1966000000.0,2013000000.0,2047000000.0,
Amortization,1878000000.0,1966000000.0,2013000000.0,2047000000.0,
Amortization Of Intangibles Income Statement,1878000000.0,1966000000.0,2013000000.0,2047000000.0,
Research And Development,2844000000.0,2741000000.0,2888000000.0,2742000000.0,
Selling General And Administration,11697000000.0,10949000000.0,11248000000.0,11324000000.0,
Gross Profit,23244000000.0,22134000000.0,24511000000.0,24538000000.0,
Cost Of Revenue,18706000000.0,17975000000.0,19142000000.0,18537000000.0,
Total Revenue,41950000000.0,40109000000.0,43653000000.0,43075000000.0,
Operating Revenue,41950000000.0,40109000000.0,43653000000.0,43075000000.0,
