,2025-01-31,2024-01-31,2023-01-31,2022-01-31,2021-01-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.247,0.238,0.239,0.186,
Normalized EBITDA,2018000000.0,2174900000.0,2464200000.0,2527100000.0,
Total Unusual Items,,-1069000000.0,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,,-1069000000.0,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,1042500000.0,1265800000.0,1500100000.0,1327900000.0,
Reconciled Depreciation,526900000.0,400500000.0,365300000.0,716000000.0,
Reconciled Cost Of Revenue,11284100000.0,10761400000.0,9630200000.0,18583900000.0,
EBITDA,2018000000.0,2174900000.0,2464200000.0,2527100000.0,
EBIT,1491100000.0,1774400000.0,2098900000.0,1811100000.0,
Net Interest Income,-107500000.0,-112500000.0,-127200000.0,-178900000.0,
Interest Expense,107500000.0,112500000.0,127200000.0,178900000.0,
Normalized Income,1042500000.0,1265800000.0,1500100000.0,1327900000.0,
Net Income From Continuing And Discontinued Operation,-3030100000.0,-998400000.0,1615400000.0,1327900000.0,
Total Expenses,16116500000.0,15006600000.0,13312200000.0,24509800000.0,
Total Operating Income As Reported,1462000000.0,1774500000.0,2099300000.0,1811400000.0,
Diluted Average Shares,215900000.0,219500000.0,224100000.0,229000000.0,
Basic Average Shares,215700000.0,219500000.0,223200000.0,227900000.0,
Diluted EPS,-14.05,-4.55,7.21,5.8,
Basic EPS,-14.05,-4.55,7.24,5.83,
Diluted NI Availto Com Stockholders,-3030100000.0,-998400000.0,1615400000.0,1327900000.0,
Net Income Common Stockholders,-3030100000.0,-998400000.0,1615400000.0,1327900000.0,
Net Income,-3030100000.0,-998400000.0,1615400000.0,1327900000.0,
Net Income Including Noncontrolling Interests,-3030100000.0,-998400000.0,1615400000.0,1327900000.0,
Net Income Discontinuous Operations,-4072600000.0,-2264200000.0,115300000.0,,
Net Income Continuous Operations,1042500000.0,1265800000.0,1500100000.0,1327900000.0,
Tax Provision,341100000.0,396100000.0,471600000.0,304300000.0,
Pretax Income,1383600000.0,1661900000.0,1971700000.0,1632200000.0,
Other Income Expense,29100000.0,-100000.0,-400000.0,-300000.0,
Other Non Operating Income Expenses,29100000.0,-100000.0,-400000.0,-300000.0,
Special Income Charges,,-1069000000.0,0.0,0.0,0.0
Impairment Of Capital Assets,,1069000000.0,0.0,0.0,0.0
Net Non Operating Interest Income Expense,-107500000.0,-112500000.0,-127200000.0,-178900000.0,
Interest Expense Non Operating,107500000.0,112500000.0,127200000.0,178900000.0,
Operating Income,1462000000.0,1774500000.0,2099300000.0,1811400000.0,
Operating Expense,4832400000.0,4245200000.0,3682000000.0,5925900000.0,
Selling General And Administration,4832400000.0,4245200000.0,3682000000.0,5925900000.0,
Gross Profit,6294400000.0,6019700000.0,5781300000.0,7737300000.0,
Cost Of Revenue,11284100000.0,10761400000.0,9630200000.0,18583900000.0,
Total Revenue,17578500000.0,16781100000.0,15411500000.0,26321200000.0,
Operating Revenue,17565800000.0,16770300000.0,15405700000.0,26309800000.0,
