,2025-01-31,2024-01-31,2023-01-31,2022-01-31,2021-01-31
Tax Effect Of Unusual Items,6110000.0,-26600000.0,-339885000.0,455504000.0,
Tax Rate For Calcs,0.094,0.175,0.249,0.166,
Normalized EBITDA,9520000000.0,9043000000.0,9027000000.0,9272000000.0,
Total Unusual Items,65000000.0,-152000000.0,-1365000000.0,2744000000.0,
Total Unusual Items Excluding Goodwill,65000000.0,-152000000.0,-1365000000.0,2744000000.0,
Net Income From Continuing Operation Net Minority Interest,4592000000.0,3388000000.0,2442000000.0,4798000000.0,
Reconciled Depreciation,3123000000.0,3303000000.0,3156000000.0,4551000000.0,
Reconciled Cost Of Revenue,74317000000.0,67356000000.0,79615000000.0,79306000000.0,
EBITDA,9585000000.0,8891000000.0,7662000000.0,12016000000.0,
EBIT,6462000000.0,5588000000.0,4506000000.0,7465000000.0,
Net Interest Income,-1254000000.0,-1172000000.0,-1181000000.0,-1480000000.0,
Interest Expense,1414000000.0,1501000000.0,1281000000.0,1542000000.0,
Interest Income,160000000.0,329000000.0,100000000.0,62000000.0,
Normalized Income,4533110000.0,3513400000.0,3467115000.0,2509504000.0,
Net Income From Continuing And Discontinued Operation,4592000000.0,3388000000.0,2442000000.0,5563000000.0,
Total Expenses,89330000000.0,83014000000.0,96530000000.0,96538000000.0,
Total Operating Income As Reported,6237000000.0,5411000000.0,5771000000.0,4659000000.0,
Diluted Average Shares,719749216.0,736000000.0,753000000.0,791000000.0,
Basic Average Shares,696130464.0,720000000.0,734000000.0,762000000.0,
Diluted EPS,6.38,4.6,3.24,7.02,
Basic EPS,6.596465,4.71,3.33,7.3,
Diluted NI Availto Com Stockholders,4592000000.0,3388000000.0,2442000000.0,5556000000.0,
Average Dilution Earnings,,0.0,0.0,-7000000.0,-13000000.0
Net Income Common Stockholders,4592000000.0,3388000000.0,2442000000.0,5563000000.0,
Net Income,4592000000.0,3388000000.0,2442000000.0,5563000000.0,
Minority Interests,16000000.0,16000000.0,20000000.0,-144000000.0,
Net Income Including Noncontrolling Interests,4576000000.0,3372000000.0,2422000000.0,5707000000.0,
Net Income Discontinuous Operations,,0.0,0.0,765000000.0,1260000000.0
Net Income Continuous Operations,4576000000.0,3372000000.0,2422000000.0,4942000000.0,
Tax Provision,472000000.0,715000000.0,803000000.0,981000000.0,
Pretax Income,5048000000.0,4087000000.0,3225000000.0,5923000000.0,
Other Income Expense,65000000.0,-152000000.0,-1365000000.0,2744000000.0,
Other Non Operating Income Expenses,,-44000000.0,-59000000.0,20000000.0,101000000.0
Special Income Charges,0.0,0.0,-894000000.0,2396000000.0,
Gain On Sale Of Business,,0.0,0.0,3968000000.0,458000000.0
Other Special Charges,,-68000000.0,894000000.0,1572000000.0,158000000.0
Gain On Sale Of Security,65000000.0,-152000000.0,-471000000.0,348000000.0,
Net Non Operating Interest Income Expense,-1254000000.0,-1172000000.0,-1181000000.0,-1480000000.0,
Total Other Finance Cost,,,,,-406000000.0
Interest Expense Non Operating,1414000000.0,1501000000.0,1281000000.0,1542000000.0,
Interest Income Non Operating,160000000.0,329000000.0,100000000.0,62000000.0,
Operating Income,6237000000.0,5411000000.0,5771000000.0,4659000000.0,
Operating Expense,15013000000.0,15658000000.0,16915000000.0,17232000000.0,
Research And Development,3061000000.0,2801000000.0,2779000000.0,2577000000.0,
Selling General And Administration,11952000000.0,12857000000.0,14136000000.0,14655000000.0,
Gross Profit,21250000000.0,21069000000.0,22686000000.0,21891000000.0,
Cost Of Revenue,74317000000.0,67356000000.0,79615000000.0,79306000000.0,
Total Revenue,95567000000.0,88425000000.0,102301000000.0,101197000000.0,
Operating Revenue,95567000000.0,88425000000.0,102301000000.0,101197000000.0,
