,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.152,0.035,0.054,
Normalized EBITDA,676307000.0,611093000.0,603148000.0,454891000.0,
Net Income From Continuing Operation Net Minority Interest,9408000.0,208176000.0,387275000.0,272340000.0,
Reconciled Depreciation,392842000.0,164616000.0,60032000.0,63250000.0,
Reconciled Cost Of Revenue,899875000.0,514598000.0,325586000.0,335604000.0,
EBITDA,676307000.0,611093000.0,603148000.0,454891000.0,
EBIT,283465000.0,446477000.0,543116000.0,391641000.0,
Net Interest Income,-249115000.0,-239042000.0,-139567000.0,-102247000.0,
Interest Expense,249115000.0,239042000.0,139567000.0,102247000.0,
Normalized Income,9408000.0,208176000.0,387275000.0,272340000.0,
Net Income From Continuing And Discontinued Operation,9408000.0,208176000.0,387275000.0,272340000.0,
Total Expenses,2521439000.0,1228305000.0,595760000.0,640807000.0,
Total Operating Income As Reported,282902000.0,446663000.0,544387000.0,391137000.0,
Diluted Average Shares,,82808019.0,83162446.0,83162446.0,83162446.0
Basic Average Shares,,82808019.0,83162446.0,83162446.0,83162446.0
Diluted EPS,,-0.43,0.0,0.0,2.130349
Basic EPS,,-0.43,0.0,0.0,2.130349
Diluted NI Availto Com Stockholders,9408000.0,-35227000.0,0.0,0.0,
Net Income Common Stockholders,9408000.0,-35227000.0,0.0,0.0,
Otherunder Preferred Stock Dividend,0.0,243403000.0,387275000.0,272340000.0,
Net Income,9408000.0,208176000.0,387275000.0,272340000.0,
Minority Interests,3031000.0,32453000.0,-1747000.0,-1285000.0,
Net Income Including Noncontrolling Interests,6377000.0,175723000.0,389022000.0,273625000.0,
Net Income Continuous Operations,6377000.0,175723000.0,389022000.0,273625000.0,
Earnings From Equity Interest Net Of Tax,-2267000.0,-266000.0,-209000.0,0.0,
Tax Provision,25706000.0,31446000.0,14318000.0,15769000.0,
Pretax Income,34350000.0,207435000.0,403549000.0,289394000.0,
Other Income Expense,563000.0,-186000.0,-1271000.0,504000.0,
Other Non Operating Income Expenses,563000.0,-186000.0,-1271000.0,504000.0,
Net Non Operating Interest Income Expense,-249115000.0,-239042000.0,-139567000.0,-102247000.0,
Interest Expense Non Operating,249115000.0,239042000.0,139567000.0,102247000.0,
Operating Income,282902000.0,446663000.0,544387000.0,391137000.0,
Operating Expense,1621564000.0,713707000.0,270174000.0,305203000.0,
Depreciation Amortization Depletion Income Statement,392842000.0,164616000.0,60032000.0,63250000.0,
Depreciation And Amortization In Income Statement,392842000.0,164616000.0,60032000.0,63250000.0,
Amortization,,,46700000.0,50400000.0,94400000.0
Amortization Of Intangibles Income Statement,,,46700000.0,50400000.0,94400000.0
Depreciation Income Statement,,,13300000.0,12900000.0,11200000.0
Selling General And Administration,1228722000.0,549091000.0,210142000.0,241953000.0,
Gross Profit,1904466000.0,1160370000.0,814561000.0,696340000.0,
Cost Of Revenue,899875000.0,514598000.0,325586000.0,335604000.0,
Total Revenue,2804341000.0,1674968000.0,1140147000.0,1031944000.0,
Operating Revenue,2804341000.0,1674968000.0,1140147000.0,1031944000.0,
