,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-1564656.0,-9299100.0,-13101809.0,-698109.0,
Tax Rate For Calcs,0.222,0.223,0.173,0.097,
Normalized EBITDA,678736000.0,701563000.0,788748000.0,687467000.0,
Total Unusual Items,-7048000.0,-41700000.0,-75733000.0,-7197000.0,
Total Unusual Items Excluding Goodwill,-7048000.0,-41700000.0,-75733000.0,-7197000.0,
Net Income From Continuing Operation Net Minority Interest,454533000.0,417083000.0,419416000.0,481652000.0,
Reconciled Depreciation,127104000.0,132702000.0,140049000.0,145151000.0,
Reconciled Cost Of Revenue,3239952000.0,3215612000.0,3238906000.0,2421941000.0,
EBITDA,671688000.0,659863000.0,713015000.0,680270000.0,
EBIT,544584000.0,527161000.0,572966000.0,535119000.0,
Net Interest Income,46876000.0,51124000.0,10025000.0,-1727000.0,
Interest Expense,,,,1727000.0,
Interest Income,46876000.0,51124000.0,10025000.0,,
Normalized Income,460016344.0,449483900.0,482047191.0,488150891.0,
Net Income From Continuing And Discontinued Operation,454533000.0,417083000.0,419416000.0,481652000.0,
Total Expenses,4183356000.0,4163379000.0,4251732000.0,3215828000.0,
Total Operating Income As Reported,544584000.0,501239000.0,572966000.0,542316000.0,
Diluted Average Shares,57983000.0,59085000.0,59169000.0,59064000.0,
Basic Average Shares,57288000.0,57829000.0,57291000.0,56511000.0,
Diluted EPS,7.84,7.06,7.09,8.15,
Basic EPS,7.93,7.21,7.32,8.52,
Diluted NI Availto Com Stockholders,454533000.0,417083000.0,419416000.0,481652000.0,
Net Income Common Stockholders,454533000.0,417083000.0,419416000.0,481652000.0,
Net Income,454533000.0,417083000.0,419416000.0,481652000.0,
Net Income Including Noncontrolling Interests,454533000.0,417083000.0,419416000.0,481652000.0,
Net Income Continuous Operations,454533000.0,417083000.0,419416000.0,481652000.0,
Tax Provision,129879000.0,119502000.0,87842000.0,51740000.0,
Pretax Income,584412000.0,536585000.0,507258000.0,533392000.0,
Other Income Expense,-7048000.0,-41700000.0,-75733000.0,-7197000.0,
Special Income Charges,0.0,-25922000.0,0.0,0.0,
Gain On Sale Of Business,0.0,-25922000.0,0.0,0.0,
Gain On Sale Of Security,-7048000.0,-15778000.0,-75733000.0,-7197000.0,
Net Non Operating Interest Income Expense,46876000.0,51124000.0,10025000.0,-1727000.0,
Total Other Finance Cost,,,-10025000.0,1727000.0,-3822000.0
Interest Expense Non Operating,,,,1727000.0,
Interest Income Non Operating,46876000.0,51124000.0,10025000.0,,
Operating Income,544584000.0,527161000.0,572966000.0,542316000.0,
Operating Expense,905859000.0,906865000.0,965049000.0,732131000.0,
Depreciation Amortization Depletion Income Statement,89559000.0,91800000.0,92272000.0,83395000.0,
Depreciation And Amortization In Income Statement,89559000.0,91800000.0,92272000.0,83395000.0,
Selling General And Administration,816300000.0,815065000.0,872777000.0,648736000.0,
Gross Profit,1450443000.0,1434026000.0,1538015000.0,1274447000.0,
Cost Of Revenue,3277497000.0,3256514000.0,3286683000.0,2483697000.0,
Total Revenue,4727940000.0,4690540000.0,4824698000.0,3758144000.0,
Operating Revenue,4727940000.0,4690540000.0,4824698000.0,3758144000.0,
