,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-67500000.0,-4158000.0,-38468000.0,124478000.0,
Tax Rate For Calcs,0.3,0.054,0.163,0.218,
Normalized EBITDA,21979000000.0,23279000000.0,24110000000.0,25146000000.0,
Total Unusual Items,-225000000.0,-77000000.0,-236000000.0,571000000.0,
Total Unusual Items Excluding Goodwill,-225000000.0,-77000000.0,-236000000.0,571000000.0,
Net Income From Continuing Operation Net Minority Interest,6008000000.0,10127000000.0,9934000000.0,10019000000.0,
Reconciled Depreciation,12389000000.0,11888000000.0,11290000000.0,12051000000.0,
Reconciled Cost Of Revenue,164037000000.0,152704000000.0,135754000000.0,109126000000.0,
EBITDA,21754000000.0,23202000000.0,23874000000.0,25717000000.0,
EBIT,9365000000.0,11314000000.0,12584000000.0,13666000000.0,
Net Interest Income,121000000.0,198000000.0,-527000000.0,-804000000.0,
Interest Expense,846000000.0,911000000.0,987000000.0,950000000.0,
Interest Income,967000000.0,1109000000.0,460000000.0,146000000.0,
Normalized Income,6165500000.0,10199842000.0,10131532000.0,9572478000.0,
Net Income From Continuing And Discontinued Operation,6008000000.0,10127000000.0,9934000000.0,10019000000.0,
Total Expenses,174658000000.0,162544000000.0,146421000000.0,117680000000.0,
Total Operating Income As Reported,12784000000.0,9298000000.0,10315000000.0,9324000000.0,
Diluted Average Shares,1129000000.0,1369000000.0,1454000000.0,1468000000.0,
Basic Average Shares,1115000000.0,1364000000.0,1445000000.0,1451000000.0,
Diluted EPS,6.37,7.32,6.13,6.7,
Basic EPS,6.45,7.35,6.17,6.78,
Diluted NI Availto Com Stockholders,7189000000.0,10022000000.0,8915000000.0,9837000000.0,
Net Income Common Stockholders,7189000000.0,10022000000.0,8915000000.0,9837000000.0,
Preferred Stock Dividends,-1181000000.0,106000000.0,1019000000.0,182000000.0,
Net Income,6008000000.0,10127000000.0,9934000000.0,10019000000.0,
Minority Interests,45000000.0,287000000.0,226000000.0,74000000.0,
Net Income Including Noncontrolling Interests,5963000000.0,9840000000.0,9708000000.0,9945000000.0,
Net Income Discontinuous Operations,,,,,0.0
Net Income Continuous Operations,5963000000.0,9840000000.0,9708000000.0,9945000000.0,
Tax Provision,2556000000.0,563000000.0,1888000000.0,2771000000.0,
Pretax Income,8519000000.0,10403000000.0,11597000000.0,12716000000.0,
Other Income Expense,-4386000000.0,908000000.0,1809000000.0,4196000000.0,
Other Non Operating Income Expenses,514000000.0,505000000.0,1208000000.0,2324000000.0,
Earnings From Equity Interest,-4675000000.0,480000000.0,837000000.0,1301000000.0,
Gain On Sale Of Security,-225000000.0,-77000000.0,-236000000.0,571000000.0,
Net Non Operating Interest Income Expense,121000000.0,198000000.0,-527000000.0,-804000000.0,
Interest Expense Non Operating,846000000.0,911000000.0,987000000.0,950000000.0,
Interest Income Non Operating,967000000.0,1109000000.0,460000000.0,146000000.0,
Operating Income,12784000000.0,9298000000.0,10314000000.0,9324000000.0,
Operating Expense,10621000000.0,9840000000.0,10667000000.0,8554000000.0,
Selling General And Administration,10621000000.0,9840000000.0,10667000000.0,8554000000.0,
Gross Profit,23405000000.0,19138000000.0,20981000000.0,17878000000.0,
Cost Of Revenue,164037000000.0,152704000000.0,135754000000.0,109126000000.0,
Total Revenue,187442000000.0,171842000000.0,156735000000.0,127004000000.0,
Operating Revenue,187442000000.0,171842000000.0,156735000000.0,127004000000.0,
