,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Tax Effect Of Unusual Items,297645600.0,-46718600.0,-13413400.0,-4292000.0,
Tax Rate For Calcs,0.196,0.191,0.182,0.185,
Normalized EBITDA,4972500000.0,4662800000.0,4294600000.0,3993700000.0,
Total Unusual Items,1518600000.0,-244600000.0,-73700000.0,-23200000.0,
Total Unusual Items Excluding Goodwill,1518600000.0,-244600000.0,-73700000.0,-23200000.0,
Net Income From Continuing Operation Net Minority Interest,3842100000.0,2292800000.0,2243500000.0,2028800000.0,
Reconciled Depreciation,1451100000.0,1358300000.0,1338200000.0,1321300000.0,
Reconciled Cost Of Revenue,8168700000.0,8833000000.0,9338500000.0,7186100000.0,
EBITDA,6491100000.0,4418200000.0,4220900000.0,3970500000.0,
EBIT,5040000000.0,3059900000.0,2882700000.0,2649200000.0,
Net Interest Income,-218800000.0,-177500000.0,-128000000.0,-141800000.0,
Interest Expense,218800000.0,177500000.0,128000000.0,141800000.0,
Normalized Income,2621145600.0,2490681400.0,2303786600.0,2047708000.0,
Net Income From Continuing And Discontinued Operation,3828200000.0,2300200000.0,2256100000.0,2099100000.0,
Total Expenses,9153100000.0,9860800000.0,10286100000.0,8055200000.0,
Total Operating Income As Reported,4466100000.0,2494600000.0,2338800000.0,2281400000.0,
Diluted Average Shares,222800000.0,222700000.0,222500000.0,222500000.0,
Basic Average Shares,222500000.0,222300000.0,222000000.0,221600000.0,
Diluted EPS,17.18,10.33,10.14,9.43,
Basic EPS,17.21,10.35,10.16,9.47,
Diluted NI Availto Com Stockholders,3828200000.0,2300200000.0,2256100000.0,2099100000.0,
Net Income Common Stockholders,3828200000.0,2300200000.0,2256100000.0,2099100000.0,
Net Income,3828200000.0,2300200000.0,2256100000.0,2099100000.0,
Minority Interests,-34200000.0,-38400000.0,-10400000.0,-15800000.0,
Net Income Including Noncontrolling Interests,3862400000.0,2338600000.0,2266500000.0,2114900000.0,
Net Income Discontinuous Operations,-13900000.0,7400000.0,12600000.0,70300000.0,
Net Income Continuous Operations,3876300000.0,2331200000.0,2253900000.0,2044600000.0,
Tax Provision,944900000.0,551200000.0,500800000.0,462800000.0,
Pretax Income,4821200000.0,2882400000.0,2754700000.0,2507400000.0,
Other Income Expense,2092500000.0,320700000.0,470200000.0,381400000.0,
Other Non Operating Income Expenses,-73800000.0,-39000000.0,62400000.0,73700000.0,
Special Income Charges,1518600000.0,-244600000.0,-73700000.0,-23200000.0,
Gain On Sale Of Business,1518600000.0,-244600000.0,-73700000.0,0.0,
Other Special Charges,,,,23200000.0,
Restructuring And Mergern Acquisition,,,0.0,0.0,0.0
Earnings From Equity Interest,647700000.0,604300000.0,481500000.0,330900000.0,
Net Non Operating Interest Income Expense,-218800000.0,-177500000.0,-128000000.0,-141800000.0,
Interest Expense Non Operating,218800000.0,177500000.0,128000000.0,141800000.0,
Operating Income,2947500000.0,2739200000.0,2412500000.0,2267800000.0,
Operating Expense,984400000.0,1027800000.0,947600000.0,869100000.0,
Other Operating Expenses,-58200000.0,-34800000.0,-55900000.0,-52800000.0,
Research And Development,100200000.0,105600000.0,102900000.0,93500000.0,
Selling General And Administration,942400000.0,957000000.0,900600000.0,828400000.0,
General And Administrative Expense,,,900600000.0,828400000.0,742100000.0
Other Gand A,,,900600000.0,828400000.0,742100000.0
Gross Profit,3931900000.0,3767000000.0,3360100000.0,3136900000.0,
Cost Of Revenue,8168700000.0,8833000000.0,9338500000.0,7186100000.0,
Total Revenue,12100600000.0,12600000000.0,12698600000.0,10323000000.0,
Operating Revenue,12100600000.0,12600000000.0,12698600000.0,10323000000.0,
