,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-4800000.0,-13230000.0,-3948000.0,-3078000.0,
Tax Rate For Calcs,0.16,0.21,0.188,0.18,
Normalized EBITDA,4785000000.0,4361000000.0,3689000000.0,3175000000.0,
Total Unusual Items,-30000000.0,-63000000.0,-21000000.0,-17100000.0,
Total Unusual Items Excluding Goodwill,-30000000.0,-63000000.0,-21000000.0,-17100000.0,
Net Income From Continuing Operation Net Minority Interest,2043000000.0,1731000000.0,1488000000.0,1290400000.0,
Reconciled Depreciation,1784000000.0,1599000000.0,1441000000.0,1268200000.0,
Reconciled Cost Of Revenue,9243000000.0,8845000000.0,8116000000.0,6655000000.0,
EBITDA,4755000000.0,4298000000.0,3668000000.0,3157900000.0,
EBIT,2971000000.0,2699000000.0,2227000000.0,1889700000.0,
Net Interest Income,-530000000.0,-502000000.0,-392000000.0,-312100000.0,
Interest Expense,539000000.0,508000000.0,395000000.0,314600000.0,
Interest Income,9000000.0,6000000.0,3000000.0,2500000.0,
Normalized Income,2068200000.0,1780770000.0,1505052000.0,1304422000.0,
Net Income From Continuing And Discontinued Operation,2043000000.0,1731000000.0,1488000000.0,1290400000.0,
Total Expenses,12808000000.0,12122000000.0,11098000000.0,9201700000.0,
Total Operating Income As Reported,3196000000.0,2780000000.0,2392000000.0,2076200000.0,
Diluted Average Shares,314800000.0,316700000.0,317100000.0,319400000.0,
Basic Average Shares,314400000.0,316200000.0,316500000.0,318800000.0,
Diluted EPS,6.49,5.47,4.69,4.04,
Basic EPS,6.5,5.47,4.7,4.05,
Diluted NI Availto Com Stockholders,2043000000.0,1731000000.0,1488000000.0,1290400000.0,
Net Income Common Stockholders,2043000000.0,1731000000.0,1488000000.0,1290400000.0,
Net Income,2043000000.0,1731000000.0,1488000000.0,1290400000.0,
Minority Interests,-1000000.0,0.0,0.0,-1900000.0,
Net Income Including Noncontrolling Interests,2044000000.0,1731000000.0,1488000000.0,1292300000.0,
Net Income Continuous Operations,2044000000.0,1731000000.0,1488000000.0,1292300000.0,
Tax Provision,388000000.0,460000000.0,344000000.0,282800000.0,
Pretax Income,2432000000.0,2191000000.0,1832000000.0,1575100000.0,
Other Income Expense,-262000000.0,-150000000.0,-189000000.0,-206100000.0,
Other Non Operating Income Expenses,23000000.0,7000000.0,-2000000.0,-500000.0,
Special Income Charges,-30000000.0,-63000000.0,-21000000.0,-17100000.0,
Gain On Sale Of Business,1000000.0,4000000.0,6000000.0,-500000.0,
Other Special Charges,2000000.0,4700000.0,-1600000.0,,136400000.0
Restructuring And Mergern Acquisition,29000000.0,67000000.0,27000000.0,16600000.0,
Earnings From Equity Interest,-255000000.0,-94000000.0,-166000000.0,-188500000.0,
Net Non Operating Interest Income Expense,-530000000.0,-502000000.0,-392000000.0,-312100000.0,
Interest Expense Non Operating,539000000.0,508000000.0,395000000.0,314600000.0,
Interest Income Non Operating,9000000.0,6000000.0,3000000.0,2500000.0,
Operating Income,3224000000.0,2843000000.0,2413000000.0,2093300000.0,
Operating Expense,3458000000.0,3179000000.0,2893000000.0,2464000000.0,
Other Operating Expenses,107000000.0,103000000.0,87000000.0,82700000.0,
Provision For Doubtful Accounts,27000000.0,53000000.0,41500000.0,19900000.0,
Depreciation Amortization Depletion Income Statement,1677000000.0,1501000000.0,1352000000.0,1185500000.0,
Depletion Income Statement,514000000.0,471000000.0,433700000.0,377500000.0,
Depreciation And Amortization In Income Statement,1163000000.0,1030000000.0,917900000.0,808000000.0,
Amortization,160000000.0,133000000.0,106000000.0,73800000.0,
Amortization Of Intangibles Income Statement,160000000.0,133000000.0,106000000.0,73800000.0,
Depreciation Income Statement,1003000000.0,897000000.0,811900000.0,734200000.0,
Selling General And Administration,1647000000.0,1522000000.0,1454000000.0,1195800000.0,
General And Administrative Expense,1647000000.0,1522000000.0,1335800000.0,1175900000.0,
Other Gand A,518000000.0,472000000.0,397900000.0,309500000.0,
Salaries And Wages,1129000000.0,1050000000.0,937900000.0,866400000.0,
Gross Profit,6682000000.0,6022000000.0,5306000000.0,4557300000.0,
Cost Of Revenue,9350000000.0,8943000000.0,8205000000.0,6737700000.0,
Total Revenue,16032000000.0,14965000000.0,13511000000.0,11295000000.0,
Operating Revenue,15244000000.0,14323000000.0,12826000000.0,10600500000.0,
