,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-30810200.0,-6944000.0,-138328200.0,-33191400.0,
Tax Rate For Calcs,0.127,0.04,0.279,0.107,
Normalized EBITDA,2493500000.0,2393800000.0,1990500000.0,1955300000.0,
Total Unusual Items,-242600000.0,-173600000.0,-495800000.0,-310200000.0,
Total Unusual Items Excluding Goodwill,-242600000.0,-173600000.0,-495800000.0,-310200000.0,
Net Income From Continuing Operation Net Minority Interest,903800000.0,1024000000.0,290200000.0,445000000.0,
Reconciled Depreciation,996300000.0,951700000.0,926400000.0,937700000.0,
Reconciled Cost Of Revenue,1786800000.0,1693600000.0,1619900000.0,1552200000.0,
EBITDA,2250900000.0,2220200000.0,1494700000.0,1645100000.0,
EBIT,1254600000.0,1268500000.0,568300000.0,707400000.0,
Net Interest Income,-218000000.0,-201200000.0,-164800000.0,-208400000.0,
Interest Expense,218000000.0,201200000.0,164800000.0,208400000.0,
Normalized Income,1115589800.0,1190656000.0,647671800.0,722008600.0,
Net Income From Continuing And Discontinued Operation,903800000.0,1024000000.0,231400000.0,401600000.0,
Total Expenses,6150300000.0,5942900000.0,5747800000.0,5821900000.0,
Total Operating Income As Reported,1285700000.0,1277700000.0,696300000.0,860300000.0,
Diluted Average Shares,203900000.0,209700000.0,210300000.0,210400000.0,
Basic Average Shares,203100000.0,208700000.0,209600000.0,208600000.0,
Diluted EPS,4.43,4.88,1.1,1.91,
Basic EPS,4.45,4.91,1.1,1.93,
Diluted NI Availto Com Stockholders,903800000.0,1024000000.0,231400000.0,401600000.0,
Net Income Common Stockholders,903800000.0,1024000000.0,231400000.0,401600000.0,
Net Income,903800000.0,1024000000.0,231400000.0,401600000.0,
Minority Interests,-1500000.0,-1100000.0,-1000000.0,-500000.0,
Net Income Including Noncontrolling Interests,905200000.0,1025100000.0,232400000.0,402100000.0,
Net Income Discontinuous Operations,0.0,0.0,-58800000.0,-43400000.0,
Net Income Continuous Operations,905200000.0,1025100000.0,291200000.0,445500000.0,
Tax Provision,131400000.0,42200000.0,112300000.0,53500000.0,
Pretax Income,1036600000.0,1067300000.0,403500000.0,499000000.0,
Other Income Expense,-273700000.0,-182900000.0,-623800000.0,-298000000.0,
Other Non Operating Income Expenses,-31100000.0,-9300000.0,-128000000.0,12200000.0,
Special Income Charges,-242600000.0,-173600000.0,-495800000.0,-310200000.0,
Other Special Charges,,,,165100000.0,
Impairment Of Capital Assets,0.0,0.0,292800000.0,16300000.0,
Restructuring And Mergern Acquisition,242600000.0,173600000.0,203000000.0,128800000.0,
Net Non Operating Interest Income Expense,-218000000.0,-201200000.0,-164800000.0,-208400000.0,
Interest Expense Non Operating,218000000.0,201200000.0,164800000.0,208400000.0,
Operating Income,1528300000.0,1451300000.0,1192100000.0,1005400000.0,
Operating Expense,3959100000.0,3859100000.0,3728300000.0,3861500000.0,
Other Operating Expenses,,,33800000.0,52800000.0,50900000.0
Depreciation Amortization Depletion Income Statement,591900000.0,561500000.0,526800000.0,529500000.0,
Depreciation And Amortization In Income Statement,591900000.0,561500000.0,526800000.0,529500000.0,
Amortization,591900000.0,561500000.0,526800000.0,529500000.0,
Amortization Of Intangibles Income Statement,591900000.0,561500000.0,526800000.0,529500000.0,
Research And Development,437400000.0,458700000.0,406000000.0,435800000.0,
Selling General And Administration,2929800000.0,2838900000.0,2761700000.0,2843400000.0,
Gross Profit,5487400000.0,5310400000.0,4920400000.0,4866900000.0,
Cost Of Revenue,2191200000.0,2083800000.0,2019500000.0,1960400000.0,
Total Revenue,7678600000.0,7394200000.0,6939900000.0,6827300000.0,
Operating Revenue,7678600000.0,7394200000.0,6939900000.0,6827300000.0,
