,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-12322000.0,-65572000.0,-13617000.0,-34000000.0,
Tax Rate For Calcs,0.202,0.388,0.267,0.2,
Total Unusual Items,-61000000.0,-169000000.0,-51000000.0,-170000000.0,
Total Unusual Items Excluding Goodwill,-61000000.0,-169000000.0,-51000000.0,-170000000.0,
Net Income From Continuing Operation Net Minority Interest,4667000000.0,-188000000.0,-1289000000.0,5207000000.0,
Reconciled Depreciation,555000000.0,704000000.0,847000000.0,1086000000.0,
EBIT,6161000000.0,31000000.0,-1495000000.0,6796000000.0,
Net Interest Income,-400000000.0,-379000000.0,-335000000.0,-330000000.0,
Interest Expense,400000000.0,379000000.0,335000000.0,330000000.0,
Normalized Income,4715678000.0,-84572000.0,-1251617000.0,5343000000.0,
Net Income From Continuing And Discontinued Operation,4667000000.0,-188000000.0,-1289000000.0,1614000000.0,
Total Expenses,58354000000.0,57438000000.0,53432000000.0,44187000000.0,
Diluted Average Shares,267800000.0,262500000.0,271200000.0,299100000.0,
Basic Average Shares,264300000.0,262500000.0,271200000.0,294800000.0,
Diluted EPS,16.99,-1.2,-5.22,4.96,
Basic EPS,17.22,-1.2,-5.22,5.04,
Diluted NI Availto Com Stockholders,4550000000.0,-316000000.0,-1394000000.0,1500000000.0,
Net Income Common Stockholders,4550000000.0,-316000000.0,-1394000000.0,1500000000.0,
Preferred Stock Dividends,117000000.0,128000000.0,105000000.0,114000000.0,
Net Income,4667000000.0,-188000000.0,-1289000000.0,1614000000.0,
Minority Interests,68000000.0,25000000.0,53000000.0,33000000.0,
Net Income Including Noncontrolling Interests,4599000000.0,-213000000.0,-1342000000.0,1581000000.0,
Net Income Discontinuous Operations,,0.0,0.0,-3593000000.0,147000000.0
Net Income Continuous Operations,4599000000.0,-213000000.0,-1342000000.0,5174000000.0,
Tax Provision,1162000000.0,-135000000.0,-488000000.0,1292000000.0,
Pretax Income,5761000000.0,-348000000.0,-1830000000.0,6466000000.0,
Other Income Expense,2930000000.0,2400000000.0,2344000000.0,2172000000.0,
Special Income Charges,-61000000.0,-169000000.0,-51000000.0,-170000000.0,
Other Special Charges,,,,,-4000000.0
Impairment Of Capital Assets,,,,0.0,0.0
Restructuring And Mergern Acquisition,61000000.0,169000000.0,51000000.0,170000000.0,
Net Non Operating Interest Income Expense,-400000000.0,-379000000.0,-335000000.0,-330000000.0,
Interest Expense Non Operating,400000000.0,379000000.0,335000000.0,330000000.0,
Other Operating Expenses,8626000000.0,7137000000.0,7446000000.0,7289000000.0,
Depreciation And Amortization In Income Statement,280000000.0,329000000.0,353000000.0,376000000.0,
Amortization,280000000.0,329000000.0,353000000.0,376000000.0,
Selling General And Administration,-37000000.0,9000000.0,116000000.0,-644000000.0,
General And Administrative Expense,-37000000.0,9000000.0,116000000.0,-644000000.0,
Other Gand A,,,,,5732000000.0
Salaries And Wages,-37000000.0,9000000.0,116000000.0,-644000000.0,
Total Revenue,64115000000.0,57090000000.0,51602000000.0,50653000000.0,
Operating Revenue,64115000000.0,57090000000.0,51602000000.0,50653000000.0,
Loss Adjustment Expense,40976000000.0,42141000000.0,38306000000.0,30378000000.0,
Net Policyholder Benefits And Claims,40976000000.0,42141000000.0,38306000000.0,30378000000.0,
Policyholder Benefits Gross,,,39953000000.0,33902000000.0,23095000000.0
Policyholder Benefits Ceded,,,1628000000.0,3569000000.0,545000000.0
