,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,-2258116.0,
Tax Rate For Calcs,0.225,0.211,0.194645,0.196,
Total Unusual Items,,0.0,0.0,-11521000.0,-8440000.0
Total Unusual Items Excluding Goodwill,,0.0,0.0,-11521000.0,-8440000.0
Net Income From Continuing Operation Net Minority Interest,1756115000.0,1381359000.0,1381062000.0,1022490000.0,
Reconciled Depreciation,-170638000.0,-20861000.0,55872000.0,129682000.0,
EBIT,2391400000.0,1881862000.0,1850055000.0,1430085000.0,
Net Interest Income,-126907000.0,-127459000.0,-130374000.0,-147180000.0,
Interest Expense,126907000.0,127459000.0,130374000.0,147180000.0,
Normalized Income,1756115000.0,1381359000.0,1381062000.0,1031752884.0,
Net Income From Continuing And Discontinued Operation,1756115000.0,1381359000.0,1381062000.0,1022490000.0,
Total Expenses,11426635000.0,10356736000.0,9497748000.0,8198286000.0,
Diluted Average Shares,403224000.0,409947000.0,419191500.0,419622750.0,
Basic Average Shares,399734000.0,406500000.0,415278000.0,416144250.0,
Diluted EPS,4.36,3.366667,3.293333,2.435556,
Basic EPS,4.39,3.4,3.326667,2.457778,
Diluted NI Availto Com Stockholders,1756115000.0,1381359000.0,1381062000.0,1022490000.0,
Net Income Common Stockholders,1756115000.0,1381359000.0,1381062000.0,1022490000.0,
Net Income,1756115000.0,1381359000.0,1381062000.0,1022490000.0,
Minority Interests,1538000.0,-2487000.0,-3892000.0,-8525000.0,
Net Income Including Noncontrolling Interests,1754577000.0,1383846000.0,1384954000.0,1031015000.0,
Net Income Continuous Operations,1754577000.0,1383846000.0,1384954000.0,1031015000.0,
Tax Provision,509916000.0,370557000.0,334727000.0,251890000.0,
Pretax Income,2264493000.0,1754403000.0,1719681000.0,1282905000.0,
Other Income Expense,530463000.0,535889000.0,512944000.0,493328000.0,
Special Income Charges,,0.0,0.0,-11521000.0,-8440000.0
Other Special Charges,,,,11521000.0,8440000.0
Net Non Operating Interest Income Expense,-126907000.0,-127459000.0,-130374000.0,-147180000.0,
Interest Expense Non Operating,126907000.0,127459000.0,130374000.0,147180000.0,
Other Operating Expenses,782591000.0,810735000.0,735302000.0,692895000.0,
Total Revenue,13691128000.0,12111139000.0,11217429000.0,9481191000.0,
Operating Revenue,13691128000.0,12111139000.0,11217429000.0,9481191000.0,
Loss Adjustment Expense,9297288000.0,8379567000.0,7593169000.0,6385062000.0,
Net Policyholder Benefits And Claims,9297288000.0,8379567000.0,7593169000.0,6385062000.0,
