,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-79632000.0,-45591000.0,-10648800.0,-107811000.0,
Tax Rate For Calcs,0.21,0.21,0.261,0.27,
Normalized EBITDA,3199200000.0,3733600000.0,6474000000.0,4877600000.0,
Total Unusual Items,-379200000.0,-217100000.0,-40800000.0,-399300000.0,
Total Unusual Items Excluding Goodwill,-379200000.0,-217100000.0,-40800000.0,-399300000.0,
Net Income From Continuing Operation Net Minority Interest,-634200000.0,54700000.0,2078600000.0,-1269100000.0,
Reconciled Depreciation,2893200000.0,2740500000.0,3027600000.0,4506500000.0,
Reconciled Cost Of Revenue,9115700000.0,8988300000.0,9765700000.0,12310800000.0,
EBITDA,2820000000.0,3516500000.0,6433200000.0,4478300000.0,
EBIT,-73200000.0,776000000.0,3405600000.0,-28200000.0,
Net Interest Income,-550000000.0,-573100000.0,-592400000.0,-636200000.0,
Interest Expense,550000000.0,573100000.0,592400000.0,636200000.0,
Normalized Income,-334632000.0,226209000.0,2108751200.0,-977611000.0,
Net Income From Continuing And Discontinued Operation,-634200000.0,54700000.0,2078600000.0,-1269100000.0,
Total Expenses,14350000000.0,14443600000.0,14607000000.0,17521000000.0,
Total Operating Income As Reported,10100000.0,766200000.0,1614900000.0,-34000000.0,
Diluted Average Shares,1193300000.0,1206900000.0,1217400000.0,1208800000.0,
Basic Average Shares,1193300000.0,1200300000.0,1212100000.0,1208800000.0,
Diluted EPS,-0.53,0.05,1.71,-1.05,
Basic EPS,-0.53,0.05,1.71,-1.05,
Diluted NI Availto Com Stockholders,-634200000.0,54700000.0,2078600000.0,-1269100000.0,
Net Income Common Stockholders,-634200000.0,54700000.0,2078600000.0,-1269100000.0,
Net Income,-634200000.0,54700000.0,2078600000.0,-1269100000.0,
Net Income Including Noncontrolling Interests,-634200000.0,54700000.0,2078600000.0,-1269100000.0,
Net Income Continuous Operations,-634200000.0,54700000.0,2078600000.0,-1269100000.0,
Tax Provision,11000000.0,148200000.0,734600000.0,604700000.0,
Pretax Income,-623200000.0,202900000.0,2813200000.0,-664400000.0,
Other Income Expense,-462500000.0,-207300000.0,1749900000.0,-393500000.0,
Other Non Operating Income Expenses,-83300000.0,9800000.0,1790700000.0,5800000.0,
Special Income Charges,-379200000.0,-217100000.0,-40800000.0,-399300000.0,
Other Special Charges,324400000.0,136700000.0,40800000.0,399300000.0,
Restructuring And Mergern Acquisition,54800000.0,80400000.0,11100000.0,70100000.0,
Earnings From Equity Interest,,,,,-48400000.0
Gain On Sale Of Security,,,,,-2200000.0
Net Non Operating Interest Income Expense,-550000000.0,-573100000.0,-592400000.0,-636200000.0,
Interest Expense Non Operating,550000000.0,573100000.0,592400000.0,636200000.0,
Operating Income,389300000.0,983300000.0,1655700000.0,365300000.0,
Operating Expense,5234300000.0,5455300000.0,4841300000.0,5210200000.0,
Research And Development,808700000.0,805200000.0,662200000.0,681000000.0,
Selling General And Administration,4425600000.0,4650100000.0,4179100000.0,4529200000.0,
Gross Profit,5623600000.0,6438600000.0,6497000000.0,5575500000.0,
Cost Of Revenue,9115700000.0,8988300000.0,9765700000.0,12310800000.0,
Total Revenue,14739300000.0,15426900000.0,16262700000.0,17886300000.0,
Operating Revenue,24905200000.0,25693100000.0,27662100000.0,30553400000.0,
