,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-1660040.0,-1484368.0,-5156169.602748,-2622349.114867,
Tax Rate For Calcs,0.235,0.226,0.273117,0.210175,
Normalized EBITDA,2164103000.0,1777237000.0,1491748000.0,1125172000.0,
Total Unusual Items,-7064000.0,-6568000.0,-18879000.0,-12477000.0,
Total Unusual Items Excluding Goodwill,-7064000.0,-6568000.0,-18879000.0,-12477000.0,
Net Income From Continuing Operation Net Minority Interest,904824000.0,744689000.0,491189000.0,485956000.0,
Reconciled Depreciation,742322000.0,613800000.0,644620000.0,420895000.0,
Reconciled Cost Of Revenue,19802671000.0,17620334000.0,14254101000.0,10771425000.0,
EBITDA,2157039000.0,1770669000.0,1472869000.0,1112695000.0,
EBIT,1414717000.0,1156869000.0,828249000.0,691800000.0,
Net Interest Income,-170283000.0,-176083000.0,-121757000.0,-65705000.0,
Interest Expense,202687000.0,186913000.0,124363000.0,68899000.0,
Interest Income,32404000.0,10830000.0,2606000.0,3194000.0,
Normalized Income,910227960.0,749772632.0,504911830.397252,495810650.885133,
Net Income From Continuing And Discontinued Operation,904824000.0,744689000.0,491189000.0,485956000.0,
Total Expenses,22369747000.0,19789271000.0,16235432000.0,12348276000.0,
Total Operating Income As Reported,1346468000.0,1127976000.0,872058000.0,663521000.0,
Diluted Average Shares,150056000.0,148823000.0,147992000.0,145373000.0,
Basic Average Shares,146929000.0,145222000.0,143488000.0,140824000.0,
Diluted EPS,6.03,5.0,3.32,3.34,
Basic EPS,6.16,5.13,3.42,3.45,
Diluted NI Availto Com Stockholders,904824000.0,744689000.0,491189000.0,485956000.0,
Net Income Common Stockholders,904824000.0,744689000.0,491189000.0,485956000.0,
Net Income,904824000.0,744689000.0,491189000.0,485956000.0,
Minority Interests,-22459000.0,-6000000.0,-20454000.0,-6027000.0,
Net Income Including Noncontrolling Interests,927283000.0,750689000.0,511643000.0,491983000.0,
Net Income Continuous Operations,927283000.0,750689000.0,511643000.0,491983000.0,
Tax Provision,284747000.0,219267000.0,192243000.0,130918000.0,
Pretax Income,1212030000.0,969956000.0,703886000.0,622901000.0,
Other Income Expense,79265000.0,53104000.0,-12828000.0,56669000.0,
Other Non Operating Income Expenses,35845000.0,18063000.0,-46415000.0,25085000.0,
Special Income Charges,-7064000.0,-6568000.0,-18879000.0,-12477000.0,
Write Off,,,14457000.0,5743000.0,8282000.0
Impairment Of Capital Assets,0.0,0.0,14457000.0,5743000.0,
Restructuring And Mergern Acquisition,7064000.0,6568000.0,4422000.0,6734000.0,
Earnings From Equity Interest,50484000.0,41609000.0,52466000.0,44061000.0,
Net Non Operating Interest Income Expense,-170283000.0,-176083000.0,-121757000.0,-65705000.0,
Interest Expense Non Operating,202687000.0,186913000.0,124363000.0,68899000.0,
Interest Income Non Operating,32404000.0,10830000.0,2606000.0,3194000.0,
Operating Income,1303048000.0,1092935000.0,838471000.0,631937000.0,
Operating Expense,2207713000.0,1844151000.0,1690684000.0,1321322000.0,
Depreciation Amortization Depletion Income Statement,382959000.0,289014000.0,353973000.0,165366000.0,
Depreciation And Amortization In Income Statement,382959000.0,289014000.0,353973000.0,165366000.0,
Amortization,382959000.0,289014000.0,353973000.0,165366000.0,
Amortization Of Intangibles Income Statement,382959000.0,289014000.0,353973000.0,165366000.0,
Selling General And Administration,1824754000.0,1555137000.0,1336711000.0,1155956000.0,
Gross Profit,3510761000.0,2937086000.0,2529155000.0,1953259000.0,
Cost Of Revenue,20162034000.0,17945120000.0,14544748000.0,11026954000.0,
Total Revenue,23672795000.0,20882206000.0,17073903000.0,12980213000.0,
Operating Revenue,23672795000.0,20882206000.0,17073903000.0,12980213000.0,
