,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-950000.0,-990000.0,-1800000.0,0.0,
Tax Rate For Calcs,0.19,0.11,0.15,0.18,
Total Unusual Items,-5000000.0,-9000000.0,-12000000.0,0.0,
Total Unusual Items Excluding Goodwill,-5000000.0,-9000000.0,-12000000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,4999000000.0,2991000000.0,2842000000.0,3662000000.0,
Reconciled Depreciation,715000000.0,722000000.0,826000000.0,870000000.0,
EBIT,6572000000.0,3747000000.0,3705000000.0,4798000000.0,
Net Interest Income,-392000000.0,-376000000.0,-351000000.0,-340000000.0,
Interest Expense,392000000.0,376000000.0,351000000.0,340000000.0,
Normalized Income,5003050000.0,2999010000.0,2852200000.0,3662000000.0,
Net Income From Continuing And Discontinued Operation,4999000000.0,2991000000.0,2842000000.0,3662000000.0,
Total Expenses,40248000000.0,38002000000.0,33542000000.0,30358000000.0,
Diluted Average Shares,231100000.0,232200000.0,239700000.0,250800000.0,
Basic Average Shares,228000000.0,229700000.0,237000000.0,248500000.0,
Diluted EPS,21.47,12.79,11.77,14.49,
Basic EPS,21.76,12.93,11.91,14.63,
Diluted NI Availto Com Stockholders,4961000000.0,2969000000.0,2822000000.0,3635000000.0,
Net Income Common Stockholders,4961000000.0,2969000000.0,2822000000.0,3635000000.0,
Otherunder Preferred Stock Dividend,38000000.0,22000000.0,20000000.0,27000000.0,
Net Income,4999000000.0,2991000000.0,2842000000.0,3662000000.0,
Net Income Including Noncontrolling Interests,4999000000.0,2991000000.0,2842000000.0,3662000000.0,
Net Income Continuous Operations,4999000000.0,2991000000.0,2842000000.0,3662000000.0,
Tax Provision,1181000000.0,380000000.0,512000000.0,796000000.0,
Pretax Income,6180000000.0,3371000000.0,3354000000.0,4458000000.0,
Other Income Expense,449000000.0,353000000.0,351000000.0,355000000.0,
Special Income Charges,-5000000.0,-9000000.0,-12000000.0,0.0,
Impairment Of Capital Assets,5000000.0,9000000.0,12000000.0,0.0,
Net Non Operating Interest Income Expense,-392000000.0,-376000000.0,-351000000.0,-340000000.0,
Interest Expense Non Operating,392000000.0,376000000.0,351000000.0,340000000.0,
Selling General And Administration,5819000000.0,5176000000.0,4810000000.0,4677000000.0,
General And Administrative Expense,5819000000.0,5176000000.0,4810000000.0,4677000000.0,
Other Gand A,5819000000.0,5176000000.0,4810000000.0,4677000000.0,
Total Revenue,46428000000.0,41373000000.0,36896000000.0,34816000000.0,
Operating Revenue,46428000000.0,41373000000.0,36896000000.0,34816000000.0,
Loss Adjustment Expense,27059000000.0,26215000000.0,22854000000.0,20298000000.0,
Net Policyholder Benefits And Claims,27059000000.0,26215000000.0,22854000000.0,20298000000.0,
Policyholder Benefits Gross,,,,21482000000.0,20153000000.0
Policyholder Benefits Ceded,,,,1184000000.0,1030000000.0
