,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-46950000.0,-34060000.0,-1869630000.0,93374587.545174,
Tax Rate For Calcs,0.15,0.262,0.21,0.275441,
Normalized EBITDA,37922000000.0,39031000000.0,35904000000.0,36839000000.0,
Total Unusual Items,-313000000.0,-130000000.0,-8903000000.0,339000000.0,
Total Unusual Items Excluding Goodwill,-313000000.0,-130000000.0,-8903000000.0,339000000.0,
Net Income From Continuing Operation Net Minority Interest,16192000000.0,15388000000.0,5370000000.0,14159000000.0,
Reconciled Depreciation,14802000000.0,14336000000.0,13821000000.0,13804000000.0,
Reconciled Cost Of Revenue,37025000000.0,36762000000.0,38213000000.0,38450000000.0,
EBITDA,37609000000.0,38901000000.0,27001000000.0,37178000000.0,
EBIT,22807000000.0,24565000000.0,13180000000.0,23374000000.0,
Net Interest Income,-4134000000.0,-4087000000.0,-3896000000.0,-4281000000.0,
Interest Expense,4134000000.0,4087000000.0,3896000000.0,4281000000.0,
Normalized Income,16458050000.0,15483940000.0,12403370000.0,13913374587.545174,
Net Income From Continuing And Discontinued Operation,16192000000.0,15388000000.0,5370000000.0,14159000000.0,
Total Expenses,100433000000.0,98259000000.0,98803000000.0,95568000000.0,
Total Operating Income As Reported,23297000000.0,23314000000.0,14041000000.0,20817000000.0,
Diluted Average Shares,3908000000.0,4148000000.0,4430000000.0,4654000000.0,
Basic Average Shares,3787746392.0,3978762306.0,4220119392.0,4533230325.0,
Diluted EPS,4.14,3.71,1.21,3.04,
Basic EPS,4.274837,3.867534,1.272476,3.12338,
Diluted NI Availto Com Stockholders,16192000000.0,15388000000.0,5370000000.0,14159000000.0,
Net Income Common Stockholders,16192000000.0,15388000000.0,5370000000.0,14159000000.0,
Net Income,16192000000.0,15388000000.0,5370000000.0,14159000000.0,
Minority Interests,315000000.0,282000000.0,445000000.0,325000000.0,
Net Income Including Noncontrolling Interests,15877000000.0,15107000000.0,4925000000.0,13833000000.0,
Net Income Continuous Operations,15877000000.0,15107000000.0,4925000000.0,13834000000.0,
Tax Provision,2796000000.0,5371000000.0,4359000000.0,5259000000.0,
Pretax Income,18673000000.0,20478000000.0,9284000000.0,19093000000.0,
Other Income Expense,-491000000.0,1251000000.0,-9443000000.0,2556000000.0,
Other Non Operating Income Expenses,502000000.0,592000000.0,-3000000.0,211000000.0,
Special Income Charges,0.0,0.0,-8583000000.0,0.0,
Impairment Of Capital Assets,0.0,0.0,8583000000.0,0.0,
Earnings From Equity Interest,-680000000.0,789000000.0,-537000000.0,2006000000.0,
Gain On Sale Of Security,-313000000.0,-130000000.0,-320000000.0,339000000.0,
Net Non Operating Interest Income Expense,-4134000000.0,-4087000000.0,-3896000000.0,-4281000000.0,
Interest Expense Non Operating,4134000000.0,4087000000.0,3896000000.0,4281000000.0,
Operating Income,23298000000.0,23313000000.0,22624000000.0,20817000000.0,
Operating Expense,63407000000.0,61497000000.0,60590000000.0,57118000000.0,
Other Operating Expenses,40533000000.0,39190000000.0,38263000000.0,35619000000.0,
Depreciation Amortization Depletion Income Statement,14801000000.0,14336000000.0,13821000000.0,13804000000.0,
Depreciation And Amortization In Income Statement,14801000000.0,14336000000.0,13821000000.0,13804000000.0,
Amortization,6072000000.0,5482000000.0,5097000000.0,5176000000.0,
Amortization Of Intangibles Income Statement,6072000000.0,5482000000.0,5097000000.0,5176000000.0,
Depreciation Income Statement,8729000000.0,8854000000.0,8724000000.0,8628000000.0,
Selling General And Administration,8073000000.0,7971000000.0,8506000000.0,7695000000.0,
Selling And Marketing Expense,8073000000.0,7971000000.0,8506000000.0,7695000000.0,
General And Administrative Expense,,39190000000.0,38263000000.0,35619000000.0,33109000000.0
Other Gand A,,39190000000.0,38263000000.0,35619000000.0,33109000000.0
Gross Profit,86705000000.0,84810000000.0,83214000000.0,77935000000.0,
Cost Of Revenue,37026000000.0,36762000000.0,38213000000.0,38450000000.0,
Total Revenue,123731000000.0,121572000000.0,121427000000.0,116385000000.0,
Operating Revenue,123731000000.0,121572000000.0,121427000000.0,116385000000.0,
