,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,49245000.0,0.0,0.0,-4851000.0,
Tax Rate For Calcs,0.245,0.223,0.225,0.231,
Total Unusual Items,201000000.0,0.0,0.0,-21000000.0,
Total Unusual Items Excluding Goodwill,201000000.0,0.0,0.0,-21000000.0,
Net Income From Continuing Operation Net Minority Interest,5980000000.0,5987000000.0,5894000000.0,6158000000.0,
Reconciled Depreciation,1393000000.0,1745000000.0,1675000000.0,1302000000.0,
EBIT,9089000000.0,8745000000.0,8451000000.0,8793000000.0,
Net Interest Income,-1185000000.0,-1030000000.0,-851000000.0,-798000000.0,
Interest Expense,1185000000.0,1030000000.0,851000000.0,798000000.0,
Normalized Income,5828245000.0,5987000000.0,5894000000.0,6174149000.0,
Net Income From Continuing And Discontinued Operation,5980000000.0,5987000000.0,5894000000.0,6158000000.0,
Total Expenses,168906000000.0,163625000000.0,148995000000.0,130644000000.0,
Diluted Average Shares,232900000.0,237400000.0,242800000.0,246800000.0,
Basic Average Shares,227479695.0,233071088.0,237958067.0,241770746.0,
Diluted EPS,25.68,25.22,24.81,24.73,
Basic EPS,26.288061,25.687442,25.319587,25.247058,
Diluted NI Availto Com Stockholders,5980000000.0,5987000000.0,5894000000.0,6158000000.0,
Net Income Common Stockholders,5980000000.0,5987000000.0,5894000000.0,6158000000.0,
Net Income,5980000000.0,5987000000.0,5894000000.0,6158000000.0,
Minority Interests,9000000.0,-4000000.0,6000000.0,9000000.0,
Net Income Including Noncontrolling Interests,5971000000.0,5991000000.0,5888000000.0,6149000000.0,
Net Income Continuous Operations,5971000000.0,5991000000.0,5888000000.0,6149000000.0,
Tax Provision,1933000000.0,1724000000.0,1712000000.0,1846000000.0,
Pretax Income,7904000000.0,7715000000.0,7600000000.0,7995000000.0,
Other Income Expense,22630000000.0,19452000000.0,14978000000.0,12657000000.0,
Special Income Charges,201000000.0,0.0,0.0,-21000000.0,
Other Special Charges,-201000000.0,,,21000000.0,36000000.0
Net Non Operating Interest Income Expense,-1185000000.0,-1030000000.0,-851000000.0,-798000000.0,
Interest Expense Non Operating,1185000000.0,1030000000.0,851000000.0,798000000.0,
Other Operating Expenses,39775000000.0,37380000000.0,30735000000.0,26813000000.0,
Depreciation And Amortization In Income Statement,580000000.0,885000000.0,767000000.0,441000000.0,
Amortization,580000000.0,885000000.0,767000000.0,441000000.0,
Selling General And Administration,,,17686000000.0,15914000000.0,17450000000.0
Total Revenue,176810000000.0,171340000000.0,156595000000.0,138639000000.0,
Operating Revenue,176810000000.0,171340000000.0,156595000000.0,138639000000.0,
Loss Adjustment Expense,127567000000.0,124330000000.0,116642000000.0,102571000000.0,
Net Policyholder Benefits And Claims,127567000000.0,124330000000.0,116642000000.0,102571000000.0,
Policyholder Benefits Gross,127623000000.0,124393000000.0,116694000000.0,102652000000.0,
Policyholder Benefits Ceded,56000000.0,63000000.0,52000000.0,81000000.0,
