,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,58380000.0,-27144000.0,291410000.0,-582000.0,
Tax Rate For Calcs,0.21,0.261,0.161,0.291,
Normalized EBITDA,3808000000.0,2900000000.0,422000000.0,2697000000.0,
Total Unusual Items,278000000.0,-104000000.0,1810000000.0,-2000000.0,
Total Unusual Items Excluding Goodwill,278000000.0,-104000000.0,1810000000.0,-2000000.0,
Net Income From Continuing Operation Net Minority Interest,1108000000.0,1387000000.0,3157000000.0,1664000000.0,
Reconciled Depreciation,1232000000.0,491000000.0,328000000.0,338000000.0,
Reconciled Cost Of Revenue,16505000000.0,13789000000.0,12991000000.0,14633000000.0,
EBITDA,4086000000.0,2796000000.0,2232000000.0,2695000000.0,
EBIT,2854000000.0,2305000000.0,1904000000.0,2357000000.0,
Net Interest Income,-371000000.0,-160000000.0,-157000000.0,-306000000.0,
Interest Expense,580000000.0,306000000.0,302000000.0,319000000.0,
Interest Income,209000000.0,146000000.0,83000000.0,13000000.0,
Normalized Income,888380000.0,1463856000.0,1638410000.0,1665418000.0,
Net Income From Continuing And Discontinued Operation,5604000000.0,1349000000.0,3534000000.0,1664000000.0,
Total Expenses,20388000000.0,16889000000.0,15384000000.0,18256000000.0,
Total Operating Income As Reported,2646000000.0,2160000000.0,3984000000.0,2645000000.0,
Diluted Average Shares,911700000.0,853000000.0,861200000.0,890300000.0,
Basic Average Shares,898200000.0,837300000.0,843400000.0,867700000.0,
Diluted EPS,6.15,1.58,4.1,1.87,
Basic EPS,6.24,1.61,4.19,1.92,
Diluted NI Availto Com Stockholders,5604000000.0,1349000000.0,3534000000.0,1664000000.0,
Net Income Common Stockholders,5604000000.0,1349000000.0,3534000000.0,1664000000.0,
Net Income,5604000000.0,1349000000.0,3534000000.0,1664000000.0,
Minority Interests,-104000000.0,-91000000.0,-50000000.0,-37000000.0,
Net Income Including Noncontrolling Interests,5708000000.0,1440000000.0,3584000000.0,1701000000.0,
Net Income Discontinuous Operations,4496000000.0,-38000000.0,377000000.0,,
Net Income Continuous Operations,1212000000.0,1478000000.0,3207000000.0,1701000000.0,
Tax Provision,1062000000.0,521000000.0,616000000.0,699000000.0,
Pretax Income,2274000000.0,1999000000.0,3823000000.0,2400000000.0,
Other Income Expense,547000000.0,97000000.0,2076000000.0,349000000.0,
Other Non Operating Income Expenses,38000000.0,-10000000.0,4000000.0,102000000.0,
Special Income Charges,278000000.0,-104000000.0,1810000000.0,-2000000.0,
Gain On Sale Of Business,364000000.0,0.0,1105000000.0,0.0,
Write Off,,0.0,0.0,2000000.0,72000000.0
Restructuring And Mergern Acquisition,86000000.0,104000000.0,-705000000.0,0.0,
Earnings From Equity Interest,231000000.0,211000000.0,262000000.0,249000000.0,
Net Non Operating Interest Income Expense,-371000000.0,-160000000.0,-157000000.0,-306000000.0,
Total Other Finance Cost,,,157000000.0,306000000.0,
Interest Expense Non Operating,580000000.0,306000000.0,302000000.0,319000000.0,
Interest Income Non Operating,209000000.0,146000000.0,83000000.0,13000000.0,
Operating Income,2098000000.0,2062000000.0,1904000000.0,2357000000.0,
Operating Expense,3883000000.0,3100000000.0,2393000000.0,3623000000.0,
Research And Development,686000000.0,493000000.0,416000000.0,503000000.0,
Selling General And Administration,3197000000.0,2607000000.0,1977000000.0,3120000000.0,
General And Administrative Expense,3197000000.0,2607000000.0,1977000000.0,3120000000.0,
Other Gand A,3197000000.0,2607000000.0,1977000000.0,3120000000.0,
Salaries And Wages,,1000000.0,4000000.0,-61000000.0,-60000000.0
Gross Profit,5981000000.0,5162000000.0,4297000000.0,5980000000.0,
Cost Of Revenue,16505000000.0,13789000000.0,12991000000.0,14633000000.0,
Total Revenue,22486000000.0,18951000000.0,17288000000.0,20613000000.0,
Operating Revenue,22486000000.0,18951000000.0,17288000000.0,20613000000.0,
