,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-691432500.0,-781427700.0,-129795400.0,-140848500.0,
Tax Rate For Calcs,0.165,0.201,0.083,0.093,
Normalized EBITDA,19418100000.0,12455500000.0,10224300000.0,9557400000.0,
Total Unusual Items,-4190500000.0,-3887700000.0,-1563800000.0,-1514500000.0,
Total Unusual Items Excluding Goodwill,-4190500000.0,-3887700000.0,-1563800000.0,-1514500000.0,
Net Income From Continuing Operation Net Minority Interest,10590000000.0,5240400000.0,6244800000.0,5581700000.0,
Reconciled Depreciation,1766600000.0,1527300000.0,1522500000.0,1547600000.0,
Reconciled Cost Of Revenue,8418300000.0,7082200000.0,6629800000.0,7312800000.0,
EBITDA,15227600000.0,8567800000.0,8660500000.0,8042900000.0,
EBIT,13461000000.0,7040500000.0,7138000000.0,6495300000.0,
Net Interest Income,-605400000.0,-312300000.0,-268800000.0,-314400000.0,
Interest Expense,780600000.0,485900000.0,331600000.0,339800000.0,
Interest Income,175200000.0,173600000.0,62800000.0,25400000.0,
Normalized Income,14089067500.0,8346672300.0,7678804600.0,6955351500.0,
Net Income From Continuing And Discontinued Operation,10590000000.0,5240400000.0,6244800000.0,5581700000.0,
Total Expenses,27541000000.0,23336800000.0,19888100000.0,20385400000.0,
Diluted Average Shares,904059000.0,903284000.0,950182000.0,953653000.0,
Basic Average Shares,900605000.0,899379000.0,950182000.0,953653000.0,
Diluted EPS,11.71,5.8,6.572215,5.852967,
Basic EPS,11.76,5.826687,6.572215,5.852967,
Diluted NI Availto Com Stockholders,10590000000.0,5240400000.0,6244800000.0,5581700000.0,
Net Income Common Stockholders,10590000000.0,5240400000.0,6244800000.0,5581700000.0,
Net Income,10590000000.0,5240400000.0,6244800000.0,5581700000.0,
Net Income Including Noncontrolling Interests,10590000000.0,5240400000.0,6244800000.0,5581700000.0,
Net Income Discontinuous Operations,,,,0.0,0.0
Net Income Continuous Operations,10590000000.0,5240400000.0,6244800000.0,5581700000.0,
Tax Provision,2090400000.0,1314200000.0,561600000.0,573800000.0,
Pretax Income,12680400000.0,6554600000.0,6806400000.0,6155500000.0,
Other Income Expense,-4215900000.0,-3920400000.0,-1578100000.0,-1463100000.0,
Other Non Operating Income Expenses,-25400000.0,-32700000.0,-14300000.0,51400000.0,
Special Income Charges,-4141000000.0,-3867500000.0,-1153100000.0,-1691400000.0,
Gain On Sale Of Business,,,,0.0,0.0
Other Special Charges,3715400000.0,3799800000.0,908500000.0,1375300000.0,
Write Off,425600000.0,67700000.0,244600000.0,67000000.0,
Impairment Of Capital Assets,,,,236100000.0,131200000.0
Restructuring And Mergern Acquisition,,45500000.0,23000000.0,13000000.0,151200000.0
Gain On Sale Of Security,-49500000.0,-20200000.0,-410700000.0,176900000.0,
Net Non Operating Interest Income Expense,-605400000.0,-312300000.0,-268800000.0,-314400000.0,
Interest Expense Non Operating,780600000.0,485900000.0,331600000.0,339800000.0,
Interest Income Non Operating,175200000.0,173600000.0,62800000.0,25400000.0,
Operating Income,17501700000.0,10787300000.0,8653300000.0,7933000000.0,
Operating Expense,19122700000.0,16254600000.0,13258300000.0,13072600000.0,
Research And Development,10990600000.0,9313400000.0,7190800000.0,6930700000.0,
Selling General And Administration,8132100000.0,6941200000.0,6067500000.0,6141900000.0,
General And Administrative Expense,8132100000.0,6941200000.0,6067500000.0,6141900000.0,
Other Gand A,8593800000.0,7403100000.0,6440400000.0,6431600000.0,
Salaries And Wages,-461700000.0,-461900000.0,-372900000.0,-289700000.0,
Gross Profit,36624400000.0,27041900000.0,21911600000.0,21005600000.0,
Cost Of Revenue,8418300000.0,7082200000.0,6629800000.0,7312800000.0,
Total Revenue,45042700000.0,34124100000.0,28541400000.0,28318400000.0,
Operating Revenue,45042700000.0,34124100000.0,28541400000.0,28318400000.0,
