,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,22441800.0,2772000.0,-927500.0,478800.0,
Tax Rate For Calcs,0.226,0.252,0.175,0.228,
Normalized EBITDA,1559800000.0,1413100000.0,1746500000.0,1295000000.0,
Total Unusual Items,99300000.0,11000000.0,-5300000.0,2100000.0,
Total Unusual Items Excluding Goodwill,99300000.0,11000000.0,-5300000.0,2100000.0,
Net Income From Continuing Operation Net Minority Interest,950700000.0,768400000.0,1042100000.0,607100000.0,
Reconciled Depreciation,305900000.0,281400000.0,340000000.0,383600000.0,
Reconciled Cost Of Revenue,901100000.0,876500000.0,723200000.0,720300000.0,
EBITDA,1659100000.0,1424100000.0,1741200000.0,1297100000.0,
EBIT,1353200000.0,1142700000.0,1401200000.0,913500000.0,
Net Interest Income,-124600000.0,-115500000.0,-138800000.0,-127000000.0,
Interest Expense,124600000.0,115500000.0,138800000.0,127000000.0,
Normalized Income,873841800.0,760172000.0,1046472500.0,605478800.0,
Net Income From Continuing And Discontinued Operation,957500000.0,614400000.0,954300000.0,666300000.0,
Total Expenses,1627800000.0,1549700000.0,1090500000.0,1551100000.0,
Total Operating Income As Reported,1253900000.0,1131700000.0,1406500000.0,911400000.0,
Diluted Average Shares,142842261.0,147336159.0,158928942.0,163338912.0,
Basic Average Shares,142154655.0,146623989.0,157905718.0,161841444.0,
Diluted EPS,6.71,4.17,6.0,4.08,
Basic EPS,6.74,4.19,6.04,4.12,
Diluted NI Availto Com Stockholders,957500000.0,614400000.0,954300000.0,666300000.0,
Net Income Common Stockholders,957500000.0,614400000.0,954300000.0,666300000.0,
Net Income,957500000.0,614400000.0,954300000.0,666300000.0,
Minority Interests,-700000.0,-200000.0,400000.0,100000.0,
Net Income Including Noncontrolling Interests,957500000.0,614400000.0,954300000.0,666300000.0,
Net Income Discontinuous Operations,6800000.0,-154000000.0,-87800000.0,59200000.0,
Net Income Continuous Operations,950700000.0,768400000.0,1042100000.0,607100000.0,
Tax Provision,277900000.0,258800000.0,220300000.0,179400000.0,
Pretax Income,1228600000.0,1027200000.0,1262400000.0,786500000.0,
Other Income Expense,99300000.0,11000000.0,-5300000.0,2100000.0,
Special Income Charges,3600000.0,0.0,0.0,-134000000.0,
Gain On Sale Of Business,,,354200000.0,,
Other Special Charges,-3600000.0,,,,
Impairment Of Capital Assets,,,,134000000.0,
Gain On Sale Of Security,95700000.0,11000000.0,-5300000.0,2100000.0,
Net Non Operating Interest Income Expense,-124600000.0,-115500000.0,-138800000.0,-127000000.0,
Interest Expense Non Operating,124600000.0,115500000.0,138800000.0,127000000.0,
Operating Income,1253900000.0,1131700000.0,1406500000.0,911400000.0,
Operating Expense,726700000.0,673200000.0,265900000.0,697400000.0,
Other Operating Expenses,12100000.0,,-354200000.0,134000000.0,-19400000.0
Depreciation Amortization Depletion Income Statement,305900000.0,281400000.0,238600000.0,250200000.0,
Depreciation And Amortization In Income Statement,305900000.0,281400000.0,238600000.0,250200000.0,
Amortization,72300000.0,74600000.0,74400000.0,79900000.0,
Amortization Of Intangibles Income Statement,72300000.0,74600000.0,74400000.0,79900000.0,
Depreciation Income Statement,233600000.0,206800000.0,164200000.0,170300000.0,
Selling General And Administration,408700000.0,391800000.0,381500000.0,313200000.0,
Gross Profit,1980600000.0,1804900000.0,1672400000.0,1608800000.0,
Cost Of Revenue,901100000.0,876500000.0,824600000.0,853700000.0,
Total Revenue,2881700000.0,2681400000.0,2497000000.0,2462500000.0,
Operating Revenue,2881700000.0,2681400000.0,2497000000.0,2462500000.0,
