,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-179265000.0,-98829000.0,-84530154.2777,-71921568.627451,
Tax Rate For Calcs,0.323,0.139,0.147265,0.223359,
Normalized EBITDA,3290000000.0,3248000000.0,3302000000.0,3941000000.0,
Total Unusual Items,-555000000.0,-711000000.0,-574000000.0,-322000000.0,
Total Unusual Items Excluding Goodwill,-555000000.0,-711000000.0,-574000000.0,-322000000.0,
Net Income From Continuing Operation Net Minority Interest,851000000.0,929000000.0,1205000000.0,1812000000.0,
Reconciled Depreciation,1227000000.0,1211000000.0,1223000000.0,1243000000.0,
Reconciled Cost Of Revenue,8987000000.0,9392000000.0,9915000000.0,8699000000.0,
EBITDA,2735000000.0,2537000000.0,2728000000.0,3619000000.0,
EBIT,1508000000.0,1326000000.0,1505000000.0,2376000000.0,
Net Interest Income,-101000000.0,50000000.0,45000000.0,47000000.0,
Interest Expense,233000000.0,233000000.0,79000000.0,30000000.0,
Interest Income,132000000.0,283000000.0,124000000.0,77000000.0,
Normalized Income,1226735000.0,1541171000.0,1694469845.7223,2062078431.372549,
Net Income From Continuing And Discontinued Operation,907000000.0,735000000.0,1147000000.0,1759000000.0,
Total Expenses,14812000000.0,15116000000.0,15527000000.0,14338000000.0,
Diluted Average Shares,696000000.0,711900000.0,724500000.0,741600000.0,
Basic Average Shares,693700000.0,709000000.0,720800000.0,735900000.0,
Diluted EPS,1.3,1.03,1.58,2.37,
Basic EPS,1.31,1.04,1.59,2.39,
Diluted NI Availto Com Stockholders,907000000.0,735000000.0,1147000000.0,1759000000.0,
Net Income Common Stockholders,907000000.0,735000000.0,1147000000.0,1759000000.0,
Net Income,907000000.0,735000000.0,1147000000.0,1759000000.0,
Minority Interests,-12000000.0,-12000000.0,-11000000.0,-10000000.0,
Net Income Including Noncontrolling Interests,919000000.0,747000000.0,1158000000.0,1769000000.0,
Net Income Discontinuous Operations,56000000.0,-194000000.0,-58000000.0,-53000000.0,
Net Income Continuous Operations,863000000.0,941000000.0,1216000000.0,1822000000.0,
Tax Provision,412000000.0,152000000.0,210000000.0,524000000.0,
Pretax Income,1275000000.0,1093000000.0,1426000000.0,2346000000.0,
Other Income Expense,-720000000.0,-1067000000.0,-547000000.0,982000000.0,
Other Non Operating Income Expenses,-180000000.0,-366000000.0,7000000.0,1290000000.0,
Special Income Charges,-271000000.0,-314000000.0,-345000000.0,-268000000.0,
Gain On Sale Of Business,17000000.0,22000000.0,18000000.0,21000000.0,
Impairment Of Capital Assets,,,,,0.0
Restructuring And Mergern Acquisition,288000000.0,336000000.0,363000000.0,289000000.0,
Earnings From Equity Interest,15000000.0,10000000.0,20000000.0,14000000.0,
Gain On Sale Of Security,-284000000.0,-397000000.0,-229000000.0,-54000000.0,
Net Non Operating Interest Income Expense,-101000000.0,50000000.0,45000000.0,47000000.0,
Interest Expense Non Operating,233000000.0,233000000.0,79000000.0,30000000.0,
Interest Income Non Operating,132000000.0,283000000.0,124000000.0,77000000.0,
Operating Income,2096000000.0,2110000000.0,1928000000.0,1317000000.0,
Operating Expense,5283000000.0,5196000000.0,5091000000.0,5118000000.0,
Depreciation Amortization Depletion Income Statement,685000000.0,683000000.0,702000000.0,722000000.0,
Depreciation And Amortization In Income Statement,685000000.0,683000000.0,702000000.0,722000000.0,
Amortization,685000000.0,683000000.0,702000000.0,722000000.0,
Amortization Of Intangibles Income Statement,685000000.0,683000000.0,702000000.0,722000000.0,
Research And Development,1402000000.0,1337000000.0,1216000000.0,1187000000.0,
Selling General And Administration,3196000000.0,3176000000.0,3173000000.0,3209000000.0,
Gross Profit,7379000000.0,7306000000.0,7019000000.0,6435000000.0,
Cost Of Revenue,9529000000.0,9920000000.0,10436000000.0,9220000000.0,
Total Revenue,16908000000.0,17226000000.0,17455000000.0,15655000000.0,
Operating Revenue,16908000000.0,17226000000.0,17455000000.0,15655000000.0,
