,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-319000.0,-1413600.0,-1090000.0,-210600.0,
Tax Rate For Calcs,0.145,0.124,0.109,0.078,
Normalized EBITDA,922000000.0,833300000.0,698300000.0,660000000.0,
Total Unusual Items,-2200000.0,-11400000.0,-10000000.0,-2700000.0,
Total Unusual Items Excluding Goodwill,-2200000.0,-11400000.0,-10000000.0,-2700000.0,
Net Income From Continuing Operation Net Minority Interest,597500000.0,540400000.0,458000000.0,483000000.0,
Reconciled Depreciation,119000000.0,111600000.0,97900000.0,83100000.0,
Reconciled Cost Of Revenue,2103700000.0,2069300000.0,1949500000.0,1662500000.0,
EBITDA,919800000.0,821900000.0,688300000.0,657300000.0,
EBIT,800800000.0,710300000.0,590400000.0,574200000.0,
Net Interest Income,-81500000.0,-86300000.0,-74600000.0,-49800000.0,
Interest Expense,102000000.0,93100000.0,75900000.0,50200000.0,
Interest Income,20500000.0,6800000.0,1300000.0,400000.0,
Normalized Income,599381000.0,550386400.0,466910000.0,485489400.0,
Net Income From Continuing And Discontinued Operation,597500000.0,540400000.0,458000000.0,483000000.0,
Total Expenses,2991500000.0,2934900000.0,2685500000.0,2337200000.0,
Total Operating Income As Reported,780700000.0,708400000.0,586400000.0,530200000.0,
Diluted Average Shares,,88300000.0,88300000.0,90500000.0,92800000.0
Basic Average Shares,,87900000.0,88000000.0,89900000.0,92300000.0
Diluted EPS,,6.12,5.19,5.34,3.39
Basic EPS,,6.15,5.2,5.37,3.41
Diluted NI Availto Com Stockholders,597500000.0,540400000.0,458000000.0,483000000.0,
Net Income Common Stockholders,597500000.0,540400000.0,458000000.0,483000000.0,
Net Income,597500000.0,540400000.0,458000000.0,483000000.0,
Minority Interests,0.0,-200000.0,-300000.0,-300000.0,
Net Income Including Noncontrolling Interests,597500000.0,540600000.0,458300000.0,483300000.0,
Net Income Continuous Operations,597500000.0,540600000.0,458300000.0,483300000.0,
Tax Provision,101300000.0,76600000.0,56200000.0,40700000.0,
Pretax Income,698800000.0,617200000.0,514500000.0,524000000.0,
Other Income Expense,-400000.0,-12400000.0,2700000.0,43600000.0,
Other Non Operating Income Expenses,700000.0,-2000000.0,11900000.0,39900000.0,
Special Income Charges,0.0,-7500000.0,-7600000.0,0.0,
Gain On Sale Of Ppe,,,0.0,0.0,-37900000.0
Gain On Sale Of Business,0.0,0.0,-7600000.0,0.0,
Impairment Of Capital Assets,0.0,7500000.0,0.0,0.0,
Earnings From Equity Interest,1100000.0,1000000.0,800000.0,6400000.0,
Gain On Sale Of Security,-2200000.0,-3900000.0,-2400000.0,-2700000.0,
Net Non Operating Interest Income Expense,-81500000.0,-86300000.0,-74600000.0,-49800000.0,
Interest Expense Non Operating,102000000.0,93100000.0,75900000.0,50200000.0,
Interest Income Non Operating,20500000.0,6800000.0,1300000.0,400000.0,
Operating Income,780700000.0,715900000.0,586400000.0,530200000.0,
Operating Expense,887800000.0,865600000.0,736000000.0,674700000.0,
Selling General And Administration,887800000.0,865600000.0,736000000.0,674700000.0,
Gross Profit,1668500000.0,1581500000.0,1322400000.0,1204900000.0,
Cost Of Revenue,2103700000.0,2069300000.0,1949500000.0,1662500000.0,
Total Revenue,3772200000.0,3650800000.0,3271900000.0,2867400000.0,
Operating Revenue,3772200000.0,3650800000.0,3271900000.0,2867400000.0,
