,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-28114641.21969,-4597880.566455,2474628.729979,-19930637.429792,
Tax Rate For Calcs,0.071312,0.056001,0.04924,0.080675,
Normalized EBITDA,4721940000.0,3685261000.0,2928636000.0,2096928000.0,
Total Unusual Items,-394250000.0,-82104000.0,50256000.0,-247050000.0,
Total Unusual Items Excluding Goodwill,-394250000.0,-82104000.0,50256000.0,-247050000.0,
Net Income From Continuing Operation Net Minority Interest,860772000.0,872309000.0,869408000.0,359456000.0,
Reconciled Depreciation,2395644000.0,1895177000.0,1670389000.0,897835000.0,
Reconciled Cost Of Revenue,377675000.0,316964000.0,226330000.0,133605000.0,
EBITDA,4327690000.0,3603157000.0,2978892000.0,1849878000.0,
EBIT,1932046000.0,1707980000.0,1308503000.0,952043000.0,
Net Interest Income,-1024135000.0,-737612000.0,-465223000.0,-323644000.0,
Interest Expense,998104000.0,779045000.0,445448000.0,319090000.0,
Interest Income,3309000.0,73460000.0,76611000.0,13847000.0,
Normalized Income,1226907358.78031,949815119.433545,821626628.729979,586575362.570208,
Net Income From Continuing And Discontinued Operation,860772000.0,872309000.0,869408000.0,359456000.0,
Total Expenses,2950214000.0,2356677000.0,2035178000.0,1128420000.0,
Diluted Average Shares,,694819000.0,613472663.0,591261991.0,346917544.0
Basic Average Shares,,692298000.0,611765815.0,591261991.0,343900870.0
Diluted EPS,,1.26,1.42,0.87,1.14
Basic EPS,,1.26,1.42,0.87,1.15
Diluted NI Availto Com Stockholders,847893000.0,872309000.0,869408000.0,359456000.0,
Net Income Common Stockholders,847893000.0,872309000.0,869408000.0,359456000.0,
Otherunder Preferred Stock Dividend,5116000.0,0.0,0.0,,
Preferred Stock Dividends,7763000.0,,,,
Net Income,860772000.0,872309000.0,869408000.0,359456000.0,
Minority Interests,-6569000.0,-4605000.0,-3008000.0,-1291000.0,
Net Income Including Noncontrolling Interests,867341000.0,876914000.0,872416000.0,360747000.0,
Net Income Continuous Operations,867341000.0,876914000.0,872416000.0,360747000.0,
Tax Provision,66601000.0,52021000.0,45183000.0,31657000.0,
Pretax Income,933942000.0,928935000.0,917599000.0,392404000.0,
Other Income Expense,-362851000.0,-55769000.0,74319000.0,-235995000.0,
Other Non Operating Income Expenses,23606000.0,23789000.0,30511000.0,9949000.0,
Special Income Charges,-522125000.0,-101546000.0,-39390000.0,-303558000.0,
Other Special Charges,,,-367000.0,97178000.0,9819000.0
Write Off,425833000.0,87082000.0,25860000.0,38967000.0,
Impairment Of Capital Assets,,87082000.0,25860000.0,38967000.0,147232000.0
Restructuring And Mergern Acquisition,96292000.0,14464000.0,13897000.0,167413000.0,
Earnings From Equity Interest,7793000.0,2546000.0,-6448000.0,1106000.0,
Gain On Sale Of Security,127875000.0,19442000.0,89646000.0,56508000.0,
Net Non Operating Interest Income Expense,-1024135000.0,-737612000.0,-465223000.0,-323644000.0,
Total Other Finance Cost,29340000.0,32027000.0,465223000.0,323644000.0,
Interest Expense Non Operating,998104000.0,779045000.0,445448000.0,319090000.0,
Interest Income Non Operating,3309000.0,73460000.0,76611000.0,13847000.0,
Operating Income,2320928000.0,1722316000.0,1308503000.0,952043000.0,
Operating Expense,2572539000.0,2039713000.0,1808848000.0,994815000.0,
Depreciation Amortization Depletion Income Statement,2395644000.0,1895177000.0,1670389000.0,897835000.0,
Depreciation And Amortization In Income Statement,2395644000.0,1895177000.0,1670389000.0,897835000.0,
Selling General And Administration,176895000.0,144536000.0,138459000.0,96980000.0,
General And Administrative Expense,176895000.0,144536000.0,138459000.0,96980000.0,
Other Gand A,176895000.0,144536000.0,138459000.0,96980000.0,
Gross Profit,4893467000.0,3762029000.0,3117351000.0,1946858000.0,
Cost Of Revenue,377675000.0,316964000.0,226330000.0,133605000.0,
Total Revenue,5271142000.0,4078993000.0,3343681000.0,2080463000.0,
Operating Revenue,5043748000.0,3958150000.0,3299657000.0,2064958000.0,
