,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-59812539.0,-39611264.0,7106220.0,-8790880.0,
Tax Rate For Calcs,0.249,0.176,0.11,0.28,
Normalized EBITDA,2147465000.0,1843691000.0,1808965000.0,1782683000.0,
Total Unusual Items,-240211000.0,-225064000.0,64602000.0,-31396000.0,
Total Unusual Items Excluding Goodwill,-240211000.0,-225064000.0,64602000.0,-31396000.0,
Net Income From Continuing Operation Net Minority Interest,180156000.0,184234000.0,556981000.0,450219000.0,
Reconciled Depreciation,926485000.0,793018000.0,745639000.0,696970000.0,
Reconciled Cost Of Revenue,2670969000.0,2340941000.0,2171076000.0,1870681000.0,
EBITDA,1907254000.0,1618627000.0,1873567000.0,1751287000.0,
EBIT,980769000.0,825609000.0,1127928000.0,1054317000.0,
Net Interest Income,-721559000.0,-585932000.0,-488014000.0,-417961000.0,
Interest Expense,736231000.0,598403000.0,496290000.0,425302000.0,
Interest Income,14672000.0,12471000.0,8276000.0,7341000.0,
Normalized Income,360554461.0,369686736.0,499485220.0,472824120.0,
Net Income From Continuing And Discontinued Operation,180156000.0,184234000.0,556981000.0,450219000.0,
Total Expenses,4936993000.0,4370246000.0,4057292000.0,3590210000.0,
Rent Expense Supplemental,,,,795802000.0,731679000.0
Total Operating Income As Reported,1009519000.0,921778000.0,1049871000.0,854172000.0,
Diluted Average Shares,296234000.0,293965000.0,292444177.0,290975000.0,
Basic Average Shares,293365000.0,291936000.0,290812000.0,289457000.0,
Diluted EPS,0.61,0.63,1.9,1.55,
Basic EPS,0.61,0.63,1.92,1.56,
Diluted NI Availto Com Stockholders,180156000.0,184234000.0,556981000.0,450219000.0,
Net Income Common Stockholders,180156000.0,184234000.0,556981000.0,450219000.0,
Net Income,180156000.0,184234000.0,556981000.0,450219000.0,
Minority Interests,-3510000.0,-3029000.0,-5168000.0,-2506000.0,
Net Income Including Noncontrolling Interests,183666000.0,187263000.0,562149000.0,452725000.0,
Net Income Discontinuous Operations,,,,0.0,0.0
Net Income Continuous Operations,183666000.0,187263000.0,562149000.0,452725000.0,
Tax Provision,60872000.0,39943000.0,69489000.0,176290000.0,
Pretax Income,244538000.0,227206000.0,631638000.0,629015000.0,
Other Income Expense,-246819000.0,-296905000.0,73370000.0,145655000.0,
Other Non Operating Income Expenses,-6608000.0,-71841000.0,8768000.0,177051000.0,
Special Income Charges,-279275000.0,-188265000.0,2918000.0,-47149000.0,
Gain On Sale Of Ppe,-6196000.0,12825000.0,93268000.0,172041000.0,
Other Special Charges,5678000.0,,671000.0,,69937000.0
Write Off,,,,,34411000.0
Impairment Of Capital Assets,,,0.0,0.0,23000000.0
Restructuring And Mergern Acquisition,267401000.0,201090000.0,89679000.0,219190000.0,
Gain On Sale Of Security,39064000.0,-36799000.0,61684000.0,15753000.0,
Net Non Operating Interest Income Expense,-721559000.0,-585932000.0,-488014000.0,-417961000.0,
Interest Expense Non Operating,736231000.0,598403000.0,496290000.0,425302000.0,
Interest Income Non Operating,14672000.0,12471000.0,8276000.0,7341000.0,
Operating Income,1212916000.0,1110043000.0,1046282000.0,901321000.0,
Operating Expense,2240444000.0,2012446000.0,1868172000.0,1702981000.0,
Depreciation Amortization Depletion Income Statement,900905000.0,776159000.0,727595000.0,680422000.0,
Depreciation And Amortization In Income Statement,900905000.0,776159000.0,727595000.0,680422000.0,
Selling General And Administration,1339539000.0,1236287000.0,1140577000.0,1022559000.0,
Selling And Marketing Expense,362194000.0,363092000.0,300733000.0,262213000.0,
General And Administrative Expense,977345000.0,873195000.0,839844000.0,760346000.0,
Other Gand A,977345000.0,873195000.0,839844000.0,760346000.0,
Gross Profit,3453360000.0,3122489000.0,2914454000.0,2604302000.0,
Cost Of Revenue,2696549000.0,2357800000.0,2189120000.0,1887229000.0,
Total Revenue,6149909000.0,5480289000.0,5103574000.0,4491531000.0,
Operating Revenue,6149909000.0,5480289000.0,5103574000.0,4491531000.0,
