,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-9296000.0,-569310000.0,-497280000.0,-8480000.0,
Tax Rate For Calcs,0.112,0.21,0.21,0.212,
Normalized EBITDA,1681000000.0,1715000000.0,2258000000.0,1839000000.0,
Total Unusual Items,-83000000.0,-2711000000.0,-2368000000.0,-40000000.0,
Total Unusual Items Excluding Goodwill,-83000000.0,-2711000000.0,-2368000000.0,-40000000.0,
Net Income From Continuing Operation Net Minority Interest,243000000.0,-2565000000.0,-1868000000.0,268000000.0,
Reconciled Depreciation,1015000000.0,1142000000.0,1179000000.0,1156000000.0,
Reconciled Cost Of Revenue,6955000000.0,7336000000.0,7837000000.0,7497000000.0,
EBITDA,1598000000.0,-996000000.0,-110000000.0,1799000000.0,
EBIT,583000000.0,-2138000000.0,-1289000000.0,643000000.0,
Net Interest Income,-305000000.0,-380000000.0,-336000000.0,-289000000.0,
Interest Expense,305000000.0,380000000.0,336000000.0,289000000.0,
Normalized Income,316704000.0,-423310000.0,2720000.0,299520000.0,
Net Income From Continuing And Discontinued Operation,243000000.0,-2565000000.0,-1868000000.0,268000000.0,
Total Expenses,10636000000.0,10901000000.0,11387000000.0,11031000000.0,
Total Operating Income As Reported,766000000.0,-2110000000.0,-1326000000.0,585000000.0,
Diluted Average Shares,,255000000.0,255000000.0,243000000.0,113630000.0
Basic Average Shares,,255000000.0,255000000.0,243000000.0,112162000.0
Diluted EPS,,-10.05,-7.21,1.1,3.21
Basic EPS,,-10.05,-7.21,1.11,3.25
Diluted NI Availto Com Stockholders,243000000.0,-2565000000.0,-1868000000.0,268000000.0,
Net Income Common Stockholders,243000000.0,-2565000000.0,-1868000000.0,268000000.0,
Net Income,243000000.0,-2565000000.0,-1868000000.0,268000000.0,
Minority Interests,-4000000.0,-2000000.0,-4000000.0,-11000000.0,
Net Income Including Noncontrolling Interests,247000000.0,-2563000000.0,-1864000000.0,279000000.0,
Net Income Continuous Operations,247000000.0,-2563000000.0,-1864000000.0,279000000.0,
Tax Provision,31000000.0,45000000.0,239000000.0,75000000.0,
Pretax Income,278000000.0,-2518000000.0,-1625000000.0,354000000.0,
Other Income Expense,-265000000.0,-2716000000.0,-2342000000.0,18000000.0,
Other Non Operating Income Expenses,-182000000.0,-5000000.0,26000000.0,58000000.0,
Special Income Charges,-83000000.0,-2711000000.0,-2368000000.0,-40000000.0,
Gain On Sale Of Ppe,-336000000.0,3000000.0,3000000.0,1000000.0,
Gain On Sale Of Business,346000000.0,-23000000.0,11000000.0,,
Impairment Of Capital Assets,64000000.0,2623000000.0,2370000000.0,0.0,
Restructuring And Mergern Acquisition,29000000.0,68000000.0,12000000.0,41000000.0,
Net Non Operating Interest Income Expense,-305000000.0,-380000000.0,-336000000.0,-289000000.0,
Interest Expense Non Operating,305000000.0,380000000.0,336000000.0,289000000.0,
Operating Income,848000000.0,578000000.0,1053000000.0,625000000.0,
Operating Expense,3276000000.0,3103000000.0,3098000000.0,3110000000.0,
Depreciation Amortization Depletion Income Statement,610000000.0,680000000.0,727000000.0,732000000.0,
Depreciation And Amortization In Income Statement,610000000.0,680000000.0,727000000.0,732000000.0,
Amortization,610000000.0,680000000.0,727000000.0,732000000.0,
Amortization Of Intangibles Income Statement,610000000.0,680000000.0,727000000.0,732000000.0,
Research And Development,671000000.0,636000000.0,603000000.0,629000000.0,
Selling General And Administration,1995000000.0,1787000000.0,1768000000.0,1749000000.0,
Gross Profit,4124000000.0,3681000000.0,4151000000.0,3735000000.0,
Cost Of Revenue,7360000000.0,7798000000.0,8289000000.0,7921000000.0,
Total Revenue,11484000000.0,11479000000.0,12440000000.0,11656000000.0,
Operating Revenue,11484000000.0,11479000000.0,12440000000.0,11656000000.0,
