,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-15042000.0,-38397200.0,-185556000.0,-8455000.0,
Tax Rate For Calcs,0.23,0.236,0.21,0.19,
Normalized EBITDA,2610500000.0,2332000000.0,1756500000.0,2329900000.0,
Total Unusual Items,-65400000.0,-162700000.0,-883600000.0,-44500000.0,
Total Unusual Items Excluding Goodwill,-65400000.0,-162700000.0,-883600000.0,-44500000.0,
Net Income From Continuing Operation Net Minority Interest,1122400000.0,948900000.0,-175300000.0,1005700000.0,
Reconciled Depreciation,759400000.0,682800000.0,684800000.0,786100000.0,
Reconciled Cost Of Revenue,7093600000.0,7333300000.0,7045800000.0,6226300000.0,
EBITDA,2545100000.0,2169300000.0,872900000.0,2285400000.0,
EBIT,1785700000.0,1486500000.0,188100000.0,1499300000.0,
Net Interest Income,-247300000.0,-208600000.0,-246300000.0,-258300000.0,
Interest Expense,282700000.0,234000000.0,250600000.0,260300000.0,
Interest Income,35400000.0,25400000.0,4300000.0,2000000.0,
Normalized Income,1172758000.0,1073202800.0,522744000.0,1041745000.0,
Net Income From Continuing And Discontinued Operation,1122400000.0,948900000.0,-175300000.0,1005700000.0,
Total Expenses,9811100000.0,10113200000.0,9664600000.0,8780800000.0,
Total Operating Income As Reported,1753200000.0,1438200000.0,157500000.0,1454400000.0,
Diluted Average Shares,209900000.0,217300000.0,216900000.0,217600000.0,
Basic Average Shares,208800000.0,216000000.0,216900000.0,217100000.0,
Diluted EPS,5.35,4.37,-0.81,4.62,
Basic EPS,5.38,4.39,-0.81,4.63,
Diluted NI Availto Com Stockholders,1122400000.0,948900000.0,-175300000.0,1005700000.0,
Net Income Common Stockholders,1122400000.0,948900000.0,-175300000.0,1005700000.0,
Net Income,1122400000.0,948900000.0,-175300000.0,1005700000.0,
Minority Interests,-35300000.0,-7500000.0,11200000.0,-2800000.0,
Net Income Including Noncontrolling Interests,1157700000.0,956400000.0,-186500000.0,1008500000.0,
Net Income Continuous Operations,1157700000.0,956400000.0,-186500000.0,1008500000.0,
Tax Provision,345300000.0,296100000.0,124000000.0,230500000.0,
Pretax Income,1503000000.0,1252500000.0,-62500000.0,1239000000.0,
Other Income Expense,-65600000.0,-127800000.0,-852600000.0,-1600000.0,
Other Non Operating Income Expenses,-2900000.0,22900000.0,26300000.0,42900000.0,
Special Income Charges,-65400000.0,-162700000.0,-883600000.0,-44500000.0,
Gain On Sale Of Ppe,-104200000.0,0.0,-3100000.0,-25200000.0,
Gain On Sale Of Business,41400000.0,2200000.0,6800000.0,6600000.0,
Write Off,,,,13500000.0,1516200000.0
Impairment Of Capital Assets,0.0,160800000.0,881300000.0,13500000.0,
Restructuring And Mergern Acquisition,106800000.0,4100000.0,9100000.0,37600000.0,
Earnings From Equity Interest,2700000.0,12000000.0,4700000.0,0.0,
Gain On Sale Of Security,,,,-7400000.0,2800000.0
Net Non Operating Interest Income Expense,-247300000.0,-208600000.0,-246300000.0,-258300000.0,
Interest Expense Non Operating,282700000.0,234000000.0,250600000.0,260300000.0,
Interest Income Non Operating,35400000.0,25400000.0,4300000.0,2000000.0,
Operating Income,1815900000.0,1588900000.0,1036400000.0,1498900000.0,
Operating Expense,2717500000.0,2779900000.0,2618800000.0,2554500000.0,
Selling General And Administration,2717500000.0,2779900000.0,2618800000.0,2554500000.0,
General And Administrative Expense,,2779900000.0,2618800000.0,2554500000.0,2437000000.0
Other Gand A,,2779900000.0,2618800000.0,2554500000.0,2437000000.0
Salaries And Wages,,-10200000.0,-36600000.0,-46400000.0,-30300000.0
Gross Profit,4533400000.0,4368800000.0,3655200000.0,4053400000.0,
Cost Of Revenue,7093600000.0,7333300000.0,7045800000.0,6226300000.0,
Total Revenue,11627000000.0,11702100000.0,10701000000.0,10279700000.0,
Excise Taxes,2107300000.0,2182500000.0,2106500000.0,2170200000.0,
Operating Revenue,13734300000.0,13884600000.0,12807500000.0,12449900000.0,
