,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,84315000.0,-1593504000.0,-248497435.534647,-818690754.588715,
Tax Rate For Calcs,0.219,0.288,0.230731,0.231203,
Normalized EBITDA,47135000000.0,45668000000.0,50060000000.0,52652000000.0,
Total Unusual Items,385000000.0,-5533000000.0,-1077000000.0,-3541000000.0,
Total Unusual Items Excluding Goodwill,385000000.0,-5533000000.0,-1077000000.0,-3541000000.0,
Net Income From Continuing Operation Net Minority Interest,17506000000.0,11614000000.0,21256000000.0,22065000000.0,
Reconciled Depreciation,17892000000.0,17624000000.0,17099000000.0,16206000000.0,
Reconciled Cost Of Revenue,54097000000.0,54887000000.0,59133000000.0,56301000000.0,
EBITDA,47520000000.0,40135000000.0,48983000000.0,49111000000.0,
EBIT,29628000000.0,22511000000.0,31884000000.0,32905000000.0,
Net Interest Income,-6313000000.0,-5170000000.0,-3467000000.0,-3437000000.0,
Interest Expense,6649000000.0,5524000000.0,3613000000.0,3485000000.0,
Interest Income,336000000.0,354000000.0,146000000.0,48000000.0,
Normalized Income,17205315000.0,15553496000.0,22084502564.46535,24787309245.411285,
Net Income From Continuing And Discontinued Operation,17506000000.0,11614000000.0,21256000000.0,22065000000.0,
Total Expenses,106102000000.0,105256000000.0,106368000000.0,101165000000.0,
Total Operating Income As Reported,28686000000.0,22877000000.0,30467000000.0,32448000000.0,
Diluted Average Shares,,4215000000.0,4204000000.0,4150000000.0,4142000000.0
Basic Average Shares,,4211000000.0,4202000000.0,4148000000.0,4140000000.0
Diluted EPS,,2.75,5.06,5.32,4.3
Basic EPS,,2.76,5.06,5.32,4.3
Diluted NI Availto Com Stockholders,17506000000.0,11614000000.0,21256000000.0,22065000000.0,
Net Income Common Stockholders,17506000000.0,11614000000.0,21256000000.0,22065000000.0,
Net Income,17506000000.0,11614000000.0,21256000000.0,22065000000.0,
Minority Interests,-443000000.0,-481000000.0,-492000000.0,-553000000.0,
Net Income Including Noncontrolling Interests,17949000000.0,12095000000.0,21748000000.0,22618000000.0,
Net Income Continuous Operations,17949000000.0,12095000000.0,21748000000.0,22618000000.0,
Tax Provision,5030000000.0,4892000000.0,6523000000.0,6802000000.0,
Pretax Income,22979000000.0,16987000000.0,28271000000.0,29420000000.0,
Other Income Expense,606000000.0,-6561000000.0,1271000000.0,409000000.0,
Other Non Operating Income Expenses,274000000.0,-975000000.0,2304000000.0,3805000000.0,
Special Income Charges,385000000.0,-5533000000.0,-1077000000.0,-3541000000.0,
Other Special Charges,-385000000.0,-308000000.0,1077000000.0,3541000000.0,
Impairment Of Capital Assets,0.0,5841000000.0,0.0,0.0,
Earnings From Equity Interest,-53000000.0,-53000000.0,44000000.0,145000000.0,
Net Non Operating Interest Income Expense,-6313000000.0,-5170000000.0,-3467000000.0,-3437000000.0,
Interest Expense Non Operating,6649000000.0,5524000000.0,3613000000.0,3485000000.0,
Interest Income Non Operating,336000000.0,354000000.0,146000000.0,48000000.0,
Operating Income,28686000000.0,28718000000.0,30467000000.0,32448000000.0,
Operating Expense,52005000000.0,50369000000.0,47235000000.0,44864000000.0,
Depreciation Amortization Depletion Income Statement,17892000000.0,17624000000.0,17099000000.0,16206000000.0,
Depreciation And Amortization In Income Statement,17892000000.0,17624000000.0,17099000000.0,16206000000.0,
Selling General And Administration,34113000000.0,32745000000.0,30136000000.0,28658000000.0,
Gross Profit,80691000000.0,79087000000.0,77702000000.0,77312000000.0,
Cost Of Revenue,54097000000.0,54887000000.0,59133000000.0,56301000000.0,
Total Revenue,134788000000.0,133974000000.0,136835000000.0,133613000000.0,
Operating Revenue,134788000000.0,133974000000.0,136835000000.0,133613000000.0,
