,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,5287500.0,0.0,-2416500.0,-1674000.0,
Tax Rate For Calcs,0.141,0.126,0.135,0.093,
Normalized EBITDA,1628800000.0,1571100000.0,1455300000.0,1194200000.0,
Total Unusual Items,37500000.0,0.0,-17900000.0,-18000000.0,
Total Unusual Items Excluding Goodwill,37500000.0,0.0,-17900000.0,-18000000.0,
Net Income From Continuing Operation Net Minority Interest,832900000.0,865800000.0,755200000.0,614200000.0,
Reconciled Depreciation,543900000.0,456800000.0,465600000.0,395500000.0,
Reconciled Cost Of Revenue,2500800000.0,2471200000.0,2462300000.0,2247600000.0,
EBITDA,1666300000.0,1571100000.0,1437400000.0,1176200000.0,
EBIT,1122400000.0,1114300000.0,971800000.0,780700000.0,
Net Interest Income,-152800000.0,-123500000.0,-98300000.0,-103200000.0,
Interest Expense,152800000.0,123500000.0,98300000.0,103200000.0,
Normalized Income,800687500.0,865800000.0,770683500.0,630526000.0,
Net Income From Continuing And Discontinued Operation,832900000.0,865800000.0,755200000.0,608400000.0,
Total Expenses,5088300000.0,4931600000.0,4820400000.0,4441900000.0,
Total Operating Income As Reported,1206600000.0,1133700000.0,987400000.0,812800000.0,
Diluted Average Shares,352800000.0,355600000.0,360800000.0,352300000.0,
Basic Average Shares,349200000.0,352500000.0,356400000.0,349000000.0,
Diluted EPS,2.36,2.43,2.1,1.63,
Basic EPS,2.39,2.46,2.12,1.64,
Diluted NI Availto Com Stockholders,832900000.0,865800000.0,757000000.0,573900000.0,
Average Dilution Earnings,,0.0,0.0,0.0,69000000.0
Net Income Common Stockholders,832900000.0,865800000.0,757000000.0,573900000.0,
Preferred Stock Dividends,,,-1800000.0,34500000.0,69000000.0
Net Income,832900000.0,865800000.0,755200000.0,608400000.0,
Net Income Including Noncontrolling Interests,832900000.0,865800000.0,755200000.0,608400000.0,
Net Income Discontinuous Operations,,0.0,0.0,-5800000.0,161100000.0
Net Income Continuous Operations,832900000.0,865800000.0,755200000.0,614200000.0,
Tax Provision,136700000.0,125000000.0,118300000.0,63300000.0,
Pretax Income,969600000.0,990800000.0,873500000.0,677500000.0,
Other Income Expense,-21100000.0,-19400000.0,-33500000.0,-32100000.0,
Other Non Operating Income Expenses,-58600000.0,-19400000.0,-15600000.0,-14100000.0,
Special Income Charges,37500000.0,0.0,-17900000.0,-75000000.0,
Gain On Sale Of Ppe,63100000.0,0.0,0.0,,
Gain On Sale Of Business,-25600000.0,0.0,0.0,0.0,
Other Special Charges,,,17900000.0,75000000.0,
Restructuring And Mergern Acquisition,,,,0.0,0.0
Gain On Sale Of Security,,,,57000000.0,1119200000.0
Net Non Operating Interest Income Expense,-152800000.0,-123500000.0,-98300000.0,-103200000.0,
Interest Expense Non Operating,152800000.0,123500000.0,98300000.0,103200000.0,
Operating Income,1143500000.0,1133700000.0,1005300000.0,812800000.0,
Operating Expense,2587500000.0,2460400000.0,2358100000.0,2194300000.0,
Research And Development,414000000.0,397800000.0,401500000.0,354800000.0,
Selling General And Administration,2173500000.0,2062600000.0,1956600000.0,1839500000.0,
Gross Profit,3731000000.0,3594100000.0,3363400000.0,3007100000.0,
Cost Of Revenue,2500800000.0,2471200000.0,2462300000.0,2247600000.0,
Total Revenue,6231800000.0,6065300000.0,5825700000.0,5254700000.0,
Operating Revenue,6231800000.0,6065300000.0,5825700000.0,5254700000.0,
