,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-93870000.0,-20160000.0,-120246000.0,-1850000.0,
Tax Rate For Calcs,0.21,0.252,0.042,0.074,
Normalized EBITDA,1563000000.0,1814000000.0,1100000000.0,2215000000.0,
Total Unusual Items,-447000000.0,-80000000.0,-2863000000.0,-25000000.0,
Total Unusual Items Excluding Goodwill,-447000000.0,-80000000.0,-2863000000.0,-25000000.0,
Net Income From Continuing Operation Net Minority Interest,-337000000.0,174000000.0,-3125000000.0,1022000000.0,
Reconciled Depreciation,997000000.0,984000000.0,1072000000.0,867000000.0,
Reconciled Cost Of Revenue,6652000000.0,6210000000.0,6508000000.0,7426000000.0,
EBITDA,1116000000.0,1734000000.0,-1763000000.0,2190000000.0,
EBIT,119000000.0,750000000.0,-2835000000.0,1323000000.0,
Net Interest Income,-341000000.0,-439000000.0,-394000000.0,-193000000.0,
Interest Expense,408000000.0,508000000.0,413000000.0,207000000.0,
Interest Income,67000000.0,69000000.0,19000000.0,14000000.0,
Normalized Income,16130000.0,233840000.0,-382246000.0,1045150000.0,
Net Income From Continuing And Discontinued Operation,-649000000.0,2656000000.0,-2433000000.0,1284000000.0,
Total Expenses,10197000000.0,9653000000.0,10090000000.0,10802000000.0,
Total Operating Income As Reported,14000000.0,707000000.0,-2845000000.0,1350000000.0,
Diluted Average Shares,510000000.0,508000000.0,504000000.0,508000000.0,
Basic Average Shares,510000000.0,506000000.0,504000000.0,502000000.0,
Diluted EPS,-1.27,5.23,-4.83,2.53,
Basic EPS,-1.27,5.25,-4.83,2.56,
Diluted NI Availto Com Stockholders,-649000000.0,2656000000.0,-2433000000.0,1284000000.0,
Net Income Common Stockholders,-649000000.0,2656000000.0,-2433000000.0,1284000000.0,
Net Income,-649000000.0,2656000000.0,-2433000000.0,1284000000.0,
Minority Interests,-11000000.0,-7000000.0,-12000000.0,-11000000.0,
Net Income Including Noncontrolling Interests,-638000000.0,2663000000.0,-2421000000.0,1295000000.0,
Net Income Discontinuous Operations,-312000000.0,2482000000.0,692000000.0,262000000.0,
Net Income Continuous Operations,-326000000.0,181000000.0,-3113000000.0,1033000000.0,
Tax Provision,37000000.0,61000000.0,-135000000.0,83000000.0,
Pretax Income,-289000000.0,242000000.0,-3248000000.0,1116000000.0,
Other Income Expense,-387000000.0,-26000000.0,-2821000000.0,-35000000.0,
Other Non Operating Income Expenses,60000000.0,54000000.0,42000000.0,-10000000.0,
Special Income Charges,-425000000.0,-34000000.0,-2877000000.0,-1000000.0,
Gain On Sale Of Business,0.0,0.0,-65000000.0,0.0,
Other Special Charges,,1000000.0,54000000.0,7000000.0,110000000.0
Write Off,0.0,34000000.0,0.0,0.0,
Impairment Of Capital Assets,425000000.0,0.0,2812000000.0,0.0,
Restructuring And Mergern Acquisition,,-19000000.0,-39000000.0,-6000000.0,-19000000.0
Earnings From Equity Interest,,,,,0.0
Gain On Sale Of Security,-22000000.0,-46000000.0,14000000.0,-24000000.0,
Net Non Operating Interest Income Expense,-341000000.0,-439000000.0,-394000000.0,-193000000.0,
Interest Expense Non Operating,408000000.0,508000000.0,413000000.0,207000000.0,
Interest Income Non Operating,67000000.0,69000000.0,19000000.0,14000000.0,
Operating Income,439000000.0,707000000.0,-33000000.0,1344000000.0,
Operating Expense,3545000000.0,3443000000.0,3582000000.0,3376000000.0,
Other Operating Expenses,-12000000.0,-28000000.0,35000000.0,,
Research And Development,590000000.0,518000000.0,450000000.0,531000000.0,
Selling General And Administration,2967000000.0,2953000000.0,3097000000.0,2845000000.0,
General And Administrative Expense,2967000000.0,2953000000.0,3097000000.0,2845000000.0,
Other Gand A,2967000000.0,2953000000.0,3097000000.0,2845000000.0,
Salaries And Wages,,-42000000.0,-26000000.0,8000000.0,46000000.0
Gross Profit,3984000000.0,4150000000.0,3549000000.0,4720000000.0,
Cost Of Revenue,6652000000.0,6210000000.0,6508000000.0,7426000000.0,
Total Revenue,10636000000.0,10360000000.0,10057000000.0,12146000000.0,
Operating Revenue,10636000000.0,10360000000.0,10057000000.0,12146000000.0,
