,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-1095150000.0,-2024869.109948,-340626.848019,-391857.506361,
Tax Rate For Calcs,0.21,0.017016,0.009462,0.017812,
Normalized EBITDA,3974000000.0,4222000000.0,4107000000.0,3477000000.0,
Total Unusual Items,-5215000000.0,-119000000.0,-36000000.0,-22000000.0,
Total Unusual Items Excluding Goodwill,-5215000000.0,-119000000.0,-36000000.0,-22000000.0,
Net Income From Continuing Operation Net Minority Interest,-3903000000.0,1502000000.0,1675000000.0,1158000000.0,
Reconciled Depreciation,1738000000.0,1754000000.0,1707000000.0,1644000000.0,
Reconciled Cost Of Revenue,1847000000.0,1980000000.0,2068000000.0,1993000000.0,
EBITDA,-1241000000.0,4103000000.0,4071000000.0,3455000000.0,
EBIT,-2979000000.0,2349000000.0,2364000000.0,1811000000.0,
Net Interest Income,-913000000.0,-835000000.0,-696000000.0,-656000000.0,
Interest Expense,900000000.0,821000000.0,673000000.0,632000000.0,
Interest Income,19000000.0,15000000.0,3000000.0,1000000.0,
Normalized Income,216850000.0,1618975130.890052,1710659373.151981,1179608142.493639,
Net Income From Continuing And Discontinued Operation,-3903000000.0,1502000000.0,1675000000.0,1096000000.0,
Total Expenses,4291000000.0,4493000000.0,4553000000.0,4462000000.0,
Rent Expense Supplemental,1728000000.0,1664000000.0,1602000000.0,1554000000.0,
Total Operating Income As Reported,-2938000000.0,2369000000.0,2425000000.0,2001000000.0,
Diluted Average Shares,434000000.0,434000000.0,434000000.0,434000000.0,
Basic Average Shares,434000000.0,434000000.0,433000000.0,432000000.0,
Diluted EPS,-8.98,3.46,3.86,2.53,
Basic EPS,-8.98,3.46,3.87,2.54,
Diluted NI Availto Com Stockholders,-3903000000.0,1502000000.0,1675000000.0,1096000000.0,
Net Income Common Stockholders,-3903000000.0,1502000000.0,1675000000.0,1096000000.0,
Preferred Stock Dividends,,,,,57000000.0
Net Income,-3903000000.0,1502000000.0,1675000000.0,1096000000.0,
Net Income Including Noncontrolling Interests,-3903000000.0,1502000000.0,1675000000.0,1096000000.0,
Net Income Discontinuous Operations,,0.0,0.0,-62000000.0,0.0
Net Income Continuous Operations,-3903000000.0,1502000000.0,1675000000.0,1158000000.0,
Tax Provision,24000000.0,26000000.0,16000000.0,21000000.0,
Pretax Income,-3879000000.0,1528000000.0,1691000000.0,1179000000.0,
Other Income Expense,-5243000000.0,-125000000.0,-46000000.0,-43000000.0,
Other Non Operating Income Expenses,-28000000.0,-6000000.0,-10000000.0,-21000000.0,
Special Income Charges,-5215000000.0,-119000000.0,-36000000.0,-22000000.0,
Other Special Charges,,,28000000.0,145000000.0,95000000.0
Write Off,148000000.0,33000000.0,34000000.0,21000000.0,
Impairment Of Capital Assets,4958000000.0,0.0,0.0,21000000.0,
Restructuring And Mergern Acquisition,109000000.0,86000000.0,2000000.0,1000000.0,
Net Non Operating Interest Income Expense,-913000000.0,-835000000.0,-696000000.0,-656000000.0,
Total Other Finance Cost,32000000.0,29000000.0,26000000.0,25000000.0,
Interest Expense Non Operating,900000000.0,821000000.0,673000000.0,632000000.0,
Interest Income Non Operating,19000000.0,15000000.0,3000000.0,1000000.0,
Operating Income,2277000000.0,2488000000.0,2433000000.0,1878000000.0,
Operating Expense,2444000000.0,2513000000.0,2485000000.0,2469000000.0,
Other Operating Expenses,,,28000000.0,145000000.0,-267000000.0
Depreciation Amortization Depletion Income Statement,1738000000.0,1754000000.0,1707000000.0,1644000000.0,
Depreciation And Amortization In Income Statement,1738000000.0,1754000000.0,1707000000.0,1644000000.0,
Selling General And Administration,706000000.0,759000000.0,750000000.0,680000000.0,
Gross Profit,4721000000.0,5001000000.0,4918000000.0,4347000000.0,
Cost Of Revenue,1847000000.0,1980000000.0,2068000000.0,1993000000.0,
Total Revenue,6568000000.0,6981000000.0,6986000000.0,6340000000.0,
Operating Revenue,6568000000.0,6981000000.0,6986000000.0,6340000000.0,
