,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,-893800.0,
Tax Rate For Calcs,0.235,0.241,0.227,0.218,
Normalized EBITDA,6023000000.0,6193200000.0,7651800000.0,5405000000.0,
Total Unusual Items,,0.0,0.0,-4100000.0,59500000.0
Total Unusual Items Excluding Goodwill,,0.0,0.0,-4100000.0,59500000.0
Net Income From Continuing Operation Net Minority Interest,4756400000.0,4745700000.0,5857500000.0,4175800000.0,
Reconciled Depreciation,87100000.0,91600000.0,81400000.0,82100000.0,
Reconciled Cost Of Revenue,27266000000.0,26110000000.0,22975900000.0,19899200000.0,
EBITDA,6023000000.0,6193200000.0,7651800000.0,5400900000.0,
EBIT,5935900000.0,6101600000.0,7570400000.0,5318800000.0,
Normalized Income,4756400000.0,4745700000.0,5857500000.0,4179006200.0,
Net Income From Continuing And Discontinued Operation,4756400000.0,4745700000.0,5857500000.0,4175800000.0,
Total Expenses,30865500000.0,29358800000.0,25909600000.0,22455400000.0,
Diluted Average Shares,331600000.0,343300000.0,354800000.0,365800000.0,
Basic Average Shares,329500000.0,340700000.0,351700000.0,361100000.0,
Diluted EPS,14.34,13.82,16.51,11.41,
Basic EPS,14.44,13.93,16.65,11.56,
Diluted NI Availto Com Stockholders,4756400000.0,4745700000.0,5857500000.0,4175800000.0,
Net Income Common Stockholders,4756400000.0,4745700000.0,5857500000.0,4175800000.0,
Net Income,4756400000.0,4745700000.0,5857500000.0,4175800000.0,
Minority Interests,-49600000.0,-49500000.0,-38100000.0,-15400000.0,
Net Income Including Noncontrolling Interests,4806000000.0,4795200000.0,5895600000.0,4191200000.0,
Net Income Continuous Operations,4806000000.0,4795200000.0,5895600000.0,4191200000.0,
Tax Provision,1478700000.0,1519500000.0,1734100000.0,1165100000.0,
Pretax Income,6284700000.0,6314700000.0,7629700000.0,5356300000.0,
Other Income Expense,348800000.0,213100000.0,59300000.0,37500000.0,
Other Non Operating Income Expenses,348800000.0,213100000.0,59300000.0,41600000.0,
Special Income Charges,,0.0,0.0,-4100000.0,59500000.0
Gain On Sale Of Ppe,,0.0,0.0,14000000.0,59500000.0
Other Special Charges,,,,18100000.0,
Earnings From Equity Interest,,,,,700000.0
Operating Income,5935900000.0,6101600000.0,7570400000.0,5318800000.0,
Operating Expense,3599500000.0,3248800000.0,2933700000.0,2556200000.0,
Selling General And Administration,3599500000.0,3248800000.0,2933700000.0,2556200000.0,
Gross Profit,9535400000.0,9350400000.0,10504100000.0,7875000000.0,
Cost Of Revenue,27266000000.0,26110000000.0,22975900000.0,19899200000.0,
Total Revenue,36801400000.0,35460400000.0,33480000000.0,27774200000.0,
Operating Revenue,36801400000.0,35460400000.0,33480000000.0,27774200000.0,
