,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-230112000.0,-8880000.0,-11718000.0,-38726000.0,
Tax Rate For Calcs,0.272,0.24,0.217,0.289,
Normalized EBITDA,3314000000.0,3212000000.0,3335000000.0,3790000000.0,
Total Unusual Items,-846000000.0,-37000000.0,-54000000.0,-134000000.0,
Total Unusual Items Excluding Goodwill,-846000000.0,-37000000.0,-54000000.0,-134000000.0,
Net Income From Continuing Operation Net Minority Interest,1030000000.0,1664000000.0,2064000000.0,2078000000.0,
Reconciled Depreciation,622000000.0,627000000.0,644000000.0,731000000.0,
Reconciled Cost Of Revenue,6496000000.0,6801000000.0,6665000000.0,6635000000.0,
EBITDA,2468000000.0,3175000000.0,3281000000.0,3656000000.0,
EBIT,1846000000.0,2548000000.0,2637000000.0,2925000000.0,
Net Interest Income,-378000000.0,-250000000.0,0.0,0.0,
Interest Expense,431000000.0,358000000.0,0.0,0.0,
Interest Income,53000000.0,108000000.0,0.0,0.0,
Normalized Income,1645888000.0,1692120000.0,2106282000.0,2173274000.0,
Net Income From Continuing And Discontinued Operation,1030000000.0,1664000000.0,2064000000.0,2078000000.0,
Total Expenses,12820000000.0,12960000000.0,12262000000.0,12020000000.0,
Total Operating Income As Reported,1841000000.0,2512000000.0,2675000000.0,2920000000.0,
Diluted Average Shares,1923000000.0,1850000000.0,1888972560.0,1888972560.0,
Basic Average Shares,1915000000.0,1846000000.0,1888972560.0,1888972560.0,
Diluted EPS,0.54,0.9,1.092657,1.100069,
Basic EPS,0.54,0.9,1.092657,1.100069,
Diluted NI Availto Com Stockholders,1030000000.0,1664000000.0,2064000000.0,2078000000.0,
Net Income Common Stockholders,1030000000.0,1664000000.0,2064000000.0,2078000000.0,
Otherunder Preferred Stock Dividend,,,632000000.0,,
Net Income,1030000000.0,1664000000.0,2064000000.0,2078000000.0,
Net Income Including Noncontrolling Interests,1030000000.0,1664000000.0,2064000000.0,2078000000.0,
Net Income Continuous Operations,1030000000.0,1664000000.0,2064000000.0,2078000000.0,
Tax Provision,385000000.0,526000000.0,573000000.0,847000000.0,
Pretax Income,1415000000.0,2190000000.0,2637000000.0,2925000000.0,
Other Income Expense,-842000000.0,-44000000.0,-51000000.0,-109000000.0,
Other Non Operating Income Expenses,4000000.0,-7000000.0,3000000.0,25000000.0,
Special Income Charges,-773000000.0,28000000.0,-13000000.0,-114000000.0,
Gain On Sale Of Ppe,-6000000.0,9000000.0,-8000000.0,-22000000.0,
Other Special Charges,4000000.0,26000000.0,-7000000.0,92000000.0,
Write Off,22000000.0,0.0,12000000.0,,
Impairment Of Capital Assets,556000000.0,,0.0,,
Restructuring And Mergern Acquisition,185000000.0,-45000000.0,0.0,0.0,
Earnings From Equity Interest,,,,0.0,0.0
Gain On Sale Of Security,-73000000.0,-65000000.0,-41000000.0,-20000000.0,
Net Non Operating Interest Income Expense,-378000000.0,-250000000.0,0.0,0.0,
Interest Expense Non Operating,431000000.0,358000000.0,0.0,0.0,
Interest Income Non Operating,53000000.0,108000000.0,0.0,0.0,
Operating Income,2635000000.0,2484000000.0,2688000000.0,3034000000.0,
Operating Expense,6324000000.0,6159000000.0,5597000000.0,5385000000.0,
Other Operating Expenses,16000000.0,18000000.0,-36000000.0,-99000000.0,
Other Taxes,-21000000.0,0.0,0.0,,
Selling General And Administration,6329000000.0,6141000000.0,5633000000.0,5484000000.0,
Gross Profit,8959000000.0,8643000000.0,8285000000.0,8419000000.0,
Cost Of Revenue,6496000000.0,6801000000.0,6665000000.0,6635000000.0,
Total Revenue,15455000000.0,15444000000.0,14950000000.0,15054000000.0,
Operating Revenue,15455000000.0,15444000000.0,14950000000.0,15054000000.0,
