,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-200152000.0,-214856000.0,-2159024000.0,-542322000.0,
Tax Rate For Calcs,0.254,0.251,0.259,0.242,
Normalized EBITDA,14491000000.0,19053000000.0,20683000000.0,19767000000.0,
Total Unusual Items,-788000000.0,-856000000.0,-8336000000.0,-2241000000.0,
Total Unusual Items Excluding Goodwill,-788000000.0,-856000000.0,-8336000000.0,-2241000000.0,
Net Income From Continuing Operation Net Minority Interest,4614000000.0,8344000000.0,4311000000.0,8001000000.0,
Reconciled Depreciation,4597000000.0,4366000000.0,4224000000.0,4486000000.0,
Reconciled Cost Of Revenue,321408000000.0,303345000000.0,267965000000.0,239991000000.0,
EBITDA,13703000000.0,18197000000.0,12347000000.0,17526000000.0,
EBIT,9106000000.0,13831000000.0,8123000000.0,13040000000.0,
Net Interest Income,-2958000000.0,-2658000000.0,-2287000000.0,-2503000000.0,
Interest Expense,2958000000.0,2658000000.0,2287000000.0,2503000000.0,
Normalized Income,5201848000.0,8985144000.0,10487976000.0,9699678000.0,
Net Income From Continuing And Discontinued Operation,4614000000.0,8344000000.0,4311000000.0,8001000000.0,
Total Expenses,363014000000.0,343177000000.0,306177000000.0,277012000000.0,
Total Operating Income As Reported,8516000000.0,13743000000.0,7954000000.0,13310000000.0,
Diluted Average Shares,1262000000.0,1290000000.0,1323000000.0,1329000000.0,
Basic Average Shares,1259000000.0,1285000000.0,1312000000.0,1319000000.0,
Diluted EPS,3.66,6.47,3.26,5.95,
Basic EPS,3.67,6.49,3.29,6.0,
Diluted NI Availto Com Stockholders,4614000000.0,8344000000.0,4311000000.0,8001000000.0,
Net Income Common Stockholders,4614000000.0,8344000000.0,4311000000.0,8001000000.0,
Net Income,4614000000.0,8344000000.0,4311000000.0,8001000000.0,
Minority Interests,28000000.0,-24000000.0,-16000000.0,12000000.0,
Net Income Including Noncontrolling Interests,4586000000.0,8368000000.0,4327000000.0,7989000000.0,
Net Income Discontinuous Operations,,,0.0,0.0,-9000000.0
Net Income Continuous Operations,4586000000.0,8368000000.0,4327000000.0,7989000000.0,
Tax Provision,1562000000.0,2805000000.0,1509000000.0,2548000000.0,
Pretax Income,6148000000.0,11173000000.0,5836000000.0,10537000000.0,
Other Income Expense,-689000000.0,-768000000.0,-8167000000.0,-2059000000.0,
Other Non Operating Income Expenses,99000000.0,88000000.0,169000000.0,182000000.0,
Special Income Charges,-788000000.0,-856000000.0,-8336000000.0,-2241000000.0,
Gain On Sale Of Ppe,0.0,-349000000.0,-2533000000.0,0.0,
Other Special Charges,-391000000.0,,5803000000.0,452000000.0,1440000000.0
Impairment Of Capital Assets,,0.0,0.0,1789000000.0,0.0
Restructuring And Mergern Acquisition,1179000000.0,507000000.0,0.0,0.0,
Net Non Operating Interest Income Expense,-2958000000.0,-2658000000.0,-2287000000.0,-2503000000.0,
Interest Expense Non Operating,2958000000.0,2658000000.0,2287000000.0,2503000000.0,
Operating Income,9795000000.0,14599000000.0,16290000000.0,15099000000.0,
Operating Expense,41606000000.0,39832000000.0,38212000000.0,37021000000.0,
Other Operating Expenses,41606000000.0,39832000000.0,38212000000.0,37021000000.0,
Gross Profit,51401000000.0,54431000000.0,54502000000.0,52120000000.0,
Cost Of Revenue,321408000000.0,303345000000.0,267965000000.0,239991000000.0,
Total Revenue,372809000000.0,357776000000.0,322467000000.0,292111000000.0,
Operating Revenue,372809000000.0,357776000000.0,322467000000.0,292111000000.0,
