,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-12948000.0,-162750000.0,-38318000.0,-81962000.0,
Tax Rate For Calcs,0.249,0.21,0.238,0.214,
Normalized EBITDA,5357000000.0,4788000000.0,9671000000.0,12101000000.0,
Total Unusual Items,-52000000.0,-775000000.0,-161000000.0,-383000000.0,
Total Unusual Items Excluding Goodwill,-52000000.0,-775000000.0,-161000000.0,-383000000.0,
Net Income From Continuing Operation Net Minority Interest,1116000000.0,589000000.0,4582000000.0,6311000000.0,
Reconciled Depreciation,2894000000.0,2611000000.0,2758000000.0,2842000000.0,
Reconciled Cost Of Revenue,35774000000.0,37455000000.0,45916000000.0,41737000000.0,
EBITDA,5305000000.0,4013000000.0,9510000000.0,11718000000.0,
EBIT,2411000000.0,1402000000.0,6752000000.0,8876000000.0,
Net Interest Income,-611000000.0,-517000000.0,-489000000.0,-676000000.0,
Interest Expense,811000000.0,746000000.0,662000000.0,731000000.0,
Interest Income,200000000.0,229000000.0,173000000.0,55000000.0,
Normalized Income,1155052000.0,1201250000.0,4704682000.0,6612038000.0,
Net Income From Continuing And Discontinued Operation,1116000000.0,589000000.0,4582000000.0,6311000000.0,
Total Expenses,41059000000.0,42522000000.0,51200000000.0,47081000000.0,
Diluted Average Shares,705100000.0,709000000.0,725600000.0,749000000.0,
Basic Average Shares,703800000.0,705700000.0,721000000.0,743600000.0,
Diluted EPS,1.57,0.82,6.28,8.38,
Basic EPS,1.57,0.82,6.32,8.44,
Diluted NI Availto Com Stockholders,1104000000.0,578000000.0,4558000000.0,6279000000.0,
Net Income Common Stockholders,1104000000.0,578000000.0,4558000000.0,6279000000.0,
Otherunder Preferred Stock Dividend,12000000.0,11000000.0,24000000.0,32000000.0,
Net Income,1116000000.0,589000000.0,4582000000.0,6311000000.0,
Minority Interests,-85000000.0,-71000000.0,-58000000.0,-94000000.0,
Net Income Including Noncontrolling Interests,1201000000.0,660000000.0,4640000000.0,6405000000.0,
Net Income Discontinuous Operations,,,,0.0,0.0
Net Income Continuous Operations,1201000000.0,660000000.0,4640000000.0,6405000000.0,
Tax Provision,399000000.0,-4000000.0,1450000000.0,1740000000.0,
Pretax Income,1600000000.0,656000000.0,6090000000.0,8145000000.0,
Other Income Expense,306000000.0,-927000000.0,877000000.0,934000000.0,
Other Non Operating Income Expenses,364000000.0,-33000000.0,770000000.0,342000000.0,
Special Income Charges,-7000000.0,-435000000.0,-44000000.0,-375000000.0,
Gain On Sale Of Ppe,60000000.0,80000000.0,78000000.0,105000000.0,
Gain On Sale Of Business,13000000.0,26000000.0,4000000.0,46000000.0,
Other Special Charges,-5000000.0,-5000000.0,8000000.0,520000000.0,
Write Off,-18000000.0,18000000.0,0.0,0.0,
Restructuring And Mergern Acquisition,103000000.0,528000000.0,118000000.0,6000000.0,
Earnings From Equity Interest,-6000000.0,-119000000.0,268000000.0,975000000.0,
Gain On Sale Of Security,-45000000.0,-340000000.0,-117000000.0,-8000000.0,
Net Non Operating Interest Income Expense,-611000000.0,-517000000.0,-489000000.0,-676000000.0,
Interest Expense Non Operating,811000000.0,746000000.0,662000000.0,731000000.0,
Interest Income Non Operating,200000000.0,229000000.0,173000000.0,55000000.0,
Operating Income,1905000000.0,2100000000.0,5702000000.0,7887000000.0,
Operating Expense,2701000000.0,2780000000.0,2862000000.0,2890000000.0,
Depreciation Amortization Depletion Income Statement,310000000.0,324000000.0,336000000.0,388000000.0,
Depreciation And Amortization In Income Statement,310000000.0,324000000.0,336000000.0,388000000.0,
Amortization,310000000.0,324000000.0,336000000.0,388000000.0,
Amortization Of Intangibles Income Statement,310000000.0,324000000.0,336000000.0,388000000.0,
Research And Development,810000000.0,829000000.0,851000000.0,857000000.0,
Selling General And Administration,1581000000.0,1627000000.0,1675000000.0,1645000000.0,
General And Administrative Expense,,,,1645000000.0,1471000000.0
Other Gand A,,,,1645000000.0,1471000000.0
Gross Profit,4606000000.0,4880000000.0,8564000000.0,10777000000.0,
Cost Of Revenue,38358000000.0,39742000000.0,48338000000.0,44191000000.0,
Total Revenue,42964000000.0,44622000000.0,56902000000.0,54968000000.0,
Operating Revenue,42964000000.0,44622000000.0,56902000000.0,54968000000.0,
