,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-80704600.0,0.0,-85899000.0,0.0,
Tax Rate For Calcs,0.226,0.219,0.209,0.198,
Normalized EBITDA,1447500000.0,1303500000.0,1242900000.0,1305300000.0,
Total Unusual Items,-357100000.0,0.0,-411000000.0,,500000.0
Total Unusual Items Excluding Goodwill,-357100000.0,0.0,-411000000.0,,500000.0
Net Income From Continuing Operation Net Minority Interest,585300000.0,755600000.0,413900000.0,827500000.0,
Reconciled Depreciation,239100000.0,225200000.0,219000000.0,219100000.0,
Reconciled Cost Of Revenue,3317000000.0,3279400000.0,3125600000.0,2926600000.0,
EBITDA,1090400000.0,1303500000.0,831900000.0,1305300000.0,
EBIT,851300000.0,1078300000.0,612900000.0,1086200000.0,
Net Interest Income,-68700000.0,-97900000.0,-85800000.0,-54500000.0,
Interest Expense,95000000.0,110900000.0,89600000.0,54500000.0,
Interest Income,26300000.0,13000000.0,3800000.0,,
Normalized Income,861695400.0,755600000.0,739001000.0,827500000.0,
Net Income From Continuing And Discontinued Operation,585300000.0,755600000.0,413900000.0,827500000.0,
Total Expenses,4942900000.0,4810500000.0,4366800000.0,4111000000.0,
Total Operating Income As Reported,807100000.0,1057400000.0,597800000.0,1079100000.0,
Diluted Average Shares,,247600000.0,246300000.0,249600000.0,252200000.0
Basic Average Shares,,244900000.0,242900000.0,244900000.0,246800000.0
Diluted EPS,,3.05,1.68,3.32,3.12
Basic EPS,,3.09,1.7,3.38,3.18
Diluted NI Availto Com Stockholders,585300000.0,755600000.0,413900000.0,827500000.0,
Net Income Common Stockholders,585300000.0,755600000.0,413900000.0,827500000.0,
Net Income,585300000.0,755600000.0,413900000.0,827500000.0,
Net Income Including Noncontrolling Interests,585300000.0,755600000.0,413900000.0,827500000.0,
Net Income Continuous Operations,585300000.0,755600000.0,413900000.0,827500000.0,
Tax Provision,171000000.0,211800000.0,109400000.0,204200000.0,
Pretax Income,756300000.0,967400000.0,523300000.0,1031700000.0,
Other Income Expense,-339200000.0,7900000.0,-399700000.0,7100000.0,
Other Non Operating Income Expenses,8800000.0,-800000.0,-1000000.0,-2300000.0,
Special Income Charges,-357100000.0,0.0,-411000000.0,,
Impairment Of Capital Assets,357100000.0,0.0,411000000.0,,
Earnings From Equity Interest,9100000.0,8700000.0,12300000.0,9400000.0,
Gain On Sale Of Security,,,3800000.0,,500000.0
Net Non Operating Interest Income Expense,-68700000.0,-97900000.0,-85800000.0,-54500000.0,
Interest Expense Non Operating,95000000.0,110900000.0,89600000.0,54500000.0,
Interest Income Non Operating,26300000.0,13000000.0,3800000.0,,
Operating Income,1164200000.0,1057400000.0,1008800000.0,1079100000.0,
Operating Expense,1625900000.0,1531100000.0,1241200000.0,1184400000.0,
Selling General And Administration,1625900000.0,1531100000.0,1241200000.0,1184400000.0,
Selling And Marketing Expense,698100000.0,641300000.0,535200000.0,577700000.0,
General And Administrative Expense,927800000.0,889800000.0,706000000.0,606700000.0,
Other Gand A,927800000.0,889800000.0,706000000.0,606700000.0,
Gross Profit,2790100000.0,2588500000.0,2250000000.0,2263500000.0,
Cost Of Revenue,3317000000.0,3279400000.0,3125600000.0,2926600000.0,
Total Revenue,6107100000.0,5867900000.0,5375600000.0,5190100000.0,
Operating Revenue,6107100000.0,5867900000.0,5375600000.0,5190100000.0,
