,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.23,0.28,0.28,0.23,
Normalized EBITDA,798300000.0,588200000.0,484800000.0,323184000.0,
Net Income From Continuing Operation Net Minority Interest,502000000.0,340800000.0,281400000.0,195960000.0,
Reconciled Depreciation,145900000.0,113900000.0,92700000.0,67222000.0,
Reconciled Cost Of Revenue,267400000.0,223800000.0,169800000.0,130475000.0,
EBITDA,798300000.0,588200000.0,484800000.0,323184000.0,
EBIT,652400000.0,474300000.0,392100000.0,255962000.0,
Net Interest Income,-3400000.0,-1900000.0,-2500000.0,0.0,
Interest Expense,3400000.0,1900000.0,2500000.0,0.0,
Normalized Income,502000000.0,340800000.0,281400000.0,195960000.0,
Net Income From Continuing And Discontinued Operation,502000000.0,340800000.0,281400000.0,195960000.0,
Total Expenses,1248900000.0,1242400000.0,996500000.0,801957000.0,
Total Operating Income As Reported,634300000.0,451300000.0,378700000.0,253567000.0,
Diluted Average Shares,56300000.0,57974000.0,58175000.0,58191000.0,
Basic Average Shares,56200000.0,57707000.0,57928000.0,57885000.0,
Diluted EPS,8.92,5.88,4.84,3.37,
Basic EPS,8.93,5.91,4.86,3.39,
Diluted NI Availto Com Stockholders,502000000.0,340800000.0,281400000.0,195960000.0,
Average Dilution Earnings,,,,,0.0
Net Income Common Stockholders,502000000.0,340800000.0,281400000.0,195960000.0,
Otherunder Preferred Stock Dividend,,,,0.0,0.0
Net Income,502000000.0,340800000.0,281400000.0,195960000.0,
Net Income Including Noncontrolling Interests,502000000.0,340800000.0,281400000.0,195960000.0,
Net Income Continuous Operations,502000000.0,340800000.0,281400000.0,195960000.0,
Tax Provision,147000000.0,131600000.0,108200000.0,60002000.0,
Pretax Income,649000000.0,472400000.0,389600000.0,255962000.0,
Other Income Expense,18100000.0,23000000.0,13400000.0,2395000.0,
Other Non Operating Income Expenses,18100000.0,23000000.0,13400000.0,2395000.0,
Net Non Operating Interest Income Expense,-3400000.0,-1900000.0,-2500000.0,0.0,
Interest Expense Non Operating,3400000.0,1900000.0,2500000.0,0.0,
Operating Income,634300000.0,451300000.0,378700000.0,253567000.0,
Operating Expense,914300000.0,966100000.0,783800000.0,640071000.0,
Depreciation Amortization Depletion Income Statement,78700000.0,61400000.0,49800000.0,35811000.0,
Depreciation And Amortization In Income Statement,78700000.0,61400000.0,49800000.0,35811000.0,
Research And Development,242600000.0,199000000.0,148300000.0,118426000.0,
Selling General And Administration,593000000.0,705700000.0,585700000.0,485834000.0,
Selling And Marketing Expense,434400000.0,417600000.0,346600000.0,275994000.0,
General And Administrative Expense,158600000.0,288100000.0,239100000.0,209840000.0,
Other Gand A,158600000.0,288100000.0,239100000.0,209840000.0,
Gross Profit,1548600000.0,1417400000.0,1162500000.0,893638000.0,
Cost Of Revenue,334600000.0,276300000.0,212700000.0,161886000.0,
Total Revenue,1883200000.0,1693700000.0,1375200000.0,1055524000.0,
Operating Revenue,1883200000.0,1693700000.0,1375200000.0,1055524000.0,
